,Comparison,Correlation_Luad,Correlation_Gbm,Correlation_Brca,Correlation_hnscc,Correlation_colon,Correlation_Lscc
340,PSAT1_proteomics,,0.3979466242971892,0.6093187041227728,,,
341,NT5DC1_proteomics,,-0.3978329599169264,,,0.2663395857094468,
342,MLX_proteomics,,-0.4157786812190126,0.3124599590954585,,0.3004175714609927,
343,TLR2_proteomics,0.2607612623339207,-0.3972848596462735,0.3673434292560128,,,
344,ASIC1_proteomics,,0.3971460115779735,,,,
345,SEPT7_proteomics,,0.3970678329466579,0.22436964469289855,,,
346,LACTB_proteomics,-0.1904715598841764,-0.3970020853597887,,-0.19720921155188886,,
347,FOLR2_proteomics,-0.2763594401769126,-0.3966539984038359,,-0.3235351416241986,,
348,DGKA_proteomics,-0.25502759575503,-0.3964967855996573,,,0.21615189591071887,0.36382143883675067
349,GIMAP8_proteomics,-0.3715955247598312,-0.3962941148471736,,-0.4673424132737701,,-0.2414985010372765
350,FGG_proteomics,,-0.3962754476192997,0.2843536972909521,,0.2044295322748486,
351,ANKMY2_proteomics,,0.3959198994881884,-0.18835637937997152,,0.22062616528598586,
352,SEPT11_proteomics,,0.3958709661263328,,,,
353,ADCY8_proteomics,,0.3955496008719128,,,,
354,CD163_proteomics,,-0.39547616793666257,0.3693655075079677,-0.22665528592500084,,
355,LRRFIP1_proteomics,,-0.3953881522168185,0.216633206192872,,0.243926161570445,
356,RBM47_proteomics,0.32089041867231805,-0.3951002569666133,-0.5221929596125053,-0.20599186641780406,,
357,SALL2_proteomics,0.3331717626366315,0.3950670279171111,-0.2695354589829479,,,-0.2376471128271888
358,MCC_proteomics,,0.3950186172926452,,0.2874013391198764,,0.3522895759281094
359,SRPRA_proteomics,,-0.39456796349910506,0.3427443123929762,,,
360,EVL_proteomics,-0.351042338119793,-0.3944477315294467,-0.44744426832287393,-0.3773487993726072,,
361,FEZ1_proteomics,,0.3942233721690001,,,,0.24143782434441666
362,CCDC88B_proteomics,-0.30931580866695896,-0.3940931569868417,,-0.3152113044407828,,
363,PIK3CG_proteomics,,-0.3940482187861718,,-0.4024840049333565,,-0.19791041275952173
364,STAT6_proteomics,,-0.39394272426454735,,,,
365,ELP6_proteomics,,0.3939022496373432,-0.2047584657310951,,,
366,CNPY2_proteomics,,-0.3935116113614139,,,,
367,MAP3K3_proteomics,-0.29263559698494146,-0.4111817273420191,,,,-0.2302922416014441
368,KIF16B_proteomics,,-0.3929047302516979,-0.2517584504144665,0.2873609216716744,,
369,SELENOM_proteomics,,-0.3928279689178256,,,,
370,NFATC2_proteomics,,-0.3926023250196009,,-0.4575363475179721,,-0.2835771425225203
371,TNFAIP8L2_proteomics,-0.21092015260781355,-0.39257182507927146,,-0.3756269287295837,,
372,LCP1_proteomics,-0.33398659758915433,-0.39249900664722415,0.25010586839274945,-0.3243886196771405,0.21318661115686688,-0.18826486724906286
373,RFX4_proteomics,,0.3920926355422456,,,,
374,SERPINB1_proteomics,,-0.3920407666033816,-0.3283548000476273,,,
375,MAP2_proteomics,,0.39198267063941095,0.2418005784034063,,,
376,STARD13_proteomics,,-0.3918691141521625,,,,
377,RGS10_proteomics,,-0.3918117211696854,,-0.2649418536008289,0.2548451640846794,
378,RIN3_proteomics,,-0.3917793277941802,0.3724718906453891,-0.3580825617100261,0.4343092285164204,
379,LFNG_proteomics,,0.4114759865731353,,,,
380,PDZD2_proteomics,,0.3913681002774162,0.19976111420465395,,,
381,GIMAP1_proteomics,,-0.3908771779854077,,-0.4029098239851556,,-0.2566953858526322
382,SIGLEC7_proteomics,,-0.3908164309203313,,,,
383,DTNBP1_proteomics,,-0.39041722015349145,,-0.3352329283623577,,-0.19510154623314646
384,SMARCD2_proteomics,,-0.3901865118653788,-0.3942355727124522,,,
385,NDN_proteomics,,-0.4070998386462057,,,,
386,BLOC1S4_proteomics,,-0.3890819796037153,0.18782503014764204,,,
387,FBN1_proteomics,,-0.3890600116091279,,,,
388,CYTH4_proteomics,-0.21905535908698573,-0.4273470555038196,,-0.2944344442017075,,
389,AOC3_proteomics,-0.24327678263964006,-0.42480934386139946,,-0.3125458523499497,,-0.2179784821553796
390,MGAT1_proteomics,,-0.3888640953032624,0.4655466026459387,,,
391,SEMA6A_proteomics,,0.3886851478050917,,,,
392,PSTPIP2_proteomics,-0.226469630753552,-0.3886367733307035,,-0.2360337990774972,,
393,RGP1_proteomics,,-0.4505272690669573,0.21843625379809767,,,
394,TMEM51_proteomics,,0.38806162845641534,,,-0.2872579163076193,
395,P2RY1_proteomics,,0.3879329669018331,,,,
396,PCDHGC3_proteomics,,0.387861058002283,0.2644817152682747,,,
397,PPP5C_proteomics,,0.3878299368469947,,-0.18969346812845392,,
398,POU2F1_proteomics,,-0.3877721888290956,-0.4144439671744974,,,-0.3507902092521538
399,CAPZA1_proteomics,,-0.3877653201176855,0.3116774846287605,,,
400,ARHGAP17_proteomics,-0.19605768010179656,-0.38744165048541934,,-0.2345367913698893,,-0.2524498306552144
401,INKA2_proteomics,,0.4051271791310613,,,,
402,C3AR1_proteomics,,-0.38719349078088616,,,,
403,PTPN7_proteomics,-0.35413097456969705,-0.3869766328697451,,-0.3383404855231624,,
404,C2orf72_proteomics,,0.3868574740195861,,,,
405,NETO2_proteomics,,0.38659590984877024,,,,
406,SYNGR2_proteomics,,-0.3863789959255641,-0.2395738590882659,,,
407,PAPSS2_proteomics,0.207862277634536,-0.3861106308437481,0.32643980352761914,,,
408,MBD4_proteomics,,-0.3860305835609997,,-0.1988008943063212,,-0.2300219006246131
409,ATP13A3_proteomics,,-0.38592421967753066,,,,
410,NFIX_proteomics,,0.38581878930650815,0.21801741339018826,,,
411,PCMTD2_proteomics,,0.3853512335433567,,-0.20532176834924296,,
412,MARC2_proteomics,,0.38508963954026426,,-0.20970523455667064,,
413,TNFAIP8L3_proteomics,-0.4277237785237742,-0.4022236938039388,,-0.2340245949533652,,-0.2390474590428431
414,ARMC6_proteomics,0.20507931922474867,0.38421893045464384,,,,-0.20751797831197188
415,C1QB_proteomics,,-0.3839822720197488,,,,
416,YES1_proteomics,,0.3837622605810781,0.4091589127943173,0.3455594680441884,0.2057769181052299,0.29150506710916824
417,ACBD4_proteomics,,0.41918933750642334,,,,
418,ANPEP_proteomics,0.27251177005671817,-0.3836084658525468,,-0.19146350161425166,,
419,KBTBD7_proteomics,,0.4189318832390685,,,,
420,PPP2R1A_proteomics,,0.3833203756976344,-0.24386034892584474,,,
421,CD33_proteomics,,-0.3832688389438477,,,,-0.28077489167087943
422,G6PD_proteomics,,-0.3832340889534391,0.3168261232539737,,,
423,ZNF521_proteomics,,0.38317234641120057,,,,
424,EPS8_proteomics,0.20888852460119547,-0.3831198895787356,,-0.19482572531550785,,
425,SEMA6D_proteomics,,0.3830671382621169,,,,
426,APC2_proteomics,,0.3830458272247488,,,,
427,B3GAT3_proteomics,0.2179438733159152,-0.3828176753313266,,,,
428,TPK1_proteomics,-0.18855276571407606,-0.382604852025186,,-0.3108840891368028,,-0.2870555787937241
429,FBP2_proteomics,,-0.38233986989950813,,-0.21873486119238,,
430,ALOX5_proteomics,,-0.3822872542592339,0.2211240835957604,-0.2744756427264513,0.2919908708663478,
431,DSC2_proteomics,,-0.3822725673198023,0.5372170409572861,,,0.2903073914650316
432,MTHFD2_proteomics,,-0.3822647349915057,0.25396158993709284,,0.2252114909614451,
433,R3HCC1L_proteomics,,-0.3821348264674871,,,,
434,LARP4B_proteomics,,-0.3821236317306664,,,,
435,TRAF1_proteomics,,-0.381706735847098,0.23359710135482606,-0.22012130597840904,,
436,NAT14_proteomics,,0.3816435193706833,,-0.2525901148716713,,
437,SIGLEC8_proteomics,,-0.4169865333569367,,,,
438,DENND1C_proteomics,-0.2836858646130387,-0.3991183432285316,,-0.2700023114913205,,-0.18829129621100926
439,CAV2_proteomics,,-0.3811347164033416,,0.28824895142969265,,
440,SOX8_proteomics,,0.3810834186416881,,,,
441,PNMA1_proteomics,,0.3810763173519559,,,,
442,SKAP2_proteomics,-0.2689530744956728,-0.38104144834529896,0.23583817161321,-0.1953003282910388,0.24162873732835685,
443,BCL10_proteomics,,-0.38103971787615976,0.35890269716295337,,,0.20679762457505507
444,ZNF853_proteomics,,0.4163324283633691,,,,
445,FGA_proteomics,-0.19398421270072325,-0.3808888887386007,0.2640728242315118,,,
446,SIPA1L3_proteomics,0.24137338659331484,0.3805134948969272,-0.20088969056782907,,,
447,MLKL_proteomics,-0.2965935213598925,-0.37970969241399055,0.2244524163756278,-0.25030269959078005,0.20302249571487493,
448,VWA5A_proteomics,,-0.3796734211304131,,-0.3764894838324736,,
449,ZFYVE16_proteomics,,-0.3793962158340635,,,0.39096118845808414,
450,BCHE_proteomics,-0.20279852214396807,0.37926448778102706,0.2947129979084856,,0.38202057884396334,
451,NDRG2_proteomics,,0.3788614489898392,0.27137780097811864,-0.1918708465502918,,
452,HMGCS1_proteomics,,0.3786845329235846,0.287471191210698,,0.229845391847658,0.23719041413206216
453,EPB41L5_proteomics,,0.3786843032718903,-0.34162418113706017,,,
454,SDC3_proteomics,,0.3786573721956134,,,,
455,FST_proteomics,,-0.3979222575369044,,0.1927303309005689,,0.2248972243908818
456,IPO5_proteomics,,0.3780462822533035,0.2103286889057432,,-0.3217925226206885,
457,SDC1_proteomics,0.31569061435534496,-0.3780422993381519,0.33733170254323364,0.3702091646544996,,0.40830011807184585
458,LRRC47_proteomics,,0.3778107235244928,,,-0.2725137827991098,
459,SHOC2_proteomics,-0.2778125431094801,-0.3777588599693792,-0.19270002707536465,,,
460,PECAM1_proteomics,-0.190702296764834,-0.3774539664801754,0.3590347847095541,-0.4779330904632045,,-0.34110268916219305
461,CD84_proteomics,,-0.3772866130143935,,,,
462,CAMSAP2_proteomics,,0.3772588471341664,,0.41541673440419147,,0.22298504841154304
463,IKZF1_proteomics,-0.24234067269377624,-0.3771072006771064,,-0.4017369571387324,,
464,ACTR2_proteomics,-0.19838078211358406,-0.3770503123017503,0.3966697765807344,,,
465,RSU1_proteomics,-0.2347845647425276,-0.3767143586096389,0.3981736533510487,,,-0.18976520150082155
466,EMB_proteomics,0.33361194115560777,-0.4114928778993365,,,,
467,VANGL2_proteomics,,0.3763389327615382,,0.31499080599517104,,0.3676373131125616
468,ATP1A2_proteomics,,0.3763355663911891,,-0.1964501937523203,0.2908860565386168,
469,TMEM179B_proteomics,,-0.3934368870119791,,,,
470,SEZ6L_proteomics,,0.37568242262393947,,,,
471,ITGB8_proteomics,,0.37551510675366095,0.27120047110969936,0.4008437150067259,,0.4586921444006671
472,SH3GLB1_proteomics,,-0.3752657889477602,0.31649077701122097,,,0.2455370856896956
473,ZHX3_proteomics,0.20542320145281395,0.3752564357288004,,,,
474,DOK1_proteomics,,-0.3752386924655659,,-0.3526652900795979,,
475,ABCG1_proteomics,,-0.37522738860857,-0.3438054821922316,-0.2057823320049584,,
476,CDH6_proteomics,,0.3747778093639797,,,,
477,SRGAP3_proteomics,,0.37468127145067603,-0.3699789202517426,,,0.24323386159585714
478,FTO_proteomics,,0.3746433646237063,,,,
479,MFAP5_proteomics,,-0.3745527945052541,,,,
480,SLC7A11_proteomics,,0.3745283992793051,,,,
481,RLBP1_proteomics,,0.3740516299365201,,,,
482,C2_proteomics,-0.22280295745882514,-0.3738105608189829,0.2676132345732469,,,
483,MAPKAPK2_proteomics,0.19090823618286856,-0.37380392790261385,-0.3581469148557264,-0.25402994309817545,,
484,SERPINA7_proteomics,-0.22739781832131556,-0.3737323463448261,,,0.3170670200702814,
485,MEF2A_proteomics,,-0.3909829681060932,,-0.2129792003820526,,
486,BIN2_proteomics,-0.3161282602916736,-0.37356055163434976,,-0.46649426542556205,0.3212432989135512,
487,SNTA1_proteomics,,0.3735399197568098,,,,-0.19530006860146454
488,ABRAXAS2_proteomics,,-0.3733315901435542,,-0.216490742495976,,
489,HIP1R_proteomics,,0.3732700219568438,,,,
490,MAP3K2_proteomics,,-0.3731850787282377,,,,0.19576123779875992
491,ARHGAP9_proteomics,-0.1920543784637131,-0.3730692598974983,,-0.300843765794352,0.3638518899191774,
492,FAM219B_proteomics,,-0.3726263137201912,,,,
493,TXNDC5_proteomics,-0.32586771014741145,-0.3726049898938227,0.2374207931864575,-0.2520445006687624,,-0.1889899586869451
494,COLEC12_proteomics,,-0.3726036582635239,,,,
495,ARSB_proteomics,,-0.3725753998120905,0.2619990303975959,,,
496,BST1_proteomics,,-0.3724119850517367,,,,
497,SUB1_proteomics,,0.3723300216461592,-0.22128565766835576,-0.2798264618375527,,
498,CNNM4_proteomics,0.27061644402634744,-0.3723240128359375,-0.26005475583365445,0.2844076404023497,0.3529366139914635,0.2866270594924507
499,SLITRK3_proteomics,,0.3722045348544796,,,,
500,MAPK13_proteomics,0.2792365828322856,-0.4092096496132467,,,-0.37216992395217,
501,SEPT2_proteomics,,0.37179256392147897,0.2502913443213973,,,
502,SEPT1_proteomics,-0.3749046702109369,-0.4086561248153019,,-0.4621887773977032,0.2162739657136651,-0.3089888631953839
503,MAT2A_proteomics,,0.3715557204291785,,,,
504,F13A1_proteomics,-0.26242985446014755,-0.3714274338102035,0.2357136627040192,-0.21389991287711116,0.2002816715163072,
505,MPDZ_proteomics,,0.3711758699937137,0.22260086029773,-0.3817899131630796,,
506,FUCA1_proteomics,0.2294002086532059,-0.3710356484250017,-0.300690093706931,-0.3248929874764853,,
507,STK10_proteomics,-0.2732074940314969,-0.3710072574688166,,-0.353202366441315,0.2952534339832729,
508,TMEM47_proteomics,,0.431074908494082,,,,
509,MVP_proteomics,0.31835536508664986,-0.3709749515839745,,,,
510,CEP78_proteomics,,0.37083229674703905,,-0.2260651878870188,,
511,CAP1_proteomics,,-0.3707490114748184,,,,
512,DCLK2_proteomics,,0.3705917110177973,0.3564464642803089,,,-0.2780651660108701
513,TPM3_proteomics,,-0.3700620681314695,,,,
514,GSG1L_proteomics,,0.594952588656656,,,,
515,RAI14_proteomics,0.250554939109637,-0.3699975062056495,,,,
516,LSP1_proteomics,-0.21789808915118966,-0.3699416780625621,,-0.3456325541860066,0.2533584704109402,
517,COL15A1_proteomics,-0.26683573314660863,-0.3694814299479927,0.3576300418786625,-0.2999342567048345,0.2565916925087758,-0.2416362952490367
518,FABP4_proteomics,-0.3153043832454113,-0.3692002642340195,,0.230416952502568,,
519,PTPRJ_proteomics,,-0.3691836692055672,0.31559304916424186,-0.21042739196213806,,
520,LRRC4B_proteomics,,0.3691644851166152,,,,
521,DOK2_proteomics,-0.2285480271226856,-0.3862487983342143,0.24345672121644085,-0.4292908889983384,,
522,SUMF1_proteomics,,-0.3689351436444003,0.27499724879872683,,,0.29554679352688396
523,PCTP_proteomics,,-0.3688736311380297,,-0.36446615461589693,,
524,ZFAND1_proteomics,,-0.3685762135567205,,,,
525,ERBIN_proteomics,0.246094677161587,0.3685377971587761,-0.325485121770675,,,
526,VCL_proteomics,,-0.3683183134509628,0.3220372527383705,,0.2212547241134568,
527,CYP7B1_proteomics,,-0.3682928164795309,0.3145336216868533,-0.2297741345945237,,
528,TGOLN2_proteomics,,-0.3682001508462874,,,,
529,SLC20A1_proteomics,,-0.3851295664052874,,,,
530,POMT1_proteomics,0.2781171149457464,0.36778193705959705,,,,
531,PSD2_proteomics,,0.3674264297288909,,,,
532,F10_proteomics,-0.2471727497895838,-0.3673876933337945,0.3066602287290926,,,
533,TLN2_proteomics,,0.3673087217598948,,,,
534,DENND3_proteomics,-0.3528941592829694,-0.3669389846332937,,-0.2534015649034432,,
535,COMMD4_proteomics,,-0.3667888800331448,,0.2581738734203111,,
536,DGKG_proteomics,,0.3667313108222141,,,,
537,EML4_proteomics,0.3967119714949373,-0.36651357777670224,0.362272848337142,,-0.36728261512041815,
538,TBC1D8_proteomics,,-0.3663757799589401,,,,
539,AHCYL1_proteomics,0.3488739584145786,0.3661380038168845,-0.3473447483429967,-0.2213015459544776,0.31549953360230604,-0.2453784352682597
540,DDO_proteomics,,-0.3656662247315678,,,,
541,BLOC1S6_proteomics,-0.1892188839867131,-0.3656573725089364,,,-0.3689039206385795,
542,FAM151B_proteomics,,-0.36532061528657006,,,,
543,MKNK1_proteomics,,-0.36520761912544303,0.42686407410511895,,,
544,PRMT5_proteomics,,0.3651861651006407,,,,
545,CSF1R_proteomics,,-0.3651030859462144,,,,
546,GC_proteomics,,-0.3650907816993151,0.2298816543217309,,0.2823727346303749,
547,SEPT9_proteomics,,0.3647881303163169,-0.1883837092171088,,,
548,SERPINF2_proteomics,-0.2887373028401161,-0.3647635898477075,0.22213953408185388,,0.2581184969505616,
549,BACH1_proteomics,,-0.3647400801446048,0.35429008163044473,,,0.2060915651673467
550,IGSF6_proteomics,,-0.4011780012950473,,,,
551,MNDA_proteomics,,-0.3646897914453881,0.2924195997272221,-0.19704726141771586,0.20463132823467456,
552,CST3_proteomics,,0.36463110585142383,,,,
553,SMARCD3_proteomics,,0.3645388544723389,,,,0.2184391543610583
554,BCAN_proteomics,,0.3641277213047557,,,,
555,ASCC1_proteomics,,-0.364016711539228,0.2997407346389491,,,
556,CFI_proteomics,-0.19060692265345366,-0.3638984730040469,0.18836335167532106,,0.2870507056542361,
557,FERMT3_proteomics,-0.2829655314328778,-0.36387895937457615,0.2405550061750534,-0.4481105808159223,0.2038365112671988,
558,ACP2_proteomics,,-0.3638616554587999,,-0.2050682603211159,,
559,MT3_proteomics,0.3175969544622426,0.3638336397855256,,-0.4070197483589626,,
560,DENND2A_proteomics,-0.2571158278049901,0.3633536615614188,,,,
561,SMYD3_proteomics,0.22178650406303346,0.3628521722280213,,,,
562,CCDC50_proteomics,-0.3551808192385384,-0.362731286503831,0.3137784401632062,-0.2444321503204795,,-0.275743192923823
563,YIF1B_proteomics,,-0.3626144156078603,0.2531870546279393,,,
564,GFPT2_proteomics,,-0.3624745755177262,0.4433662337578559,,,
565,VPS50_proteomics,,0.3624075211444344,,,,
566,HFE_proteomics,,-0.3791308703613081,,,,0.20168602108290867
567,ARHGEF26_proteomics,,0.3619504593045776,-0.2662823398025399,,,
568,S100A11_proteomics,,-0.3619218525477411,0.3554982139347125,0.2377606548768969,,0.39435330985579226
569,CD109_proteomics,,-0.3618387175697829,0.2653490886652756,0.5140019229435475,0.2976353716139664,0.3628803966246831
570,GLCE_proteomics,,-0.3616275992146434,,,-0.2278556068032715,
571,MILR1_proteomics,,-0.3977680761036057,,,,
572,SYNPO2_proteomics,,-0.3615734670331545,,,,-0.3077689338150763
573,KIF21A_proteomics,,0.3615126318116951,,,0.2366085536271039,
574,SLC26A2_proteomics,,-0.3610927722868609,,,,
575,SEC24C_proteomics,,-0.3607551512376921,,,,
576,LTBP2_proteomics,,-0.3604393979283915,,,-0.226150811844073,-0.19432294544069414
577,CDK6_proteomics,-0.3043224756572464,0.3601296394614616,0.5505854145057493,0.19624930113402453,,
578,TBC1D22A_proteomics,,-0.3600481574295296,,,0.3307758093074192,
579,MAFB_proteomics,,-0.3599738504300736,,,,
580,MSRB3_proteomics,,-0.35994570894883016,0.3185134287891208,,0.2285491794290472,
581,GDAP2_proteomics,,-0.3599428348225043,,,,
582,HPS3_proteomics,,-0.3599116361823113,,,,
583,PDCD6IP_proteomics,,-0.3598320162173669,,,-0.20637670615983186,
584,ADGRB3_proteomics,,0.3596915530926279,,,,
585,PHGDH_proteomics,,0.3596728937391537,0.4464257331864679,,,
586,RNF180_proteomics,,0.359600463915767,,,,
587,GSTO1_proteomics,-0.3348989616666405,-0.35954528204549274,,,,
588,VPS26A_proteomics,,-0.3593586296780122,,,,
589,LY96_proteomics,,-0.4478720257189835,,,,
590,FAT3_proteomics,,0.3590886809478818,,,,
591,SLC20A2_proteomics,,0.3589373884967577,,,,0.2763387740928049
592,CD53_proteomics,-0.21475917709041226,-0.3588536156536186,,-0.28156624335955216,0.2354779197518972,-0.3164592732944385
593,SRPX2_proteomics,0.3098471267003894,-0.35866741612087266,,0.2707697409614096,,
594,PARP4_proteomics,0.24433293951189056,-0.3586205596653914,,,-0.20238864266457549,
595,A1BG_proteomics,,-0.35849885166853845,0.2111607146882006,,0.3340083548494268,
596,DAPK3_proteomics,,-0.3583710809468912,0.4240133914115208,,,
597,RGS19_proteomics,,-0.3582556207611165,,,0.2807262615673271,
598,CYBB_proteomics,,-0.3581606119285581,0.2207620865528703,-0.2479775774594188,0.27891862533520023,
599,GNS_proteomics,,-0.3576650647431541,-0.2542105914604603,-0.21462589303972754,,
600,ATP1B2_proteomics,,0.35757337274357753,,,,
601,ARPC4_proteomics,-0.2948424544928747,-0.3575291437739375,0.35415697334185925,,,
602,LIMD2_proteomics,-0.25443207741570073,-0.3572826575928563,,-0.27936737074265383,,
603,TSPAN14_proteomics,-0.19194981653392426,-0.3570867074383971,0.3882165521760675,,,
604,HLA-DMA_proteomics,,-0.3736784021111519,,-0.2522810724697884,,
605,BLNK_proteomics,,-0.35690614230215506,,-0.2495448873355488,,
606,FOXG1_proteomics,,0.3715587388510082,,,,
607,PHKG2_proteomics,,-0.3568916046560352,,,0.4033986093987301,
608,CALHM5_proteomics,,-0.39254840224613785,,,,
609,RNF157_proteomics,,0.3567544460434098,,,,
610,GNA12_proteomics,,0.3565882281609525,,,,
