,Comparison,Correlation,P_value,Significant
4911,MACROD1_proteomics,-0.1123889223217418,0.2446113899217611,0.0
2389,DHRSX_proteomics,-0.1156382621126238,0.24475475840598415,0.0
2421,DISP1_proteomics,-0.21161846782078303,0.24495391850299017,0.0
5693,NCAPH_proteomics,0.11228773713919263,0.2450391139066234,0.0
7441,RDH14_proteomics,-0.11224287216563869,0.2452289299159679,0.0
1601,CEP89_proteomics,0.20482347050595417,0.24522987063703333,0.0
5232,MINOS1_proteomics,0.1122291505270975,0.24528700411843898,0.0
4063,HTD2_proteomics,-0.11840269959757384,0.2455696427525988,0.0
8826,SYNJ2_proteomics,0.11215178031602129,0.2456146367095263,0.0
3641,GPR75-ASB3_proteomics,0.1264725186497558,0.24590155884107845,0.0
2986,FAM111A_proteomics,0.112050684794956,0.246043192509744,0.0
4318,ITGB1BP2_proteomics,-0.1384360662826779,0.24616911502092956,0.0
5316,MPG_proteomics,0.1119860256558125,0.24631756102197663,0.0
8877,TANC1_proteomics,0.11197531721543216,0.2463630206080855,0.0
1029,BTBD2_proteomics,0.11195731483861382,0.2464394575552056,0.0
8066,SERPINE2_proteomics,0.11188252024640213,0.24675720608036608,0.0
9153,TMCO4_proteomics,-0.11402891836335496,0.24676440708721134,0.0
8415,SMPDL3B_proteomics,-0.11181786723808729,0.24703209822284036,0.0
1293,CASTOR2_proteomics,0.1117901478295736,0.2471500205526301,0.0
1538,CDS1_proteomics,0.11176929315753359,0.2472387649274059,0.0
5582,MYLPF_proteomics,-0.11176866294433195,0.24724144706104367,0.0
7281,RACGAP1_proteomics,0.11170575064611728,0.2475092975382299,0.0
4154,IGFN1_proteomics,-0.1648130009009154,0.24778532346179857,0.0
3364,GABPB2_proteomics,-0.12906423974468784,0.24783455332668333,0.0
201,ADGRG6_proteomics,0.14202999434058436,0.24794154192441198,0.0
1584,CEP164_proteomics,0.12160086678943513,0.24821400743458497,0.0
720,ATAT1_proteomics,0.11421988597864562,0.2482856063876446,0.0
7422,RCBTB1_proteomics,-0.1646166326236942,0.24835702806562465,0.0
7701,RPLP2_proteomics,0.11148366094906659,0.2484564504508397,0.0
2685,EIF1AX_proteomics,0.11143749365502549,0.24865365494959735,0.0
283,AIM2_proteomics,0.1972353833455159,0.24890316859619768,0.0
9509,TSEN54_proteomics,0.1134650059613711,0.24912435272566025,0.0
1539,CDS2_proteomics,-0.11131513520101431,0.24917683345036615,0.0
1364,CCDC88C_proteomics,-0.11130550282373836,0.2492180516171875,0.0
3635,GPN2_proteomics,-0.12485068771951717,0.249238446442031,0.0
3856,HERC3_proteomics,-0.1226622031628801,0.24941769960422122,0.0
476,AP1S1_proteomics,0.11121653236271367,0.24959898967407865,0.0
5073,MCM3_proteomics,0.11114854085789241,0.24989037400849431,0.0
3608,GPAA1_proteomics,0.1111162479518744,0.25002885048908896,0.0
9626,TXNDC9_proteomics,0.11111431412828514,0.2500371446707912,0.0
1275,CASD1_proteomics,-0.13928972051423102,0.2501379489893833,0.0
574,ARHGAP10_proteomics,-0.11098479736671127,0.25059307422957067,0.0
4109,IFI44L_proteomics,-0.11095425535162584,0.2507242947156737,0.0
9462,TRIM9_proteomics,0.18346970093998805,0.2508744940328151,0.0
8325,SLC43A2_proteomics,-0.11091878535080055,0.2508767471034981,0.0
8696,STATH_proteomics,-0.19932145192208964,0.25099314123461436,0.0
2565,DTX3_proteomics,-0.12088613530845244,0.2510259834769031,0.0
563,ARFGAP3_proteomics,-0.11085556065381397,0.25114864915364843,0.0
8860,TAF13_proteomics,-0.1108338302884203,0.2512421488442968,0.0
5781,NDUFV3_proteomics,-0.11073951458397438,0.2516482404528894,0.0
9719,UBR5_proteomics,0.1107354679416966,0.25166567402187345,0.0
31,ABCC2_proteomics,0.1465275347005776,0.2518222198653977,0.0
4146,IGFBP2_proteomics,0.1106834113828135,0.25189001589459736,0.0
833,AVIL_proteomics,0.17419476050919447,0.25244659216454995,0.0
1326,CCDC102A_proteomics,-0.11055363526118589,0.25244989488369346,0.0
658,ARMH3_proteomics,-0.1105351285185219,0.25252980612027925,0.0
2068,CSGALNACT2_proteomics,0.11853467821789083,0.25259158502847623,0.0
5300,MON1A_proteomics,-0.12116436407056648,0.25259165071489775,0.0
3864,HEXB_proteomics,-0.11051640661620676,0.2526106640888207,0.0
8743,STUB1_proteomics,0.11051273782721908,0.2526265112948779,0.0
972,BNIP3_proteomics,0.12253478571370513,0.25263769156465593,0.0
7792,RSRC2_proteomics,-0.11048056548863738,0.2527655078456299,0.0
1175,CA1_proteomics,-0.11045221071641265,0.25288805462696967,0.0
7199,QSOX1_proteomics,0.1104490271379844,0.25290181631503605,0.0
7793,RSU1_proteomics,-0.11043895127943568,0.2529453747253206,0.0
1845,CNPY3_proteomics,-0.11038608499735886,0.25317400259129746,0.0
7253,RAB4B_proteomics,-0.11037449268955221,0.2532241541628247,0.0
4218,INO80_proteomics,-0.11648062256514802,0.25337201342646165,0.0
2942,EXT2_proteomics,0.11033775940305288,0.25338311770705896,0.0
4570,KPNB1_proteomics,0.11032842278628285,0.2534235328966022,0.0
205,ADH1A_proteomics,-0.11030795392381904,0.25351215145759204,0.0
4222,INO80E_proteomics,-0.11958589564619282,0.25355794667755976,0.0
4626,L2HGDH_proteomics,0.11029020859641464,0.25358899587071676,0.0
3246,FLOT2_proteomics,0.11024109456288483,0.2538017627736673,0.0
8655,SSNA1_proteomics,-0.11017361208825227,0.25409430336477146,0.0
2626,ECPAS_proteomics,0.11014056863693783,0.25423763306090513,0.0
4913,MAD1L1_proteomics,0.11013415833800179,0.25426544487781033,0.0
8034,SEPT7_proteomics,0.11013055840601671,0.25428106451061455,0.0
9905,VMA21_proteomics,0.11010503878879294,0.2543918096552516,0.0
4707,LETM1_proteomics,0.11008877754510774,0.25446239433922285,0.0
1223,CAMK2G_proteomics,-0.11008539860301411,0.25447706289546135,0.0
516,APOA1_proteomics,-0.11007268636735061,0.2545322540450163,0.0
9464,TRIOBP_proteomics,-0.11007119149777614,0.254538744675736,0.0
5960,NPM3_proteomics,0.11007078280507236,0.2545405192137962,0.0
4785,LOXL3_proteomics,-0.1249379819109275,0.25458353553713386,0.0
10085,XPO7_proteomics,-0.11003048693684483,0.25471552497696826,0.0
1286,CASP8_proteomics,-0.10998486426047152,0.25491376474407823,0.0
2880,ERN1_proteomics,-0.17509087066689455,0.25562424124475247,0.0
9751,UHRF1_proteomics,0.10981116434736489,0.2556694939394394,0.0
1054,C11orf68_proteomics,0.10980844048662582,0.2556813570553541,0.0
9745,UGGT2_proteomics,0.1097927120144175,0.2557498659837748,0.0
2921,EXOC3_proteomics,0.10970292328934216,0.25614120195048745,0.0
3620,GPBP1L1_proteomics,-0.15015396483208696,0.25632215066354563,0.0
2866,ERF_proteomics,-0.13363307424507714,0.25634008496896044,0.0
7877,SARS2_proteomics,-0.1096503088379244,0.25637070769672055,0.0
3297,FOXRED2_proteomics,-0.17080759173126855,0.2563936175917951,0.0
9161,TMED7_proteomics,0.10961936972252224,0.2565057307273759,0.0
4723,LIAS_proteomics,0.1275366893526786,0.25653026566057574,0.0
1267,CARMIL1_proteomics,0.10958767813006767,0.25664408814986306,0.0
9134,TLR7_proteomics,-0.15858964308325874,0.25670428239379983,0.0
3046,FAM3A_proteomics,0.11935521450384673,0.25712243936663964,0.0
9292,TNFRSF6B_proteomics,0.13246850281328992,0.2572379042550556,0.0
3477,GHITM_proteomics,-0.11264624213733948,0.2572594829700444,0.0
9954,VTI1A_proteomics,0.10941206716566365,0.25741168668809344,0.0
6477,PHC2_proteomics,-0.10938455508397729,0.2575320846086535,0.0
4343,ITPRID2_proteomics,0.10930834864571795,0.2578657790550165,0.0
9654,UBA6_proteomics,0.1092889283424767,0.2579508643604131,0.0
361,ALMS1_proteomics,0.15811338931197555,0.2581538124508451,0.0
4196,IMMT_proteomics,-0.10924053270268978,0.25816298152297695,0.0
5106,MED11_proteomics,0.10921590203069523,0.25827098305836865,0.0
3992,HP1BP3_proteomics,-0.10920604704388376,0.258314204239502,0.0
4591,KRT31_proteomics,-0.10917232069200977,0.2584621558747936,0.0
6694,PMPCA_proteomics,0.10915659491656406,0.2585311619071893,0.0
735,ATG3_proteomics,-0.10913263520602923,0.2586363233446873,0.0
6297,PCDH7_proteomics,0.11286003142713708,0.2587311380138473,0.0
7448,REEP3_proteomics,0.10905063988095046,0.2589964297353584,0.0
1893,COL4A6_proteomics,0.18039439756189476,0.2590430054290427,0.0
570,ARG1_proteomics,-0.1090387371926683,0.25904873231517395,0.0
2422,DKC1_proteomics,0.10902770297195338,0.2590972251338057,0.0
9289,TNFRSF18_proteomics,-0.15051536811765698,0.25941420809492244,0.0
4141,IGF2BP1_proteomics,0.10893184114262897,0.25951877635517,0.0
1465,CDAN1_proteomics,-0.1132181042201435,0.25961819270960906,0.0
717,ATAD3A_proteomics,0.10885524544748347,0.25985594136278073,0.0
4549,KLK8_proteomics,-0.10885050176382427,0.2598768323126082,0.0
8279,SLC29A1_proteomics,0.17562805801999398,0.25994671407989584,0.0
9308,TNNI2_proteomics,-0.10879096787079506,0.26013911412109036,0.0
9339,TONSL_proteomics,0.10878729717857794,0.26015529158846895,0.0
8801,SURF6_proteomics,0.10869788444169247,0.2605495632437542,0.0
3366,GADD45GIP1_proteomics,-0.1086902236115474,0.26058336315066005,0.0
7473,REXO2_proteomics,-0.10866000545509186,0.26071671609990266,0.0
6043,NUDT14_proteomics,0.10865720220941308,0.26072908920249316,0.0
1471,CDC26_proteomics,-0.1112462065554947,0.26089629291871885,0.0
4134,IFT81_proteomics,0.1086128213626599,0.2609250329084722,0.0
2107,CTGF_proteomics,0.10859532029003943,0.2610023286352402,0.0
1578,CEP112_proteomics,-0.14728283630400146,0.26144327486255103,0.0
1667,CHFR_proteomics,-0.11695577442668798,0.26160142161622846,0.0
4517,KLF5_proteomics,0.10842364997743768,0.26176136020398927,0.0
3409,GATM_proteomics,-0.10842196924651959,0.26176879889692617,0.0
2330,DECR2_proteomics,0.10839199890334966,0.2619014678578905,0.0
5335,MRAS_proteomics,-0.12610336098272285,0.26195803155419295,0.0
9847,UTP18_proteomics,0.10837910460537611,0.2619585608117106,0.0
3334,FUS_proteomics,0.10837555389533951,0.26197428401897455,0.0
9480,TRMT2A_proteomics,-0.10834815896443357,0.26209561550391947,0.0
5188,MFSD6_proteomics,0.1114925944134679,0.2621956483019483,0.0
4713,LGALS4_proteomics,-0.1706460319192813,0.2623899635068298,0.0
2364,DGAT1_proteomics,-0.13678600527839072,0.26239437765369256,0.0
7008,PRRC2B_proteomics,0.10827565228046676,0.2624169305404284,0.0
6165,OSGEP_proteomics,-0.10826787078842182,0.26245143033220536,0.0
9700,UBE4B_proteomics,0.10820875832286805,0.26271361044224856,0.0
5612,MYSM1_proteomics,0.15817555910461373,0.2627303897413823,0.0
6528,PIGA_proteomics,0.12745248659958333,0.26299586369881606,0.0
1356,CCDC71L_proteomics,-0.12203372738214714,0.26300211225511505,0.0
7493,RGCC_proteomics,-0.10812357863979463,0.26309171932788666,0.0
5063,MCAT_proteomics,0.10812176746749252,0.26309976306120864,0.0
9306,TNNC2_proteomics,-0.10810448865591231,0.2631765097029598,0.0
8858,TAF11_proteomics,-0.14933333544957822,0.2632174151293548,0.0
1318,CBX4_proteomics,-0.10808935559707197,0.26324373814819935,0.0
7280,RAC3_proteomics,0.1480069294315816,0.2632625385842031,0.0
1803,CMBL_proteomics,-0.10808322948779472,0.2632709566426873,0.0
5409,MRPS22_proteomics,0.10806448022782597,0.26335427208716494,0.0
7663,RPL19_proteomics,0.1079832288669118,0.2637155332697013,0.0
5862,NID1_proteomics,-0.10796132411021876,0.263812984223972,0.0
1992,CPNE3_proteomics,0.1079382566814227,0.2639156342015051,0.0
6879,PPP3CA_proteomics,0.10793328143450354,0.26393777759307496,0.0
5060,MBTD1_proteomics,-0.14525763364702526,0.26400946686648635,0.0
3787,HAPLN1_proteomics,-0.10790847753074412,0.264048191475995,0.0
6700,PNKD_proteomics,-0.1078895997364691,0.26413224649191963,0.0
5801,NEK11_proteomics,-0.18836063751181029,0.2642262225500658,0.0
7218,RAB19_proteomics,-0.193958482397805,0.26423223615510577,0.0
3945,HMGCLL1_proteomics,-0.1333171445871342,0.2642391796949852,0.0
1384,CCND2_proteomics,-0.18570764619292612,0.264301588092979,0.0
9747,UGT1A10_proteomics,0.10784625747246902,0.2643253005034078,0.0
1335,CCDC134_proteomics,0.10774036168852229,0.2647973821778589,0.0
7908,SCARF1_proteomics,-0.11087657449007907,0.26485766698577856,0.0
4131,IFT57_proteomics,0.11423818058397354,0.2652010811887945,0.0
6639,PLEKHA7_proteomics,-0.10762364420460362,0.2653183700989205,0.0
5803,NEK4_proteomics,-0.14604744334777991,0.2655091901966651,0.0
9717,UBR3_proteomics,-0.1075604423942538,0.2656007722373019,0.0
8761,STXBP5_proteomics,-0.10753244956713678,0.26572591666258066,0.0
8038,SERBP1_proteomics,0.10752560714952597,0.2657565123866059,0.0
175,ADAMTSL1_proteomics,-0.15412118450945106,0.26582937078653873,0.0
8553,SPICE1_proteomics,-0.10748412496398699,0.26594205028735995,0.0
1102,C1orf109_proteomics,-0.10746502914583733,0.26602748994106495,0.0
8993,TELO2_proteomics,0.10736945467035991,0.2664553949182893,0.0
8551,SPHK2_proteomics,-0.15540172718507822,0.2665118798848771,0.0
137,ACTG1_proteomics,0.1073448536338649,0.26656561392595657,0.0
5103,MECR_proteomics,0.10732110584344229,0.2666720395028428,0.0
4864,LTBP4_proteomics,-0.10731726808263799,0.26668924110896086,0.0
2617,ECH1_proteomics,-0.10728813643127409,0.26681983949427324,0.0
6178,OTUD7B_proteomics,0.10726353631203303,0.2669301566071728,0.0
6526,PID1_proteomics,-0.10725257389182154,0.26697932659598045,0.0
9831,USP42_proteomics,0.12479276963157401,0.26698866915725117,0.0
1289,CASQ2_proteomics,-0.10724729586802122,0.2670030024244842,0.0
3055,FAM50B_proteomics,-0.15835915189048244,0.26704419993682715,0.0
3921,HLA-DQB1_proteomics,-0.10722188756968137,0.26711699729982025,0.0
3231,FKBP7_proteomics,0.10714481545635833,0.26746298482046255,0.0
4859,LTA4H_proteomics,-0.10713886220129404,0.26748972244818436,0.0
5793,NEDD8-MDP1_proteomics,-0.10713869463032985,0.2674904750794861,0.0
334,ALDH4A1_proteomics,0.10711074988534897,0.26761600669698155,0.0
9235,TMEM45B_proteomics,-0.13529701505496106,0.26767371451149613,0.0
1455,CD81_proteomics,-0.10701476537027382,0.2680474863016286,0.0
5818,NES_proteomics,-0.10694750596300634,0.2683501184674094,0.0
7455,RELCH_proteomics,0.10694477131198925,0.26836242786044306,0.0
2221,DAD1_proteomics,-0.10693345054138129,0.26841338973399165,0.0
9821,USP3_proteomics,-0.10690861345007388,0.26852521998612355,0.0
6740,POLI_proteomics,-0.11002929180939088,0.2685489232898819,0.0
4402,KAZN_proteomics,0.11717221028463569,0.2686766419439178,0.0
7547,RIPK1_proteomics,-0.10684247558892906,0.2688231628696897,0.0
4062,HTATSF1_proteomics,0.10675323925168367,0.2692255160680899,0.0
357,ALKBH5_proteomics,0.10670097285995281,0.2694613664920148,0.0
3139,FBXO46_proteomics,-0.15440743460625284,0.2696213120883978,0.0
7998,SELENOM_proteomics,-0.10659006441509594,0.2699623001962786,0.0
3918,HLA-DPA1_proteomics,-0.10655360779931033,0.27012709909571797,0.0
5808,NELFA_proteomics,-0.10652933039054995,0.27023688069079294,0.0
5353,MRPL13_proteomics,0.10649992549019255,0.27036988900929804,0.0
690,ASB9_proteomics,-0.10649688440198554,0.270383647405244,0.0
5846,NFXL1_proteomics,-0.10642165119018412,0.2707241658195034,0.0
6436,PFDN5_proteomics,0.1063251812420428,0.2711612292077615,0.0
2923,EXOC4_proteomics,0.10632228257719684,0.2711743691691346,0.0
9577,TUB_proteomics,0.14308732328810386,0.2712883432839301,0.0
6712,PNPT1_proteomics,0.10627070856123921,0.2714082316663628,0.0
6503,PHLDB1_proteomics,0.10623229516026249,0.2715825057993287,0.0
2229,DAPK3_proteomics,0.10619580059934208,0.2717481445032755,0.0
5623,NAA10_proteomics,0.1061883062131288,0.2717821678854865,0.0
7320,RAP1B_proteomics,0.10616963261374929,0.2718669557170582,0.0
4370,JMY_proteomics,-0.11324554343241593,0.2719518603055163,0.0
133,ACTA2_proteomics,-0.1061474982337597,0.2719674804116836,0.0
2237,DBH_proteomics,-0.15518504923363147,0.2719759715730233,0.0
6217,PAFAH1B3_proteomics,0.1061331916632984,0.27203246795811126,0.0
4903,LZTFL1_proteomics,-0.10605766996026622,0.27237569871450096,0.0
8438,SNCA_proteomics,-0.10605074735999,0.27240717513519885,0.0
5382,MRPL44_proteomics,0.10604515075813978,0.27243262415815134,0.0
6059,NUFIP2_proteomics,0.10602167071150431,0.2725394107577324,0.0
7527,RIC1_proteomics,-0.10600973278857412,0.2725937149259633,0.0
4827,LRRC45_proteomics,-0.1565255575291498,0.2726929520891452,0.0
7411,RBP4_proteomics,-0.1059325175124005,0.27294513416237576,0.0
7708,RPP30_proteomics,0.10588825146892933,0.27314673381300775,0.0
6100,OAS2_proteomics,-0.10588119317685418,0.27317888848048605,0.0
10367,ZSWIM8_proteomics,0.10586511809524791,0.2732521294463061,0.0
122,ACSF2_proteomics,-0.10584785382982281,0.27333080328956466,0.0
441,ANKZF1_proteomics,0.10580479457982872,0.27352709228270344,0.0
7443,RDX_proteomics,-0.10574131072112386,0.2738166617217391,0.0
6311,PCK1_proteomics,-0.18210180126911435,0.27385290603690626,0.0
7809,RUBCN_proteomics,-0.10880342273908224,0.27395086207569863,0.0
4060,HSPH1_proteomics,0.10571107666017204,0.2739546411732747,0.0
9604,TUSC1_proteomics,0.11525070095677784,0.2739630318711356,0.0
3034,FAM20B_proteomics,0.10568110559980141,0.27409146659284706,0.0
1172,C9orf72_proteomics,-0.12454448158692341,0.27413232797967557,0.0
8281,SLC2A10_proteomics,0.15751424319021298,0.2746310030215063,0.0
208,ADH4_proteomics,-0.10552910820358327,0.27478608153911355,0.0
3740,GTPBP2_proteomics,-0.10552724097432586,0.274794621976895,0.0
9688,UBE2Q2_proteomics,0.10804503302971682,0.274951870115727,0.0
5204,MIA2_proteomics,-0.10547746461418274,0.27502235775699047,0.0
7486,RFX1_proteomics,-0.10542802724176367,0.2752486683070719,0.0
7463,RER1_proteomics,-0.1054076191312483,0.27534212749673526,0.0
3397,GART_proteomics,0.10538092931850537,0.27546438603613954,0.0
30,ABCC10_proteomics,0.1154898549244507,0.27565778943923486,0.0
9931,VPS39_proteomics,-0.1053296865600663,0.2756992170860108,0.0
3516,GLO1_proteomics,-0.10532569972413616,0.27571749327007183,0.0
8712,STK16_proteomics,0.17208815752081288,0.27582034564884217,0.0
9956,VTN_proteomics,0.10527034730040422,0.27597132031000393,0.0
10290,ZNF428_proteomics,-0.10518211154977966,0.2763762636916518,0.0
10226,ZFYVE27_proteomics,0.11592348006268464,0.27657435858398227,0.0
10055,WNT5B_proteomics,-0.11526249769506133,0.27661048409901173,0.0
8872,TAF9B_proteomics,-0.1676078243699783,0.2768187261918639,0.0
2449,DNAJA4_proteomics,-0.10506755978583984,0.27690257564976195,0.0
7888,SBK2_proteomics,-0.1656205684017187,0.27691188962070434,0.0
3771,H6PD_proteomics,-0.10500992653049085,0.2771676280558707,0.0
242,AGA_proteomics,-0.10498730717650542,0.2772716998645603,0.0
8079,SETD2_proteomics,-0.10495634771885662,0.27741418709033966,0.0
4075,HYPK_proteomics,0.10490058307531659,0.27767096127104773,0.0
6617,PLCD1_proteomics,-0.10489338289548009,0.27770412688615936,0.0
5606,MYORG_proteomics,0.15489991000545966,0.27776685741398693,0.0
6558,PIN1_proteomics,-0.10486681004574712,0.27782655030719194,0.0
8911,TBC1D16_proteomics,0.18062382214677672,0.277832284018676,0.0
606,ARHGEF17_proteomics,-0.10483478765130608,0.27797412838193986,0.0
7361,RBBP4_proteomics,0.10482730509922605,0.27800861997620097,0.0
247,AGFG2_proteomics,-0.10480170365162501,0.2781266542120262,0.0
7067,PSMD5_proteomics,0.10480090502297551,0.2781303367916307,0.0
7079,PSMG3_proteomics,0.10474452060426581,0.2783904153231869,0.0
2186,CYBC1_proteomics,-0.10472880957702799,0.2784629129991907,0.0
5721,NCOR2_proteomics,0.1047200748844362,0.27850322423848056,0.0
4590,KRT3_proteomics,0.1047047603224792,0.27857391150069666,0.0
6169,OSTF1_proteomics,-0.10454518428876132,0.2793111809770267,0.0
2094,CTAG2_proteomics,0.13300372829995188,0.2795835848637932,0.0
7040,PSMB1_proteomics,0.10447793907530485,0.2796222571342369,0.0
4001,HPS3_proteomics,-0.10442153774518857,0.2798833484922553,0.0
4194,ILKAP_proteomics,-0.10437933233688113,0.2800788313241559,0.0
6862,PPP1R3G_proteomics,0.10436530036724308,0.28014384346602633,0.0
6778,PON1_proteomics,-0.10433673474268743,0.28027622336306435,0.0
7857,SAMD12_proteomics,0.12062633694288431,0.280366548415322,0.0
1684,CHMP4B_proteomics,-0.10427469552027084,0.28056387215756107,0.0
9039,TGFBR1_proteomics,0.13802815781404446,0.28067704722245324,0.0
3304,FRG1_proteomics,-0.10422599836849307,0.2807897980219634,0.0
6450,PGAP1_proteomics,-0.13913179411247412,0.280817063113918,0.0
9156,TMED10_proteomics,0.10417061653618795,0.28104688480970247,0.0
339,ALDOA_proteomics,0.10412713444046146,0.2812488424573844,0.0
9883,VCL_proteomics,0.10412152093272156,0.2812749221224676,0.0
5834,NFIC_proteomics,0.10411441518971432,0.2813079368492046,0.0
9555,TTC39A_proteomics,-0.11544488056080944,0.2813393706443288,0.0
7152,PTX3_proteomics,-0.1040768790824769,0.2814823802596885,0.0
9645,U2SURP_proteomics,0.10407229206733604,0.281503702683533,0.0
10335,ZNF7_proteomics,0.19006362811960453,0.2816365163892438,0.0
6715,POC5_proteomics,-0.15856319658533996,0.28173577550371304,0.0
5066,MCCC2_proteomics,0.10396566602766824,0.28199965097635776,0.0
6368,PDK2_proteomics,-0.10394594363101925,0.2820914494899106,0.0
5109,MED13L_proteomics,-0.10645493512254062,0.28211953511076965,0.0
4772,LNPEP_proteomics,0.10393202474504853,0.2821562474060268,0.0
1324,CCAR1_proteomics,-0.10390594165588675,0.28227770129157687,0.0
5033,MAT2A_proteomics,-0.10390400894169805,0.28228670221616026,0.0
3774,HABP4_proteomics,-0.1039037229816811,0.2822880339888832,0.0
4967,MAP2K2_proteomics,-0.10387688706533081,0.2824130328860243,0.0
5111,MED15_proteomics,0.10386144150753182,0.2824849934544134,0.0
10215,ZFP64_proteomics,0.11385921762338616,0.28253944850517526,0.0
2829,EPHB2_proteomics,0.10384774382112899,0.2825488209749275,0.0
7586,RNF138_proteomics,-0.13119158152373683,0.28259743020061273,0.0
5374,MRPL37_proteomics,0.10379788721749429,0.2827812206703092,0.0
4962,MAP1LC3A_proteomics,0.10378677690366515,0.28283302726691933,0.0
663,ARPC1B_proteomics,-0.10378408485545393,0.28284558104905627,0.0
4532,KLHL31_proteomics,-0.12476813154435043,0.2828767085221297,0.0
5004,MAPKAP1_proteomics,0.10374669351113966,0.28301998595963235,0.0
5645,NADSYN1_proteomics,0.1037326952485435,0.2830852967073407,0.0
2082,CSRP3_proteomics,-0.10373016476054187,0.28309710410856875,0.0
10364,ZRSR2_proteomics,-0.11245767848652966,0.28316175056407183,0.0
6434,PFDN2_proteomics,0.10371250749154871,0.28317950308855594,0.0
9581,TUBA3C_proteomics,-0.13405668087357508,0.28321470927840364,0.0
8733,STRADA_proteomics,-0.10369249437905718,0.2832729151563661,0.0
2873,ERI1_proteomics,-0.10368909282416161,0.28328879410688146,0.0
1368,CCDC92_proteomics,0.11493063173544675,0.2835025251472843,0.0
1727,CITED2_proteomics,0.15973019823744342,0.2835080222523667,0.0
4328,ITIH1_proteomics,0.10362267392645579,0.2835989662641345,0.0
7978,SEC24B_proteomics,-0.10361970529149434,0.2836128348981347,0.0
3643,GPRASP2_proteomics,-0.1760583932743886,0.28366875955537885,0.0
9285,TNFRSF10B_proteomics,0.1784763978658059,0.28368096024085526,0.0
6038,NUDCD1_proteomics,0.103594952311813,0.2837284915395363,0.0
4957,MAOA_proteomics,0.10358210821417982,0.28378851713264364,0.0
1735,CKMT1A_proteomics,0.10356288772809846,0.2838783579669267,0.0
5177,MFAP5_proteomics,-0.10348720915245473,0.284232281011757,0.0
7387,RBM27_proteomics,0.10347060487905338,0.2843099729403604,0.0
4627,L3HYPDH_proteomics,0.10345653034066951,0.2843758392523478,0.0
6284,PBX1_proteomics,-0.10344135241705042,0.2844468806175678,0.0
5476,MTCL1_proteomics,0.10341342590910621,0.28457762358190947,0.0
5255,MLLT11_proteomics,0.1441807141330781,0.28460699552342444,0.0
3807,HBM_proteomics,-0.13263728768494382,0.2846248827766339,0.0
5279,MMP7_proteomics,0.10802304584664912,0.2847168571967586,0.0
5419,MRPS34_proteomics,0.1033301160936903,0.28496789158685515,0.0
5972,NR2C2AP_proteomics,0.10330356140504655,0.28509236301039503,0.0
9378,TPPP_proteomics,-0.1032911139379749,0.2851507212640558,0.0
359,ALKBH7_proteomics,-0.10527569707207296,0.2851530413083985,0.0
7162,PUS3_proteomics,0.10902031009412197,0.2852555853699735,0.0
1440,CD46_proteomics,0.10326448439653081,0.285275596984938,0.0
4404,KBTBD2_proteomics,0.10325055957242929,0.28534091012361407,0.0
5733,NDRG4_proteomics,0.10321011168287963,0.28553068384599745,0.0
5087,MCU_proteomics,-0.10319216319326247,0.2856149216478778,0.0
4414,KCTD10_proteomics,-0.1031053047593571,0.2860228090744274,0.0
738,ATG4C_proteomics,0.12743326818313688,0.2860897099622943,0.0
4023,HSD17B4_proteomics,0.10304064300719537,0.28632671267083226,0.0
827,AUP1_proteomics,0.10302583358142806,0.2863963457056907,0.0
2828,EPHA4_proteomics,0.10301394848933433,0.28645223685437676,0.0
224,ADRM1_proteomics,0.10292504358717283,0.2868705537631263,0.0
2616,ECE1_proteomics,0.10287258116112166,0.28711759156519157,0.0
4200,IMPA2_proteomics,0.10286234015321101,0.28716583146620106,0.0
96,ACBD5_proteomics,-0.10285563779180909,0.2871974056193421,0.0
8344,SLC7A6OS_proteomics,-0.1058471893007158,0.2872770141607497,0.0
9262,TMPRSS11D_proteomics,0.10282057718887225,0.2873626102554078,0.0
9217,TMEM238_proteomics,0.12800705545567412,0.28739877101953293,0.0
8863,TAF2_proteomics,0.1028043351000719,0.2874391639743202,0.0
5091,MDH1_proteomics,-0.10279269558741458,0.2874940327490884,0.0
145,ACTR1A_proteomics,-0.10279186866486902,0.287497931135001,0.0
8644,SRXN1_proteomics,0.10276189055836588,0.2876392815728213,0.0
8986,TEAD1_proteomics,0.1166587000125823,0.2876683052896655,0.0
597,ARHGDIA_proteomics,-0.10275547270593724,0.28766954853806137,0.0
2867,ERG_proteomics,-0.11879627070426513,0.28778155517878906,0.0
5465,MT1G_proteomics,-0.13492402808088136,0.2877873287546119,0.0
3909,HK1_proteomics,0.1026729644617459,0.2880588508866343,0.0
8296,SLC34A2_proteomics,-0.17211117614511284,0.28825417215641314,0.0
2646,EEF1B2_proteomics,0.10260697248534029,0.28837047579883823,0.0
207,ADH1C_proteomics,-0.10259235625985368,0.28843952630716835,0.0
524,APOBEC3F_proteomics,-0.10253382514181855,0.2887161512710356,0.0
10135,YWHAH_proteomics,0.10252675691610665,0.28874956846410654,0.0
10036,WEE1_proteomics,0.11113909635888478,0.2888804623371906,0.0
2357,DERL2_proteomics,-0.10548609936109708,0.2889337803140216,0.0
7402,RBM7_proteomics,-0.10246781013664781,0.28902835743015143,0.0
5533,MUT_proteomics,-0.1024475478126585,0.28912422943126864,0.0
9617,TXLNB_proteomics,-0.1024309538107296,0.28920276034997133,0.0
8219,SLAMF7_proteomics,-0.17893681787833968,0.2893018825532902,0.0
