,Difference_In_Median_Brca,P_Value_Brca,Difference_In_Median_Endo,P_Value_Endo,Difference_In_Median,P_Value
INSR,-0.41690000000000005,0.23416296943932677,-0.15660000000000002,0.0476538829071152,,0.3842932825119686
INTS2,0.2979,0.029126733585744333,0.027300000000000005,0.45959976415426895,,0.882551244309777
INTS8,0.09100000000000001,0.1913592272878594,0.03710000000000001,0.5618001546588247,,0.024500707597485783
IPO8,-0.0006999999999999229,0.22357219315367358,-0.023666,0.8960618999578608,,0.013172070696116048
IQGAP2,0.34869999999999995,0.641939063738595,0.09799999999999998,0.6334295400176331,,0.04702459524265442
IRAK4,0.19130000000000003,0.4252673421395172,-0.02978,0.7953675316453338,,0.021963671560334377
IRF5,-0.2761,0.024868605488418145,0.29355,0.9658258265409301,,
IRS2,-0.5733999999999999,0.001364770435272654,-0.09099999999999997,0.7383897972791538,,0.5249857947768044
ISCA1,-0.731,0.020858193111675832,0.09640000000000001,0.11555859922983243,,0.30093890600974516
ISOC1,-1.0073,0.025736827325918147,0.11499999999999999,0.9846076337238076,,0.585674412463224
ISOC2,-0.32400000000000007,0.504347166352191,0.11696,0.3761425472603822,,0.0221036895537915
ITGAL,-0.03159999999999985,0.9438578913075157,-0.1016,0.41867758319076054,,0.02940296840927614
ITIH1,0.9713,0.027661987414765464,-0.066,0.5145576307463295,,0.6725386390896094
ITIH3,1.0207,0.020254461945356114,-0.09000000000000002,0.5602141289388021,,0.9169255069624226
JMJD6,-0.5542,0.03662721674522603,0.0322,0.2862019695841909,,0.8656806102040513
JUN,0.3169,0.04887764272032332,0.018000000000000016,0.6657542440287931,,0.5137725336153596
JUNB,0.4785,0.011404152321896024,0.0751,0.8193899081338206,,0.06037383748866716
KDM8,0.35555000000000003,0.2597021101965261,-0.18996000000000002,0.007090992210779403,,
KHK,-0.6033,0.03669293412747327,-0.04599999999999996,0.5531473484687932,,0.4204681928907016
KIAA0556,0.2847,0.03924024583495447,-0.003049999999999997,0.498428071630598,,
KIAA0753,0.5014000000000001,0.16320778386448695,0.17639999999999997,0.023532170131671016,,
KIAA0907,-0.2504,0.020889106329335348,,,,0.31993609875448936
KIAA1107,-0.22385,0.9434722755049375,-0.12280000000000002,0.017106659180776612,,
KIAA1147,0.12714999999999999,0.7288768786659017,-0.1029,0.7041298898834445,,0.020952867278809673
KIAA1191,-0.0794,0.8946587649666626,-0.09100000000000001,0.5872760032110145,,0.017101516377055127
KIAA1211,-0.5704,0.048876747101347595,-0.135,0.1514649862454094,,0.3433179639526748
KIAA1671,-0.5046,0.03868833879668981,0.06627000000000001,0.09736914667366767,,0.6042753565668579
KIAA1755,-0.7503000000000001,0.029824742041489487,,,,
KIAA2013,-0.11230000000000001,0.7998498401755986,-0.034,0.34121190366598086,,0.04919957692724653
KIF12,-0.12915,0.9867408634814377,-0.781,0.003088775212884309,,
KIF21A,-0.7318,0.006137702172480214,0.09480000000000001,0.7234626281439752,,0.45632068533625747
KIF5B,-0.25570000000000004,0.10425297796677963,0.02558,0.34605133571358215,,0.04550493404210563
KIF7,0.6687,0.2932283541523483,-0.20900000000000005,0.04771380543650835,,
KLC2,-0.7166999999999999,0.0017605804612302709,0.016199999999999992,0.37960100900091476,,0.7503215592773445
KLC4,0.2376,0.02197924561185124,0.0412,0.8892704730280194,,0.005452978641815508
KPNA1,0.2223,0.04634882055844374,-0.0386,0.6345341116288501,,0.4759764007909342
KPNA2,-0.6557000000000002,0.041032744020305226,0.20700000000000002,0.3001084144090858,,0.1908488414471311
KPNA3,0.014499999999999999,0.9533806881906238,0.02020000000000001,0.32160220690415575,,0.03879744339876207
KPNB1,0.096,0.38460806017220595,-0.04710000000000002,0.7740568487258291,,0.0104881378081513
KRIT1,-0.021299999999999986,0.5195967976308304,-0.08010000000000002,0.48408376297445854,,0.04058932450736421
KRR1,-0.4155,0.04527744019298202,0.10579999999999999,0.22907179133104014,,0.011090880129974803
KRT14,0.6073,0.04945748061489358,-0.48065,0.6074640061242335,,0.7275862366455794
KRT17,0.6333000000000002,0.02873103118520639,-0.527,0.6256280838896815,,0.12805644431589208
KRT20,-1.4896500000000001,0.02376515539022388,-0.06745000000000001,0.8115158018679456,,0.8103207112036311
KRT5,0.6215000000000002,0.009922571848097363,0.07299999999999995,0.8694272051766192,,0.3846054421798377
KRT7,1.1183,0.06570811798919927,0.48100000000000004,0.6011475816499353,,0.015622522087521684
KRT75,0.9753000000000003,0.010673830624475078,-0.12034999999999996,0.17237058954733064,,0.20359801835322794
KRT81,-1.8529,0.03831042429918884,-0.1576,0.9059706415428086,,
LACTB2,-0.6577,0.03263502915466457,0.15490000000000004,0.13320292641996867,,0.2758856938162939
LAGE3,0.5172000000000001,0.0061960895825009694,0.031100000000000003,0.9681413174609743,,0.7843578551086889
LAMA1,-0.13395,0.2815161679322733,-0.733,0.010853959957558178,,
LAMB1,0.2821,0.6921847998571131,-0.362,0.019329391974861332,,0.4249094160219232
LAMC1,0.16649999999999993,0.5530816155255203,-0.11799999999999994,0.02036201339242427,,0.47961462964558943
LAMC2,1.0037,0.02723947158645657,0.052999999999999936,0.7899345846794583,,0.6270825164129055
LAMP1,-0.21630000000000002,0.30237379788573016,-0.09000000000000002,0.37916310082955085,,0.0473205529714594
LAMTOR1,0.0721,0.6295457940053976,0.1331,0.3321047741936405,,0.03418538705177776
LARP1,-0.4267,0.03827680063315218,0.032799999999999996,0.9434088603365869,,0.1459191862103855
LARP4B,-0.4138,0.03045652157427536,0.0040000000000000036,0.9503547153656022,,0.48675602556203523
LARP6,-1.3577499999999998,0.023170091859204017,-0.017000000000000015,0.9258035262363904,,
LARP7,-0.0435,0.7301648565978615,-0.012600000000000007,0.45430868934531077,,0.03224039765931536
LARS2,-0.397,0.01736455340360665,0.027899999999999994,0.5128733346297385,,0.08589489151183298
LATS1,-0.3811,0.032240706233060024,-0.06949999999999999,0.12519644203440755,,
LDHB,-1.892,0.0017732649137200637,0.07200000000000002,0.7853675902500463,,0.5804070455928041
LENG8,-0.11710000000000001,0.023069898306120197,0.016000000000000014,0.914414459085849,,0.8361212377012205
LGALS8,1.0002,0.002596523657052019,-0.14650000000000002,0.10222561739887455,,0.49874696807913255
LILRB5,0.6790999999999999,0.030309108877808688,-0.18050000000000005,0.3399692948732625,,0.07839990797470045
LIMA1,0.7279,0.01693232212374088,0.0694,0.7647874508987708,,0.06909719196608047
LIN7A,-0.3435,0.029116668086195282,-0.196,0.2753595747978035,,0.7580051242888594
LLGL2,-0.7694000000000001,0.0042677245702744775,0.119,0.675429000628685,,0.7603144729875971
LMO7,-0.2944,0.23995505852184423,0.12899999999999998,0.4190357268492111,,0.049712736430119406
LONP1,-0.6141,0.03714404178932024,0.24960000000000004,0.0970399759079427,,0.9421614721868321
LPL,-0.796,0.014984830164216568,0.4771,0.4191111653187277,,
LRRC1,-0.205,0.9165971272337603,-0.06580000000000003,0.30129963950585104,,0.03038053873104384
LRRC17,0.5644999999999999,0.15426895250705908,-0.22999999999999998,0.15377042593727624,,0.02494814845368816
LRRC40,0.3797,0.04909513174481838,-0.0162,0.874190953700913,,0.692562280375503
LRRC57,-0.20810000000000003,0.03863762775471726,0.05800000000000001,0.94141059517228,,0.9216936288067129
LRRC8A,0.0987,0.7131666832049688,-0.20070000000000002,0.0360994025222782,,0.08598804723798556
LRRN3,-0.7656000000000001,0.041139353370869824,,,,
LRWD1,-0.0988,0.38244647104218865,0.1491,0.03254465731019467,,0.502824356576741
LSG1,0.2411,0.19523281163965384,0.082,0.047430695441028105,,0.71398773628253
LSM4,0.03340000000000001,0.46656501849456933,0.11929999999999999,0.04306537480114266,,0.5142346591375484
LSM6,-0.19030000000000002,0.8589429010144612,0.13979999999999998,0.030632193363358255,,0.5044886665703099
LSM7,0.04209999999999997,0.5511931589987711,0.121,0.046005433710961254,,0.6543398655086686
LSM8,0.0267,0.5198850199997955,0.1543,0.046801317455373796,,0.8551331351249065
LSS,-0.41349999999999987,0.15995422892107747,0.09270000000000002,0.41571676716829986,,0.004538362157166703
LTA4H,0.6033,0.30478356304508886,-0.02220000000000001,0.8471308291399692,,0.028957648610097007
LY75-CD302,0.6631,0.6622842557162901,-0.07249999999999998,0.9403989233100556,,0.00304194622834733
LYAR,-0.8000999999999999,0.013569740518670445,0.0038000000000000117,0.7871186412751016,,0.6785381434753421
LYRM7,0.016499999999999987,0.7025085197073324,0.24835000000000002,0.004715069665653267,,0.9033517131437001
LYRM9,0.25170000000000003,0.7939764210050898,0.24850000000000003,0.013228713269588271,,0.5215681530672618
MACROD1,-0.6957,0.018865039589877505,0.0764,0.8607353448087447,,0.3370596356547807
MACROD2,1.7228,0.009390757357457086,-0.061,0.9156446876350437,,0.3442673555626268
MAEA,0.1585,0.037156397023871086,0.1121,0.16731853432660995,,0.8903181110212293
MAGOHB,-0.1175,0.03418791434430349,0.10400000000000004,0.9898211038988456,,0.6556864850753008
MAN1B1,0.0474,0.5764938727767851,-0.031000000000000028,0.5329265775718327,,0.008826294522344486
MAOA,-1.9568999999999999,0.02508558464693125,-0.09600000000000003,0.7810444943255773,,0.13752076977620364
MAP1LC3B,-0.7372,0.019374457480373333,0.15209999999999999,0.2810718381577248,,
MAP1S,-0.05469999999999999,0.5039492186729095,-0.061400000000000024,0.9309667529390939,,0.005616200095483776
MAP2K1,-0.2687,0.08853758287810744,-0.0011999999999999927,0.8638813658369068,,0.03608285089339902
MAP2K6,0.6916,0.016750221624049946,-0.12200000000000003,0.47132862791041763,,0.6894450687745894
MAP3K7,0.10519999999999999,0.04616444623620615,0.0339,0.7009460783571675,,0.17241857352194412
MAP4,-0.48860000000000003,0.0324469183522986,0.030000000000000027,0.848193181348776,,0.5330870931249792
MAP4K5,-0.039100000000000024,0.47651018214340257,-0.1603,0.009077162241366107,,0.26032160064286897
MAP7D2,-0.78345,0.03832936353907087,0.005899999999999961,0.06629272036332817,,
MAPK13,-0.0558,0.9951800254185053,-0.08600000000000002,0.8019215945487638,,0.04840067861043029
MAPK1IP1L,-0.022800000000000042,0.5960368472915345,-0.5218,0.017907810388367397,,
MARS,-0.13849999999999998,0.9258026696958394,0.1633,0.0370633418052416,,0.11111983386192112
MARS2,-0.7867999999999999,0.012407724159588641,0.05600000000000005,0.7115796411020419,,0.37412232175990257
MAT1A,-1.3191000000000002,0.038606097291140465,-0.014350000000000002,0.9088581929230309,,
MAVS,-0.004699999999999982,0.6018567638565282,0.13789999999999997,0.8898737059018536,,0.03113683693396915
MBLAC2,-0.5734,0.004481563285523642,-0.059,0.8057644813020735,,0.07536830563710903
MCAT,-0.46449999999999997,0.04144049525137232,0.0741,0.025852227175998565,,0.09326890804247905
MCCC1,-0.36250000000000004,0.06712996824057096,0.0645,0.09415847666106564,,0.010001697916702147
MCM4,-0.6111,0.4396850527758719,0.45999999999999996,0.16156511579053234,,0.03833083695050906
MCRIP1,-0.22970000000000002,0.18942885107862636,0.08619999999999998,0.2954458911016649,,0.03759675540466388
MCRS1,-0.08775000000000005,0.5055026838328077,-0.0688,0.020553572410768623,,0.4240874449255633
MCUR1,-0.30489999999999995,0.03898530946082569,0.07558000000000001,0.8674762547355743,,0.03133134163059447
MDH2,-0.53,0.04045878153433742,0.20610000000000006,0.012798605109128327,,0.01266941756165036
ME1,-0.29200000000000004,0.22574437149844648,-0.22799999999999998,0.6995065931032916,,0.01883120703781945
ME2,-0.8259000000000001,0.009311610937725036,-0.016999999999999987,0.7323770675148282,,0.3087458273153691
MECR,0.029000000000000026,0.9098916729777722,0.1315,0.04187810407151184,,0.9654346480774678
MED18,0.04979999999999998,0.03451500361139418,-0.002100000000000001,0.388904438128712,,0.37730575516044806
MED23,-0.05689999999999998,0.5582790137490163,0.0328,0.5507753717851169,,0.021223960326014826
MED29,0.0002999999999999982,0.6735742765714505,0.1163,0.04692645587718941,,0.4428205338104091
MED9,-0.19770000000000001,0.012783705785764782,0.023399999999999997,0.8136790437576757,,0.6053653847531719
MEGF6,1.3385,0.003466556371139133,,,,
MEPCE,-0.1197,0.9675899024118564,0.0421,0.0991763185415192,,0.0367140879967623
METAP1D,-0.6289,0.010608920897694938,0.05900000000000001,0.04673007377368654,,
METAP2,-0.1986,0.5638655925777892,0.08624799999999999,0.9488727861729189,,0.046481774534614086
MEX3D,0.4323,0.011437135712793716,-0.05159999999999999,0.6666359584628503,,
MFAP2,0.7067,0.021460405130939234,-0.1424,0.6538559207788748,,0.9579677394195363
MFN1,-0.48109999999999997,0.03951946058376084,-0.007899999999999997,0.41109442217216785,,0.176592010950165
MFN2,-0.5236,0.0002807240489926978,0.0131,0.8117976278424521,,0.794364995416803
MIEF1,-0.7332,0.030891079754306484,-0.05388,0.7043880607006243,,0.6500493216770424
MIPEP,0.1063,0.31865008259140964,0.089,0.09766997592651204,,0.01888661664106533
MLEC,0.040200000000000014,0.9609601913735699,-0.087,0.5315564282621832,,0.015137454714592756
MLH1,0.042199999999999994,0.31331602199986003,-0.004899999999999988,0.897434101014019,,0.01712392070698822
MMAA,-0.1735,0.1557146449931992,0.08399999999999999,0.6975940341435843,,0.042098117062725225
MMP1,-0.921,0.7319113528807042,-0.2133,0.3995177380008583,,0.01712572967870505
MMP12,0.37250000000000005,0.5343561339458306,-0.3,0.4856422714211287,,0.01836418669334691
MOB1A,-0.081,0.8470162289629547,0.47459999999999997,0.4657419454384665,,0.029515142990232657
MOB3A,0.3327,0.30193313135961936,-0.15049999999999997,0.013643777781025332,,0.22946125416083857
MOCS3,0.19290000000000002,0.5076989851731216,0.08650000000000001,0.6428591052852279,,0.011729120266033089
MORF4L1,0.0508,0.5204550987396894,0.0643,0.877315088076262,,0.012998701304482151
MPI,0.3091,0.07381036783395359,-0.0872,0.9121714364613558,,0.01476550147452121
MPP1,-0.507,0.0072347492384287285,-0.129,0.7884676481483961,,0.03219394849047892
MPST,-0.6174,0.0286176645042658,0.13,0.6435854383722246,,0.7824653300719917
MPV17,0.5885,0.7199056896181624,0.18234999999999998,0.8062386617334498,,0.005444739247564746
MRGBP,-0.4839,0.012011246327551597,-0.020900000000000002,0.5097281573926028,,0.732537299618415
MRM1,-0.5337999999999999,0.03304628491426434,0.06315,0.48060534603760574,,0.021653457412648913
MRM3,-0.3366,0.019390539899569306,0.039999999999999994,0.7278690780348597,,0.6259437975075743
MRPL1,-0.691,0.001802875992045534,0.22340000000000002,0.031014074200517588,,0.33064233868913273
MRPL10,-0.6049,0.007535715778014,0.2459,0.012085465207319016,,0.9035114483401604
MRPL12,-0.6296,0.005808119347107452,0.363,0.025534488707881154,,0.6493920753585869
MRPL13,-0.508,0.0027277359100894836,-0.1017,0.5671787869445434,,0.5330509896396158
MRPL15,-0.6108,0.026514021239524045,0.1583,0.09986452813651832,,0.2757636344705257
MRPL16,-0.4908,0.0014755120252121332,0.1784,0.03546668149781299,,0.5783830282541087
MRPL17,-0.7414000000000001,0.007330400725846204,0.1020164,0.0992003339353973,,0.21621016826011358
MRPL18,-0.632,0.0009064432808467008,0.2586,0.058769000302281334,,0.5321245972351507
MRPL19,-0.6596,0.00720736978222322,0.10012,0.2075705169919689,,0.14735410649094494
MRPL2,-0.4356,0.013430196846835824,0.12599999999999997,0.10009410732054398,,0.30158613022088976
MRPL20,-0.42060000000000003,0.015764380088172943,0.1465,0.22339007900313626,,0.30697389845731476
MRPL22,-0.5808,0.00162694002735667,-0.026400000000000007,0.550216043752594,,0.2820380310322172
MRPL24,-0.4758,0.005244762964894499,0.12800000000000003,0.2398390988061607,,0.11476475326446094
MRPL27,-0.2816,0.016193828726146917,0.04650000000000001,0.17331201860091994,,0.3304516215956671
MRPL28,-0.4113,0.026809895478451494,0.16660000000000003,0.27911601096293226,,0.21440457758020465
MRPL3,-0.46020000000000005,0.012496582248532695,0.12589999999999998,0.2445926690369412,,0.18689035200518503
MRPL30,-0.301,0.015058655945846938,0.01200000000000001,0.29580386621548016,,0.7548377536934333
MRPL32,-0.32499999999999996,0.0032829706295565866,0.0427,0.06079025585045368,,0.8794368649056702
MRPL33,0.028200000000000003,0.6980338721506629,0.257,0.02763663388551029,,0.5535451103898812
MRPL34,-0.5567000000000001,0.005971861193355935,0.033299999999999996,0.791126743916475,,0.6627253158890347
MRPL35,-1.0201,0.0394822671729685,0.14699999999999996,0.19754128171207938,,0.8165289672719223
MRPL37,-0.3874,0.016690356056727668,0.13099999999999998,0.29356699781302786,,0.5193271903692134
MRPL38,-0.4385,0.0015296871791514292,0.1323,0.6786796333716707,,0.4652338812992647
MRPL39,-0.42789999999999995,0.01679165152472316,0.14109999999999998,0.16662572817865776,,0.31145043764964647
MRPL40,-0.46709999999999996,0.0016696175824830965,0.12373,0.12989619253904902,,0.06528058832895817
MRPL41,-0.2551,0.029977349348418027,0.1365,0.23709860794981025,,0.06918256280043036
MRPL42,-0.6164999999999999,0.03185395831339384,-0.047450000000000006,0.1789857819907195,,0.5562111450296674
MRPL43,-0.23479999999999998,0.04635537753508207,0.123,0.19095463383785016,,0.4100165068428703
MRPL44,-0.54,0.010631164369376882,-0.009000000000000008,0.1986313761725864,,0.12183212356045427
MRPL45,-0.6805,0.013883377834040159,0.1177,0.12572489149630953,,0.17365631375224277
MRPL46,-0.2763,0.0023666048246389344,0.024999999999999994,0.2071830647238506,,0.5204859150880358
MRPL48,-0.6678,0.011294811900351719,0.188,0.005662047822890496,,0.0846323731191075
MRPL50,-0.3881,0.02452251093787359,0.1018,0.04692510393798055,,0.03165571877350878
MRPL53,-0.4116,0.00940262569439276,0.1727,0.009684073663072107,,0.4258954911710954
MRPL54,-0.44930000000000003,0.030080289800196464,0.03560000000000001,0.1713452878129718,,0.6972323046567026
MRPL58,-0.2633,0.04716641957895276,0.16310000000000002,0.15089998151554812,,0.1662889502689456
MRPL9,-0.559,0.005272204184589876,0.131,0.1354167373273195,,0.24863454638930613
MRPS10,-0.5937,0.15885322445135183,0.1567,0.16719869483150973,,0.013738350528203358
MRPS18A,-0.5112,0.011206528778173817,0.09570000000000001,0.3945294558946838,,0.5287050055582918
MRPS22,-0.639,0.034632565517818535,-0.03359999999999999,0.29391609871554886,,0.3723262147485258
MRPS25,-0.5749,0.01541498339321995,-0.018500000000000003,0.616388104261255,,0.2274606833892728
MRPS26,-0.6471,0.04705136467753356,0.05379999999999999,0.4932134874321663,,0.0958928255357428
MRPS28,-0.5495,0.009671967148500209,0.14559999999999998,0.3179418587437781,,0.4058722288039849
MRPS30,-0.4122,0.033156736048481246,-0.029700000000000004,0.9956319711564672,,0.30242491089768864
MRPS31,-0.32620000000000005,0.12339787283098838,0.1083,0.026347796834860233,,0.058561807309022045
MRPS36,-0.5067999999999999,0.12128956616873636,0.0827,0.48634167397967387,,0.024351870891225556
MRPS6,-0.6832,0.002598572309362764,0.0024999999999999883,0.15629486772468149,,0.042456860700107776
MRPS7,-0.47640000000000005,0.006348427645783254,0.0995,0.2385182555539273,,0.216717200008551
MRRF,-0.1149,0.8163350243183676,0.30269999999999997,0.021180700923868485,,0.11253076491988166
MSR1,-0.013600000000000001,0.7168088390723206,-0.1389,0.7984560018486189,,0.02444475368350217
MSRB2,0.21419999999999997,0.9305023542592445,0.1121,0.21208372604270023,,0.0042538667090383
MSX2,1.2298,0.01130482720301556,0.18675,0.4996251314761023,,
MTA3,0.36345,0.048909768281741706,-0.08700000000000001,0.31362369204028717,,0.4529626103811374
MTERF3,-1.1261999999999999,0.0022477705046537646,0.0749,0.6766420061712775,,0.9968413926768154
MTF2,0.7259,0.043256839637426575,0.033690000000000005,0.848808960362125,,
MTHFD1,-0.2633,0.20055973146176898,0.061,0.3037764914351211,,0.01919276108919622
MTIF2,-0.2871,0.030324709043822645,0.23199999999999998,0.02405795590576312,,0.01746554612782382
MTIF3,-0.1127,0.7605794615109004,-0.05020000000000001,0.4751104050039795,,0.01753342005300978
MTMR10,-0.16570000000000001,0.5683114535400013,-0.155,0.04516310527354873,,0.3479748056276374
MTMR14,0.1071,0.34773177174562886,0.09059999999999999,0.45284117613331176,,0.027939537310706627
MTRF1,-0.14629999999999999,0.7491787958415559,0.1749,0.02803335405014082,,0.48978747568587444
MTRF1L,-0.9271,0.04707418593565213,-0.14340000000000003,0.685997327729557,,
MTSS1,-0.4716,0.048648958816577215,0.13725,0.745055869311958,,0.6358945669306826
MTUS1,0.9648,0.011434816930712287,-0.0015000000000000013,0.9090683633698595,,0.9618577504166343
MUC2,-0.3628999999999998,0.059234686659107576,,,,0.012690881082541383
MUC5AC,0.5922500000000002,0.6169146407276722,-0.22599999999999995,0.8632344250456881,,0.04251934596795018
MUT,-0.2918,0.4479890514217637,0.04820000000000001,0.8549848132379623,,0.03776546934629392
MYADM,-0.33645,0.3562823632171074,-0.21900000000000003,0.038057415997670346,,0.476201009013155
MYH14,-0.3083,0.44274655701885535,0.08000000000000002,0.4023847059311695,,0.02755302002670989
MYL4,-0.58065,0.023444326139345526,-0.0988,0.17119584490616338,,0.927779008194616
MYO1E,0.005299999999999999,0.6480590648124385,-0.00839,0.3064127564250329,,0.008808809022903713
MZT2A,0.5409,0.0282411169758682,-0.0788,0.869780995211523,,
NAAA,-0.2536,0.03759471924961038,-0.029589999999999998,0.5927623950905703,,0.11758287946198813
NAB1,-0.3396,0.025452574449719188,-0.0613,0.46251749501666106,,
NAPB,-0.37780000000000014,0.009910483410953297,-0.014000000000000012,0.20349008439470603,,0.5171877851630826
NAPRT,0.9628,0.02772924103425846,0.017100000000000004,0.627036682324905,,0.8183586484866388
NAT1,0.7499,0.024487951195316614,0.10400000000000001,0.524887955038742,,0.3466852299524604
NAT14,0.8412,0.026454134187612666,0.0687,0.9905690179147906,,0.9557225083685656
NAV1,-0.5256000000000001,0.0013792202256307947,-0.033,0.925198788356414,,
NBL1,-1.6096,0.17842092174121646,,,,0.0326642728279215
NCLN,-0.021400000000000086,0.37174656320865407,0.10699999999999998,0.8931451196364983,,0.02954352461064258
NDRG1,-0.11680000000000001,0.8075614313943448,0.15199999999999997,0.18289902883794054,,0.032441989201304346
NDRG2,-0.53565,0.044216361308887724,-0.27681999999999995,0.4970106886706196,,0.03780431889768185
NDRG3,-0.0992,0.9177853688313707,0.0574,0.10722681509665802,,0.015811422345147413
NDUFA11,-0.16499999999999998,0.020741822312217276,0.0030000000000000304,0.43559185954644153,,0.8015028637275812
NDUFA4,-0.5113000000000001,0.010413229028775992,0.00599999999999995,0.5203218310787882,,0.9583209498663172
NDUFA5,-0.3301,0.033529076802500724,0.06749999999999999,0.6570906189825947,,0.31129804782745135
NDUFA6,-0.021699999999999997,0.027168640551940473,-0.04406,0.7918389503136603,,0.9030261754422424
NDUFAB1,-0.4776,0.03983100737187992,0.0848,0.01078779487340363,,0.04511985468984593
NDUFAF1,-0.6451,0.0020517048305840626,0.1097,0.3468781510094555,,0.3382082010359483
NDUFAF2,-0.3013,0.01983887384497229,0.1102,0.21123754538966288,,0.034523146019170246
NDUFAF6,-0.3175,0.05829035579432336,0.2672,0.02966561806403891,,0.030338776639317593
NDUFAF8,-0.5698,0.0037007142739269227,0.08099999999999999,0.04278696529758242,,0.24434497528385365
NDUFB3,-0.2762,0.1402419470257003,0.0,0.8564317362338179,,0.035290451411907446
NDUFC1,-0.6155,0.012583961891125196,-0.1321,0.3350089186824552,,0.8557928198946878
NDUFC2,-0.5744,0.014590802501070721,-0.0746,0.6928155646803167,,0.37556364463784075
NECAP1,-0.3512,0.009717692012904499,0.041999999999999996,0.36743198009388467,,0.6768749621727652
NECAP2,-0.03409999999999999,0.5781024034343565,-0.042938000000000004,0.9133669726827107,,0.037884958295360004
NECTIN1,0.34965,0.1766211561416794,-0.05499999999999999,0.806471477184113,,0.021540823821581928
NEFH,0.6711,0.34256808453169696,-0.02400000000000002,0.6935420684233755,,0.01450375503816118
NEFL,0.2779,0.028264328037614573,-0.14849999999999997,0.8794900386062732,,0.482266530175248
NEU1,-0.28429999999999994,0.11978241749681615,0.0997,0.4217736189577135,,0.03449330982108777
NFIA,0.8651,0.005158521093532537,0.1916,0.09384478607579423,,0.613183250496826
NFIC,0.6017,0.007758845987730773,-0.13999999999999999,0.7272553613689521,,0.05494984757202247
NFS1,-0.033399999999999985,0.3712628943325368,0.0075699999999999995,0.6504521821162661,,0.037628128810094835
NFU1,-0.3863,0.0075772339720171274,0.109,0.07671638663005102,,0.16292408882134765
NFYA,0.2623,0.026632287060260065,0.08800000000000002,0.37674106369932747,,0.3917278518789765
NGRN,-0.8224,0.0316434607440306,0.08827900000000001,0.24264010543858452,,0.9798500958591869
NHLRC2,-0.31920000000000004,0.04605748776418142,-0.0417,0.3094299268066083,,0.706682094324646
NIFK,-0.39160000000000006,0.04441208797927518,-0.0030000000000000027,0.9314885895393904,,0.6845981351112418
NIP7,-0.24580000000000002,0.00430989609324054,0.03610000000000001,0.280731853424368,,0.6849637045730526
NISCH,-0.1653,0.60648565082497,0.004399999999999987,0.7403986362712953,,0.04173283717427238
NME1,-0.4065,0.04647358918317163,0.11599999999999999,0.9331522778193635,,0.19987627330809354
NMI,0.5465,0.02567262923617797,0.056999999999999995,0.2197752151724521,,0.9305261109195485
NOA1,-0.48279999999999995,0.010105503097855368,-0.045149999999999996,0.4288914524396775,,0.40995568223732337
NOC3L,-0.4083,0.10749665426766516,0.001800000000000003,0.3461943184029699,,0.04806272601249769
NOCT,-0.5805,0.033825033380394845,-0.034650000000000014,0.6939160778456254,,
NOP2,-0.509,0.004573375742364209,0.1004,0.4940306644146556,,0.7168548137425836
NOSIP,-0.5723,0.019605734051358792,0.036199999999999996,0.06675372546945414,,0.21646534635031192
NRAS,0.2691,0.4854120987809789,0.0392,0.7139825496306331,,0.009516053796187543
NSA2,0.08880000000000002,0.03592234212271579,0.0757,0.1339716539445272,,0.9491185444173595
NSD1,-0.0254,0.8852018216555817,-0.1469,0.010426169120266471,,
NSUN4,-0.333,0.03300550516570724,0.16069999999999998,0.18732299932597596,,0.07900243420863746
NSUN5,-0.2771,0.024599261654753242,0.0905,0.2866196547800746,,0.19622152326331374
NT5C3A,0.39139999999999997,0.9241018629100634,0.222,0.046111482087034215,,0.002557506824824368
NT5DC3,-0.6577,0.007288621347636893,0.09300000000000003,0.6693200907331582,,0.3873884869205285
NTN4,2.3033,0.0035833262499462017,0.0010000000000000009,0.6591718530226338,,
NUBPL,-0.5457,0.34512971728519637,0.037000000000000005,0.9820952605472164,,0.04140378812920301
NUCB2,0.1573,0.2565516570163906,0.11000000000000001,0.722926699187765,,0.02580128890406418
NUDT15,0.14200000000000002,0.7773747131934534,0.1411,0.31647495172914963,,0.019760350925792043
NUDT5,-0.6165,0.039977696856315484,0.035999999999999976,0.988435692285507,,0.8588320885920964
NUMB,0.3608,0.1422399906914474,-0.0256,0.3610226891694913,,0.04514383450650379
NUP210L,0.6373500000000001,0.01500094406604764,,,,
NUP50,-0.042700000000000016,0.26106484036907474,-0.0040999999999999995,0.4815452043838051,,0.009976003670355013
OCIAD1,-0.23750000000000002,0.00546466460108412,-0.030000000000000006,0.2693897551715117,,0.021972536698037684
ODF2,0.5376,0.017737100069057033,-0.165,0.5927957874468346,,0.28219128544547106
OGDH,-0.2847,0.12072762473200911,-0.07200000000000001,0.4986041147768304,,0.011753262323101499
OGFOD3,0.10879999999999995,0.8990308733194964,-0.02645,0.6899831264866243,,0.01846263951963652
OGFR,-0.15909999999999996,0.3702213992526302,0.035300000000000005,0.6795404709363602,,0.011678128344761268
OGT,0.08429999999999999,0.9797916086690511,0.0087,0.16151156923172938,,0.0019415017492785392
OLFM4,-0.5685,0.6924842503336592,0.05899999999999997,0.8832672446654666,,0.029207033881078124
OLFML2B,0.8382000000000001,0.041055789495890595,-0.020100000000000007,0.687075247000267,,
OSBP2,0.10049999999999998,0.35447271808283287,-0.12332,0.021842908291220663,,0.7013791034416961
