,Difference_In_Median_Brca,P_Value_Brca,Difference_In_Median_Endo,P_Value_Endo,Difference_In_Median,P_Value
RASA4,0.1763,0.37402138195472756,0.19699999999999995,0.6439646163945061,0.15699999999999997,0.0666138383302619
RASAL1,0.07610000000000006,0.8374491696238229,0.052000000000000046,0.15596266787098217,-0.907,0.0007934949867188332
RASAL2,-0.1807,0.49498287764964366,0.0809,0.22291814094114054,0.04250000000000001,0.6326363631664768
RASAL3,-0.0393,0.6781571443472232,0.10189999999999999,0.5600767731657011,-0.16655000000000003,0.1782685378314455
RASEF,0.26680000000000004,0.14200584855796447,-0.11125,0.8441210379316778,,
RASGRF1,-0.7834500000000001,0.32201368898832894,,,,
RASGRF2,-0.34529999999999994,0.9229317787595571,,,,
RASGRP2,-0.001700000000000007,0.9896093235394386,0.14599999999999996,0.4795545898366813,-0.503,0.023890189981714386
RASIP1,0.11860000000000001,0.9983873495035072,0.148,0.19983578834583887,-0.006500000000000006,0.8877341535736798
RASSF1,0.15679999999999997,0.7624557713575322,0.05680000000000001,0.6436398263895887,,
RASSF2,0.08539999999999999,0.8082414239067228,0.2594,0.07767842446492759,0.1062,0.7647854498760631
RASSF3,0.28125,0.4209379890352616,-0.12104999999999999,0.7624050512708525,,
RASSF4,0.11550000000000016,0.5111858705351295,0.10699999999999998,0.8399034340607007,,
RASSF5,0.3082,0.8043243060339818,0.1449,0.8397425552121753,-0.027899999999999994,
RASSF7,0.58865,0.06103250629067329,0.2102,0.20604033899646165,,
RASSF8,-0.035700000000000065,0.9751492892722634,0.2672,0.06719457545839676,,
RAVER1,-0.0174,0.648510445510051,0.00777,0.6307381301846956,-0.017999999999999974,0.4258090076479941
RAVER2,0.5074,0.022051587841460576,0.0197,0.7841873854005437,-0.0005000000000000004,0.3409271473848393
RB1,-0.0254,0.4694663309527217,0.09999999999999999,0.7444169371572711,0.21839999999999998,0.6013439902839937
RB1CC1,0.1131,0.11632356038277541,0.025169,0.44510753913331347,-0.08385000000000001,0.17623134991809414
RBAK,0.2135,0.30697197145793415,0.003699999999999995,0.31202817176620185,,
RBBP4,-0.02739999999999998,0.7556117592109196,0.06400000000000002,0.5728516565792646,-0.16069999999999998,0.033039293058177197
RBBP5,0.1624,0.04403855861554443,-0.000899999999999998,0.7058960686630114,-0.025599999999999998,0.1162240845429179
RBBP6,0.1429,0.1094573052936649,-0.027000000000000003,0.7799433531819716,0.059,0.39932181087681007
RBBP7,-0.0087,0.9253660448815008,-0.121,0.26423013288496955,0.1456,0.18887327340079763
RBBP8,-0.10519999999999996,0.46090825982366845,0.0069999999999999785,0.5565755551980085,,
RBBP8NL,0.32339999999999997,0.3664596275434443,0.04300000000000001,0.7347692627818985,,
RBBP9,-0.7809,0.04208467566972024,-0.055,0.36272344394549527,0.17550000000000002,0.2138986648307787
RBCK1,-0.2772,0.022148150937436654,-0.02099999999999999,0.77879950692461,-0.21509999999999999,0.031696034859965146
RBFA,0.22569999999999998,0.5540094654191182,-0.0946,0.5179060852228192,,
RBFOX2,0.02260000000000001,0.7348219521901068,-0.029000000000000026,0.9395323331663785,-0.22139999999999999,0.09546604987055907
RBKS,-0.8634,0.09731533285508863,-0.024999999999999994,0.29354282876222987,0.16999999999999998,0.0998362937579211
RBL1,0.20999999999999996,0.7743384617390192,0.026629999999999997,0.3395550850783755,,
RBL2,0.007800000000000001,0.15208034347048405,0.0859,0.8248797502477716,0.01695,0.7738208440789208
RBM10,-0.1583,0.38278817289264255,-0.02505,0.9687799957180734,-0.1431,0.3641642314136757
RBM12B,0.23390000000000002,0.4707487991339032,-0.05472,0.7876991929429817,0.019300000000000005,0.9527039371909387
RBM14,0.0442,0.8101603809551801,-0.011700000000000002,0.18451830341138462,-0.027999999999999983,0.243885819383611
RBM14-RBM4,-0.008199999999999999,0.7537782122738115,,,,
RBM15,-0.04129999999999999,0.3915157453697944,-0.012830000000000001,0.911024460591738,0.05099999999999999,0.7262725720417755
RBM15B,-0.16119999999999995,0.25187558045848424,0.007900000000000004,0.6434209315344932,0.16335,0.18946826939585826
RBM17,0.15349999999999997,0.0808725451938428,0.02750000000000001,0.777366309188541,-0.025999999999999968,0.8772848293075428
RBM18,-0.0025000000000000022,0.6850196471842904,0.10670000000000002,0.21622497333869511,,
RBM19,0.28659999999999997,0.036781631366446424,-0.03086,0.7451950447524961,0.1117,0.5059432548708026
RBM22,-0.0657,0.8216950641326747,-0.020130000000000002,0.4159416875220643,-0.16699999999999998,0.06611129831062985
RBM23,0.1777,0.733649139023669,-0.10285,0.16032665392368284,0.13634999999999997,0.9238463191982039
RBM25,-0.043,0.8027963271584476,-0.0741,0.19097213728076165,-0.139,0.2576348471723056
RBM26,-0.22269999999999998,0.5943076592773253,0.0093,0.8792131237497235,0.1551,0.03723251884744721
RBM27,-0.0169,0.5818498786364291,-0.029200000000000004,0.6901420712243502,0.0296,0.9856276643044328
RBM28,0.2863,0.013597945252632783,0.0398,0.8928502240209659,0.11200000000000002,0.3501952469715597
RBM3,-0.0005000000000000004,0.4484517917970332,-0.11939999999999999,0.5465311407274678,0.0936,0.7172958581335553
RBM33,0.2109,0.1327040356007881,0.027900000000000008,0.8445188169169433,0.021899999999999996,0.6730233212333279
RBM34,-0.3641,0.45859977515496086,0.108,0.2725956305135514,-0.06999999999999999,0.37034927709499066
RBM38,0.43079999999999996,0.33783837506548287,-0.23635,0.6356326351778794,-0.020000000000000018,0.7079460900352312
RBM39,0.06160000000000001,0.7186981153198858,-0.028700000000000003,0.7084949100377619,0.031,0.3236068042662019
RBM4,0.033800000000000004,0.8805227597863017,0.11800000000000002,0.642519547723711,-0.022600000000000002,0.4155259411155221
RBM41,0.1489,0.18208148165408233,-0.13096,0.2660271044132696,,
RBM42,0.1908,0.6058598004085256,-0.107,0.3200866046669259,-0.10189999999999998,0.8104399719661834
RBM45,0.2286,0.2539255997513693,0.03995,0.7878626425572732,-0.0665,0.1799535288007997
RBM47,-0.27519999999999994,0.6584772532855259,-0.07700000000000001,0.9698068577204383,-0.1163,0.28292292101257177
RBM4B,0.029100000000000004,0.6487725978165575,-0.088,0.7373076204728523,0.36200000000000004,0.27709509462555726
RBM5,-0.147,0.5966292986333013,-0.0355164,0.468915815534937,0.1055,0.10395740660953114
RBM6,-0.043699999999999996,0.8282123997562905,-0.0199,0.8656372111822881,-0.0203,0.23264610308181888
RBM7,-0.1333,0.7440337511207404,-0.0852,0.45225201985723873,-0.1097,0.07809903728569419
RBM8A,-0.087,0.27541404063738706,-0.10300000000000001,0.3965894591394873,-0.04400000000000001,0.9178915387522255
RBMS1,-0.28045,0.10927159878642483,-0.03200000000000003,0.9269359309185512,0.1265,0.29045396624855063
RBMS2,-0.3271,0.2015429230335275,-0.0040000000000000036,0.8325096778231036,0.045450000000000004,0.7629268397402915
RBMS3,-0.5928,0.09514013882095644,0.11800000000000005,0.9475430457047331,,
RBMX,-0.1329,0.9377053902017884,-0.038591,0.11455656150817799,0.02799999999999997,0.779322434805674
RBMX2,-0.0711,0.14339854706957533,-0.1714,0.9256960443033561,0.088,0.6611106674810068
RBMXL1,-0.11380000000000001,0.5309589925369051,-0.07400000000000004,0.5008576583590768,0.0693,0.5970688704557826
RBMY1D,-1.1749,0.14786957815898397,,,,
RBP1,-0.018199999999999994,0.8234222340141669,-0.569,0.2760480161246189,0.37049999999999994,0.16895576663700504
RBP4,-0.3273999999999999,0.7578144625875374,0.016000000000000014,0.8494304864968434,-0.014000000000000012,0.9453756622387612
RBP5,0.41849999999999987,0.8080153714173094,0.17499999999999993,0.7612222600268717,-1.306,
RBP7,1.2016,0.05031504652994064,0.08699999999999997,0.2243584662510777,0.35750000000000004,0.3892397737311194
RBPJ,0.2915,0.06750740364473627,-0.008000000000000007,0.6628875644854004,0.03175,0.8579597940068482
RBPMS,-0.6167,0.09295924256041335,-0.05300000000000005,0.4270201932879262,-0.024999999999999994,0.21667309440849677
RBPMS2,-0.6788000000000001,0.24926878818684967,0.31400000000000006,0.1517990919096358,-0.20650000000000002,0.5359768760148036
RBSN,-0.215,0.4274348747000283,0.11799999999999997,0.2074897096059544,0.07750000000000001,0.9297722947593554
RBX1,-0.06740000000000002,0.8368330148990023,-0.0648,0.31309275383795365,-0.07449999999999998,0.2961641858819291
RC3H2,-0.27590000000000003,0.4450514612683888,-0.044300000000000006,0.391741114099291,,
RCAN1,-0.1491,0.9175084038590957,-0.0729,0.727560608886173,,
RCAN3,-0.055900000000000005,0.4642387114163594,-0.03927,0.31202950211455854,,
RCBTB2,-0.24830000000000008,0.6891164716014946,0.10399999999999995,0.21160208064633043,,
RCC1,-0.0396,0.5104121109775273,-0.18040000000000003,0.34762602991824476,-0.162,0.17845647032472217
RCC1L,0.4054,0.10415141167465344,-0.06,0.17871100175172172,0.21700000000000003,0.44304480750102904
RCC2,-0.18939999999999999,0.5723213927036352,-0.1081,0.12136723228973137,-0.149,0.10134684979221582
RCCD1,0.2527,0.7515963335226379,-0.09539999999999998,0.5673233851640598,0.0344,0.3810856841350262
RCHY1,-0.17200000000000004,0.24614369681777884,-0.026379999999999997,0.2134196547755293,-1.1575,
RCL1,0.04749999999999999,0.5522161093889372,-0.064,0.9976228897815347,0.07449999999999998,0.9437864846631895
RCN1,0.1548,0.612254948000272,-0.0688,0.921685858631995,-0.07700000000000001,0.9880406586642071
RCN2,-0.045999999999999985,0.3868330147672534,-0.421117,0.3535716934169093,-0.07699999999999999,0.5060135259159304
RCN3,-0.2083,0.4200058583455005,-0.026000000000000023,0.817122226687027,-0.44799999999999995,0.14254331113618998
RCOR1,0.21509999999999999,0.21012420470059023,0.05643,0.7451102494017778,-0.0010000000000000286,0.9792941521359596
RCOR2,0.08599999999999997,0.5628722455397421,0.1888,0.648095106334375,,
RCOR3,0.33499999999999996,0.5566550854540062,-0.048000000000000015,0.922348393552253,0.23804999999999998,0.15856716553803965
RCSD1,0.36719999999999997,0.23854836301673218,0.0882,0.4438078399539359,0.024500000000000077,0.40640505777519864
RDH10,0.11670000000000025,0.6651794892328589,0.068,0.920369645093297,-0.014299999999999998,0.9105249266027978
RDH11,-0.4416,0.2761749011866782,-0.02579999999999999,0.5938504489103298,-0.08930000000000002,0.09336790993499723
RDH12,-1.12335,0.010506921489902845,,,,
RDH13,0.4481,0.6951964341731116,-0.02147,0.26364186778235654,0.1693,0.12188452275607478
RDH14,0.03949999999999999,0.6014288319676548,-0.0593,0.5199023515854833,0.13219999999999998,0.004561947116763598
RDH16,0.19265,0.40534115195426945,,,,
RECK,-0.62855,0.20625138864983833,0.33600000000000013,0.03511832449246656,0.06400000000000006,0.4297598691380783
RECQL,-0.1523,0.6411351385109729,0.0687,0.97041977543049,-0.017999999999999988,0.5219231227524054
RECQL4,0.17195000000000005,0.7927118938506642,,,,
RECQL5,-0.1973,0.2844156816710724,-0.012400000000000001,0.6136220084228398,0.059800000000000006,0.4598921642897408
REEP3,-0.3247,0.38018539048913735,-0.03597,0.6278305008939458,-0.047200000000000006,0.5047821187760178
REEP4,-0.34359999999999996,0.5711133753175881,-0.08600000000000002,0.8860359975978904,0.0441,0.7036195393286337
REEP5,0.007000000000000001,0.9145809966961294,-0.125,0.7801846975856633,-0.10779999999999999,0.22128038153369348
REEP6,-1.5502,0.021301027698364415,0.37995,0.19592999160232794,-0.16600000000000004,0.39222239815911386
REL,-0.07850000000000001,0.5130195558977618,-0.00899999999999998,0.664841275769759,-0.055900000000000005,0.4002031905490011
RELA,-0.2427,0.18244880941811867,0.0372,0.8393796649163388,0.08449999999999999,0.9321259049142153
RELB,0.03670000000000001,0.5010562323172408,0.0391,0.4888297276193382,-0.08405,0.9772710045321706
RELL1,0.6439,0.010588475801513977,-0.06144,0.5123033844843444,-0.009000000000000008,0.41616392371717603
REM1,-0.24429999999999996,0.41297650525505303,-0.012500000000000067,0.8955153200566884,,
RENBP,-0.05299999999999999,0.8736789196211499,0.0984,0.627426417552295,-0.0695,0.18373149259495192
REPIN1,-0.35350000000000004,0.9400595851685152,-0.064,0.4498660026952048,0.04664999999999999,0.42247494236405114
REPS1,-0.06470000000000001,0.7367356818674562,0.038099999999999995,0.7671640144383262,-0.0812,0.16974129938761423
REPS2,-0.1614,0.4374957389751295,0.0106,0.6683668221336436,0.0325,0.24092108716642555
RER1,-0.021599999999999953,0.7914276603223831,-0.1354,0.612731123009029,-0.08199999999999999,0.11357554320375228
RERE,-0.004400000000000001,0.8713880008075019,-0.07899999999999999,0.3281797146566272,,
RERG,0.9045,0.23702667133313224,-0.05999999999999994,0.5565420903742315,-0.0036499999999999866,0.8753820208731216
REST,-0.417,0.23657672381483238,0.0943,0.11674454674665227,,
RETN,0.4495,0.5089889600015426,-0.1276,0.7417622123488052,-0.1114,0.41661398965525664
RETSAT,0.3043,0.7242272880341748,0.061,0.2930317998888306,-0.12100000000000002,0.7240680280503509
REV1,-0.019449999999999995,0.34811138879223336,,,,
REV3L,0.4404999999999999,0.9341138931001736,0.17034999999999997,0.30364677935141826,,
REXO1,0.2877,0.8523613705175442,,,,
REXO2,0.2623,0.5797642516642443,-0.05099999999999999,0.7550177535682522,-0.007000000000000006,0.6998528177314868
REXO4,0.12619999999999998,0.4387996977404284,-0.08756,0.29942227932185494,0.10775,0.473930153972434
RFC1,0.36360000000000003,0.3292331357458863,0.0692,0.6583385205999344,0.016599999999999997,0.7567885610667586
RFC2,-0.18929999999999997,0.9305227866752075,-0.089,0.48019348546831453,0.01759999999999999,0.5687362500411997
RFC3,0.11059999999999998,0.39104779756836494,-0.0245,0.6802126009071219,0.048600000000000004,0.9240974809788056
RFC4,0.33070000000000005,0.4072287154928055,-0.0708,0.17885632603240514,-0.01200000000000001,0.3956122333722456
RFC5,0.2086,0.3066189196656768,-0.041800000000000004,0.400689072087699,-0.015000000000000013,0.09748359706061736
RFESD,0.31175,0.19732249865404944,-0.1604,0.5488878085931548,,
RFFL,-0.6083,0.5025234142254336,-0.123,0.8137072185212667,,
RFK,0.2121,0.6797917797084665,-0.094,0.6821446193504187,0.15159999999999998,0.4717439805779382
RFLNB,-0.2881,0.28000450977306773,0.11370000000000002,0.27707996894544923,0.09809999999999999,0.5547371899961517
RFT1,-0.6634000000000001,0.18000193738628495,0.00445,0.9302093627658983,0.038500000000000006,0.7845553884098733
RFTN1,0.3019,0.9108573780132783,0.3899999999999999,0.0944783890258089,-0.030299999999999987,0.9482419770612327
RFWD2,-0.0975,0.7563289873292648,,,,
RFX1,-0.16890000000000002,0.4996168445088135,0.05157,0.7150943655031475,0.0008499999999999966,0.934727861744942
RFX2,0.09709999999999996,0.9554312183701411,0.08399999999999999,0.8433754012967892,,
RFX5,0.16569999999999996,0.7475995842066913,-0.010100000000000001,0.7397911529912591,0.1694,0.2367145061023102
RFX7,0.1925,0.45376376171937893,0.08928000000000001,0.6769387249909655,,
RFXANK,-0.26680000000000004,0.08712712414526955,-0.0108,0.6920651351633289,,
RFXAP,0.2512,0.6090677128713213,-0.016100000000000003,0.45120035695199023,-0.496,
RGCC,0.38895,0.9212245636656159,-0.40199999999999997,0.08428466477804629,-0.11699999999999999,0.21651573691692247
RGL2,0.0040999999999999925,0.5132401105185138,0.05295,0.7069779463155437,-0.08120000000000001,0.2954282952453292
RGN,1.3820000000000001,0.009937977969806666,-0.16600000000000004,0.6848638576809751,,
RGP1,0.03839999999999999,0.8992602392154856,0.04545,0.5422576517882087,,
RGPD8,0.42060000000000003,0.5057290964404862,,,,
RGS10,-0.15689999999999998,0.2198395251175912,-0.147,0.10198715868634566,-0.04799999999999999,0.867073563113581
RGS12,0.01200000000000001,0.9767978289814061,0.12359999999999999,0.5672073259373653,,
RGS14,0.5695,0.05927403946305756,0.08330000000000001,0.20335634715079706,,
RGS19,0.23750000000000002,0.5207316408883171,0.0966,0.6193562078981818,-0.2389,0.06601969889014042
RGS22,0.1856,0.8827477850592226,,,,
RGS3,0.29540000000000005,0.9548662125120528,0.06199999999999997,0.9419623751882732,-0.43399999999999994,0.4159907095113353
RHBDD1,0.3615,0.41304913067079796,0.10540000000000001,0.2494565041541929,0.2371,
RHBDD2,-0.024349999999999983,0.7141740064861273,0.016000000000000014,0.9315239497418957,-0.002600000000000005,0.5771943988339523
RHBDD3,-0.05359999999999998,0.5670789097839255,0.034,0.7134026922467729,,
RHBDF1,-0.5053000000000001,0.07606415118191814,0.061,0.4829902801639119,0.09300000000000003,0.8653830441068401
RHBDF2,0.14099999999999996,0.266845848582414,-0.008000000000000007,0.8028606764746997,-0.08614999999999999,0.044460055070203716
RHCE,0.3408499999999999,0.10058383284554732,-0.3265,0.07631719735679764,,
RHEB,0.7873,0.043456669102580114,-0.0494,0.9633312533706695,0.1679,0.2417484689373448
RHOA,0.71735,0.16224107705274976,-0.0372,0.5266950934394403,-0.043,0.4057633577854529
RHOB,-0.6315999999999999,0.7876666226940279,0.03710000000000001,0.6387831315774183,0.20349999999999996,0.2623636229162557
RHOBTB3,0.885,0.04421420368090891,,,,
RHOC,-0.1278,0.971077008514174,-0.0973,0.9661287809799889,0.010199999999999997,0.623790525454771
RHOF,0.43815,0.8361481655252455,0.029689999999999998,0.4119197238076986,-0.22724999999999998,0.5726173133993073
RHOG,0.048100000000000004,0.6748689321809564,0.09913,0.46830007298471144,-0.07769999999999999,0.30324168574798444
RHOH,-0.4236,0.701720291881214,0.009149999999999964,0.8676663186601452,,
RHOT1,0.2985,0.33120023832083945,-0.05342,0.9076653926367257,0.10149999999999999,0.18298040511539806
RHOT2,0.3367,0.1759064543177598,0.06799999999999998,0.8454006821387476,0.042499999999999996,0.48134880678131675
RHPN2,-0.23389999999999994,0.7102705801571372,0.04600000000000001,0.5763925147871998,-0.12869999999999998,0.1999326925623688
RIC1,-0.1713,0.692273024267014,0.03979999999999999,0.7891676015853907,,
RIC8A,-0.23160000000000003,0.2701334507948895,0.0329,0.24426405143005828,-0.0366,0.6326992577035054
RIC8B,0.3084,0.009758363024023145,0.04229999999999999,0.20969424618601767,,
RICTOR,0.1509,0.5945782921243484,0.0675,0.5208148133696211,0.003850000000000001,0.8416538187007381
RIDA,0.8009,0.125870751430898,-0.31000000000000005,0.02580916570558863,0.4229,0.05847998399769983
RIF1,0.39350000000000007,0.19364721920511405,-0.0184,0.6254217219617659,0.07795,0.8277361486431205
RILP,0.4036,0.38785216314757887,-0.164715,0.3486937600207788,0.28035,0.7170933240937174
RILPL1,0.3226,0.5410097914789507,0.062,0.9912032818227762,0.12199999999999998,0.6817924675332532
RILPL2,-0.12719999999999998,0.6363385923668365,0.0696,0.9883308932638064,,
RIN1,0.16820000000000002,0.4733459910356438,0.032,0.18889088266291146,0.060050000000000006,0.7717071003046161
RIN2,-0.5728000000000001,0.060346054748471316,-0.019500000000000017,0.519476430442106,,
RIN3,0.03329999999999997,0.8863657855627577,0.18670000000000003,0.2807345230026951,0.0031000000000000055,0.2086843648956465
RING1,-0.0284,0.8259531981343085,0.07099999999999998,0.5652145770232764,-0.07619999999999999,0.4772579394099483
RINL,0.29774999999999996,0.022041768947524548,0.9485499999999999,0.28120748053852374,,
RINT1,-0.3308,0.12132369385947993,-0.0879,0.6181000227843302,-0.12095,0.10453414200047743
RIOK1,0.04279999999999995,0.6558111487755256,-0.01849,0.5767776817723582,,
RIOK2,0.22149999999999997,0.3832118797897712,0.0023999999999999994,0.9552457924104476,,
RIOK3,-0.3243,0.2933639259061311,-0.0076000000000000095,0.591242269633574,0.05449999999999999,0.5498024830981969
RIPK1,-0.1006,0.5085384839411053,0.043089999999999996,0.22015263681690858,-0.005999999999999998,0.9129096569019333
RIPK2,-0.0012000000000000066,0.4165442389327092,-0.018000000000000016,0.8828665355019008,0.09230000000000001,0.9339991316412828
RIPK3,-0.22690000000000002,0.8993479463024048,-0.3779,0.013074863383990224,0.005199999999999996,0.4200808232987904
RIT1,0.1231,0.5743303663619195,-0.10369999999999999,0.3173108976858368,-0.16249999999999998,0.19319921796749298
RLF,-0.08500000000000002,0.6343781619121065,0.01004,0.5960115016120933,,
RLIM,0.014999999999999958,0.31163753980294845,-0.007800000000000001,0.7229335972383806,,
RMDN1,0.09480000000000002,0.8887842577339569,-0.28900000000000003,0.00502221109764702,0.12010000000000001,0.7043626362946255
RMDN2,0.08240000000000003,0.2799925282004531,0.257,0.04774514352696543,0.008000000000000007,0.07416076027890194
RMDN3,-0.11159999999999999,0.4461633707502962,-0.0050000000000000044,0.8148410460686496,0.024000000000000007,0.967347904771173
RMI1,-0.19669999999999999,0.5978456064296571,0.01300000000000004,0.9912737227237052,,
RMND1,0.8173999999999999,0.17027814293391935,-0.19699999999999998,0.435977922983126,0.03225,0.35135626333144
RNASE1,-0.9024,0.37539450566457777,-0.1286,0.352560742656005,-0.09599999999999997,0.9254991009884572
RNASE3,0.30594999999999994,0.6575463238019448,-0.06799999999999995,0.8808838843107972,-0.0010000000000000286,0.7029620805112667
RNASE4,0.22829999999999995,0.7386251895389073,0.0050000000000000044,0.7459160564615084,-0.17500000000000004,0.23722159244693183
RNASE6,0.30165000000000003,0.08810047553990084,-0.047900000000000005,0.4414810847960825,0.05099999999999999,0.7924568673164615
RNASEH1,-0.31005000000000005,0.3996467130289135,-0.026900000000000004,0.23393425041160065,,
RNASEH2A,0.1906,0.175478860116971,0.05799999999999997,0.6482591232518576,0.01915,0.3548491099791232
RNASEH2B,0.2629,0.43634660380661305,-0.05299999999999999,0.5301162082450703,0.06699999999999998,0.4379566200264986
RNASEH2C,0.2616,0.26689083729100394,-0.01200000000000001,0.5681124637113302,0.017999999999999988,0.8096369126434833
RNASEL,-0.3946,0.6046305730972408,0.07880000000000001,0.37069038369794394,-0.1172,0.6961934190613952
RNASET2,0.33100000000000007,0.10639694966460876,-0.04599999999999996,0.896124337820787,0.04999999999999999,0.8353839793072473
RND3,-0.2382,0.21326564606496146,0.0050000000000000044,0.8899663141029704,0.0038999999999999937,0.7638578618583698
RNF10,0.5528500000000001,0.012121392192158778,0.0374,0.6679682427753302,,
RNF11,0.11499999999999996,0.5609580394592866,-0.04870000000000001,0.7265521280707719,,
RNF113A,-0.0373,0.9984287716621307,-0.02667,0.18618349910594764,0.2605,0.17516980696350656
RNF114,-0.15399999999999997,0.9177154806110549,-0.12869999999999998,0.10109443067855192,-0.063,0.5411220339410362
RNF115,0.005099999999999993,0.696923712627247,-0.06359999999999999,0.9844250491453207,,
RNF121,-0.020400000000000085,0.20370952243440557,-0.09199999999999997,0.9148712419244991,-0.045499999999999985,0.6771175950454889
RNF123,0.23709999999999998,0.22413420927663466,-0.03590000000000001,0.8162305221968758,0.06499999999999997,0.10012085582041405
RNF126,0.38870000000000005,0.18509165271468675,-0.050600000000000006,0.1729452431856219,-0.04225,0.9510312819010293
RNF13,-0.05179999999999996,0.3006573645539687,0.19839999999999997,0.009138385763001695,,
RNF130,0.6597999999999999,0.13972346104450373,-0.12991,0.3519435989856504,,
RNF135,0.19579999999999997,0.850537600724364,0.10699999999999998,0.12878854143054336,0.279,
RNF138,0.22874999999999995,0.7660739885220306,0.0,0.4433607664140393,,
RNF139,0.22194999999999998,0.5977423962628714,-0.06146,0.25871882632766746,,
RNF14,-0.043999999999999984,0.9099880926051525,0.08847999999999999,0.735793893114367,-0.12990000000000002,0.1598354388541953
RNF141,-0.3514,0.709720048742164,0.011950000000000002,0.6099121175094726,0.06165000000000001,0.9473354591367968
RNF146,0.2489,0.47782129370027693,0.13580000000000003,0.05945887149513129,,
RNF149,0.25939999999999996,0.2644565379153547,-0.0495,0.8313072579477516,-0.23005,0.8963995315744351
RNF166,0.2846,0.35078887880958165,0.0963,0.6967206665972543,,
RNF167,0.29655000000000004,0.9198720728032832,0.030600000000000002,0.4791414098339316,,
RNF168,-0.48815,0.20390098144898575,0.09215000000000001,0.3862646706995333,,
RNF169,0.2336,0.28119154348091235,-0.061799999999999994,0.8238674825219243,-0.029750000000000006,0.6725137251251474
RNF17,0.43765,0.9765306315041102,,,,
RNF170,0.1246,0.603156489961041,-0.11145,0.6474415040250092,0.11449999999999999,0.03304769631350828
RNF181,-0.13390000000000002,0.46585771938058995,-0.1073,0.5903436971362733,-0.03105,0.19900348207123378
RNF185,-0.36249999999999993,0.09014273500854628,0.024999999999999994,0.6220631675873127,0.0816,0.8424822932740401
RNF2,-0.10270000000000001,0.42917283935698347,-0.009899999999999999,0.7106499409784037,0.024699999999999986,0.8136925269164972
RNF213,0.32209999999999994,0.3760937777677521,-0.14100000000000001,0.6114727203898958,-0.003999999999999976,0.6497534497336828
RNF214,-0.3282,0.20023691689394252,-0.036,0.13920351850057336,-0.021,0.499278579986265
RNF216,0.16165000000000002,0.222938290020546,0.017,0.549280455210837,,
RNF219,-0.12109999999999999,0.9225515750690002,0.0989,0.5775035755804097,,
RNF220,-0.2081,0.5597941481689535,-0.0409,0.9068337311740029,0.25865000000000005,0.21412635614784575
RNF25,-0.14279999999999998,0.3638984280301518,-0.0127,0.5822740007939167,-0.057,0.6758318477115197
RNF31,-0.1342,0.35415941930604755,-0.0426,0.5883790072456805,-0.0332,0.5223238862125286
RNF34,-0.17820000000000003,0.35493580820031545,0.06484,0.3666155637487618,,
RNF4,-0.23010000000000008,0.9791289536972377,-0.08700000000000001,0.7410124048607488,,
RNF40,0.0728,0.5395279422729135,0.0285,0.7698155164680924,-0.044500000000000005,0.36279937085489433
RNF41,-0.3917,0.1042000589275835,-0.0538,0.3007745431856598,0.015399999999999997,0.5189441210370451
RNF5,-0.07519999999999993,0.5712174666992773,-0.039000000000000035,0.7531781895729348,0.0944,0.6020781739365758
RNF7,-0.0756,0.5237981576821301,0.181,0.19744430688067763,0.17199999999999996,
RNGTT,0.25509999999999994,0.6690394784807565,-0.0215,0.30046404260989373,-0.013499999999999984,0.9498443917011633
RNH1,-0.3405,0.38858117789264424,0.0709,0.8699939954720054,-0.09259999999999999,0.9749688554922767
RNLS,-0.061399999999999955,0.7506955056490359,0.23235000000000003,0.24414623995048346,,
RNMT,-0.1518,0.7338187311223956,-0.07780000000000001,0.17189655627556608,-0.10600000000000004,0.12919668585805028
RNPC3,0.0437,0.13764232286501007,-0.08642999999999999,0.8743539339451605,,
RNPEP,-0.09849999999999999,0.24238873982990025,-0.0247,0.7952428885851535,-0.09430000000000001,0.6741978050014696
RNPEPL1,-0.089,0.8053726857249477,0.02135,0.605750488124138,,
ROBO1,0.28859999999999997,0.14354566906608804,0.1223,0.2918085205440407,,
ROBO2,0.9575,0.15752191635532983,0.20400000000000001,0.9722697028064746,,
ROCK1,0.001799999999999996,0.4237089312187965,0.07890000000000001,0.19979077325194072,-0.1286,0.04072333399271355
ROCK2,0.1431,0.28107840776554616,0.02799999999999994,0.912176771682383,0.2363,0.008414834507170614
ROGDI,0.5497000000000001,0.011507332532936216,-0.0441,0.5728243111710152,0.032,0.4165919278957375
ROR2,-0.2328,0.27141045399002633,0.34730000000000005,0.1984405511469647,-0.02799999999999997,0.8112767363791538
ROS1,0.29635000000000006,0.8204879972446263,,,,
RP1,-0.5583999999999999,0.12378791644212468,,,,
RP11-274B21.1,0.46435,0.08050633049892082,,,,
RP2,0.1592,0.39167942778222675,0.1731,0.3008257050505293,0.015699999999999992,0.7473957321682421
RP9,0.5131,0.1991233286702281,0.013301,0.9800830185639013,0.012500000000000039,0.8021262201497188
RPA1,-0.0852,0.3517901759840292,0.013700000000000004,0.9356808101009619,-0.1242,0.10016206798998294
RPA2,-0.2944,0.15963373236094042,0.15519999999999998,0.9428104442863079,-0.07899999999999999,0.026654736002267754
RPA3,-0.24559999999999998,0.20738024921273052,-0.0121,0.20714718834480467,-0.16599999999999998,0.5189114319351411
RPAIN,0.24569999999999997,0.25651926460873326,-0.0696,0.5812926958372532,-0.26244999999999996,0.5840731960841973
RPAP1,0.1782,0.4678334263567442,-0.012384,0.227741424702725,-0.0050000000000000044,0.29406064732320003
