,Difference_In_Median_Brca,P_Value_Brca,Difference_In_Median_Endo,P_Value_Endo,Difference_In_Median,P_Value
SON_S182,-0.38734999999999997,0.04989106280728233,,,-0.434,
SON_S2129,-0.47545,0.24453000511312672,0.44389999999999996,0.0011967685274062191,0.0305,0.7641845692136218
SON_S2238,0.29055000000000003,0.08268666209533124,0.7525,0.03351529553751486,0.18949999999999995,0.13985282090442028
SON_T39,0.3607,0.8602863400095253,-0.5994,0.013835122597514316,0.778,
SORBS1_S86,-0.23034999999999994,0.5310703325907642,0.5340999999999999,0.005171569027268248,0.09725000000000006,0.30496225392315
SORBS1_S89,-0.004750000000000032,0.08380977604898428,0.37865000000000004,0.027671156946563698,-0.06475000000000009,0.5180892832369037
SORBS2_S13,0.5358499999999999,0.03579073104929676,,,-0.01874999999999999,0.9212075794386418
SORBS2_S13S14,0.8407,0.028776831321354175,,,,
SORBS2_S243,0.9451499999999999,0.03978112924898004,,,,
SORBS2_S252,0.491,0.0056569434969662305,0.2727,0.9059641203812043,,
SORBS2_S346,0.55935,0.02544486937762039,,,,
SORBS2_S364,1.1647,0.006131725683139464,,,,
SORBS2_S436T447,1.0312000000000001,0.004202791227570852,,,,
SORBS2_S445,0.7986500000000001,0.0386548010343529,,,,
SORBS2_S456,1.0432,0.0036931813038818305,,,,
SORBS2_S456S457,0.7567,0.016889358306846968,,,,
SORBS2_S474,0.9024000000000001,0.0364569037569221,,,,
SORBS2_T274,1.12595,0.023712454994373904,,,,
SORBS3_S299,1.6965,0.014217584960912702,,,0.012,
SORBS3_S395,0.503,0.042483001769389135,0.403,0.5192405597128887,,
SORBS3_S606,0.8292999999999999,0.008030089611221529,-0.375305,0.14379462748936914,,
SORT1_S793,-0.5488,0.3291634613404443,0.8019999999999999,0.03758595810935451,,
SOS1_S1161,-0.7262500000000001,0.3710282493876931,-0.122,0.971685904353501,0.4495,0.027033818559703382
SOS1_S1210,-0.1374,0.060336179662834076,0.3002,0.016624001194576767,0.18000000000000002,0.27188911618241
SOWAHB_S742,0.08639999999999998,0.257265077160677,-0.7961749999999999,0.002297547393660269,,
SOWAHC_S213,0.59145,0.051597569338609026,-0.935,0.008310970218942604,,
SOX5_S21,0.36335,0.031950498912023895,-0.08700000000000002,0.6271500416106097,,
SP1_S59,-0.07719999999999999,0.326053062562761,-0.050899999999999994,0.45011974431402113,0.315,0.0382493334372034
SP100_S180,0.1523,0.15444489226673663,0.544675,0.01363076466753926,,
SP100_S362,-0.2061,0.9602104334149684,0.14850000000000008,0.21129598520844955,0.4809999999999999,0.03221030444198515
SP2_S235,-0.423,0.20310218640778469,-0.557515,0.04870765591672327,,
SP2_S371,0.06905,0.7319893262941544,0.5895,0.036914445079555346,,
SP4_S43,0.5258,0.29810341899170784,-0.5774999999999999,0.04048011795322631,,
SP4_S770,0.46240000000000003,0.030910911126617625,0.32000000000000006,0.36474444194964306,0.51525,0.07024837404964089
SPAG1_S347,1.1197,0.041581133552217014,-0.1366,0.8080850245468612,0.529,
SPAG1_S418,1.1509999999999998,0.012908812863006505,-0.4684999999999999,0.8833113966211665,0.897,0.3777665480155542
SPAG7_S219,-0.05219999999999997,0.04062487519184393,,,,
SPARCL1_T60,-0.853,0.1297178154569989,0.3660000000000001,0.018416867718535086,,
SPATA13_S765,0.78025,0.047103894459381276,0.058499999999999996,0.4861444265027478,,
SPATA5_S13N16,0.7012499999999999,0.01844646029310746,,,,
SPATS2_C384S386,-0.41864999999999997,0.0033962295006896618,,,,
SPATS2L_S146T148,-0.29810000000000003,0.04183361403948243,,,,
SPATS2L_S548,-0.77825,0.045288568415631635,0.23050000000000004,0.4585877840528075,,
SPATS2L_S561,-0.88375,0.0026469111746296003,0.002699999999999994,0.52877343773306,,
SPECC1L_S868,0.030900000000000004,0.48666156120729487,-0.33801749999999997,0.45791028162085146,0.47850000000000004,0.00031429408173605776
SPEN_S1380,0.5721,0.032023466293958976,-0.2484,0.0017865883757020274,0.04950000000000001,0.7147780044668253
SPHK2_S414,-1.06505,0.08451114408631343,0.23087500000000002,0.05535840278607581,0.4780000000000001,0.03660581093282115
SPHK2_S484,0.1994,0.49908352678267853,-0.1715,0.8708673595850152,0.3525,0.033725533442758894
SPICE1_T235,-0.4601,0.011996314850315024,,,0.1995,0.23767224029811856
SPIDR_S15,-0.5166,0.08493181603848957,-0.36245,0.0218367708529284,,
SPIDR_S857,-1.0524,0.0391126346314979,,,,
SPIN3_S195,0.1779,0.32304140888226496,-0.8165,0.010880887120105041,,
SPINT2_S238,-0.2884,0.9478556927483437,0.9975499999999999,0.02351346659111848,0.015000000000000013,
SPIRE1_S387,0.6219,0.02307420477571262,0.07769999999999999,0.8328681057299382,0.05300000000000002,0.8101240461518318
SPN_S368,0.34734999999999994,0.6218580102185907,0.07144999999999999,0.6744271500192112,1.3245,0.013612965417778186
SPTAN1_S1231,-0.031700000000000006,0.87489218000673,0.357,0.04291584484457968,,
SPTAN1_S1413,1.5146,0.0006545561546481855,,,,
SPTAN1_S1479,0.5091,0.029725548633703646,0.20075,0.5007259554321783,,
SPTAN1_S2142,0.25534999999999997,0.04614288134660802,,,,
SPTAN1_S783,1.1545,0.040246728299342664,,,,
SPTAN1_S982,1.3105000000000002,0.009504419508561074,,,,
SPTBN1_S2341,0.8594999999999999,0.015559218226031901,0.057,0.7699477357909155,0.31149999999999994,0.375526972177729
SPTBN1_T2195,-0.7008000000000001,0.0054979578057025216,-0.07850000000000001,0.4509043473018921,-0.02600000000000001,0.9247881764438234
SPTBN1_T2328,0.07790000000000002,0.46341220399574967,0.3655,0.049989260183338505,0.25050000000000006,0.8962898725044467
SPTBN2_S2171,0.7551,0.005956750412445171,-0.42765,0.11582009495139323,,
SPTBN2_S2254,-0.47919999999999996,0.958575213917986,-1.395,0.006545581082368102,,
SPTBN2_S2359,-0.09519999999999999,0.8308926442881325,-0.6804,0.023873256806895726,-0.082,
SQRDL_S343,0.9693,0.02678066739016373,,,,
SQSTM1_S152,-0.29945,0.6490133805606861,-0.46,0.03721937680032898,0.1995,0.21066839024979161
SQSTM1_S266,0.7669,0.03890820945883189,,,-0.21850000000000003,
SRBD1_S964,0.4704,0.6510083944441067,0.44199999999999995,0.017246219013663487,,
SRC_S75,0.85525,0.009220097256279307,-0.12815,0.3758019462753637,,
SRCAP_S2430,-0.4769,0.38087889038192124,-0.855,0.027258470572695315,,
SRCAP_S2869,0.9477,0.0014516724710312624,0.015499999999999986,0.42646380612863444,-0.8615,0.6918786107631762
SRCAP_S3148,0.27575,0.03630747108210192,-0.13343,0.20968223086201632,0.24750000000000003,0.6070934140851325
SRCAP_S3177,-0.4497,0.4981998403268726,0.32065750000000004,0.031030254019551957,0.113,
SRFBP1_S367,0.5992999999999999,0.0222759358120587,,,,
SRGAP2_S1061,0.34985,0.010530755084877942,-0.04299999999999998,0.5070803733830644,,
SRGAP2_S916,0.56965,0.0373095342277847,,,,
SRM_S147,0.747,0.030927113243751417,0.5446,0.3171951781757651,,
SRPK1_S309S311,1.00595,0.01200865634591052,,,,
SRRM1_S414,-0.51035,0.3170927746587898,-0.032999999999999974,0.576058117705652,-0.921,0.022563200394113296
SRRM1_S429,1.14005,0.03479051899231722,0.2095,0.08369777579428977,0.089,0.6413396870357736
SRRM1_S476,0.6078,0.014668005899622916,-0.44714999999999994,0.8029840166297795,,
SRRM1_S628,0.1251,0.2942639243247368,-0.077425,0.8561117605443254,-0.41200000000000003,0.037758029810558695
SRRM1_S718S719,0.7918999999999999,0.03230674037652611,,,,
SRRM1_T406,0.8471,0.03948074209367896,-0.062499999999999986,0.6934817483519451,-0.0005000000000000004,0.3327101648169123
SRRM2_Q330S333,0.5251,0.016945503022038823,,,,
SRRM2_S1028,0.21100000000000002,0.03696278645859029,-0.15786,0.8798862944999903,,
SRRM2_S1093,3.10835,0.010530958908169878,,,,
SRRM2_S1101S1102S1103,0.6290000000000001,0.04135384818999293,,,,
SRRM2_S1144,0.10364999999999996,0.34055099665087685,0.877,0.04435723970149859,,
SRRM2_S1198,-0.2191,0.9957154973291966,-0.17374999999999996,0.8317941094972373,0.3565,0.040337421639887794
SRRM2_S1232S1233,0.7896000000000001,0.048578377472666724,,,,
SRRM2_S1419S1421,-1.32315,0.008609119558179584,,,,
SRRM2_S1502,1.07595,0.04007069135986268,0.07822500000000002,0.6777437920423296,-0.031,0.5414799425595811
SRRM2_S1517,-0.1002,0.43068070078298626,-0.006450000000000011,0.5663275280120402,-0.514,0.01707079221271999
SRRM2_S1519,-0.7102999999999999,0.7223638956294813,-0.07155,0.5599947015312721,-0.36025,0.030742667595105327
SRRM2_S1539,0.7404000000000002,0.008945146629446241,-0.17367000000000002,0.284972160363459,,
SRRM2_S1916,-1.05165,0.04279008488397483,0.021650000000000003,0.5841434033703663,-0.774,0.14905438172108923
SRRM2_S2071,-0.8044,0.5108763216352843,0.3696,0.04987459102460846,-0.11149999999999999,0.4573936207285695
SRRM2_S2121,0.55825,0.009246986151696087,0.17925000000000002,0.2413046452769077,0.0020000000000000018,0.9698026276763974
SRRM2_S231T233,-1.8996499999999998,0.04648669034828136,,,,
SRRM2_S2382,-0.076,0.7921187614036959,-0.12410000000000002,0.5416704741898462,0.22625,0.03918715174890282
SRRM2_S2727S2729,1.0472000000000001,0.026579363736409733,,,,
SRRM2_S295S297,0.26580000000000004,0.012445837853135926,,,,
SRRM2_S454,0.47265,0.018542913896463883,0.2535,0.31682320128525476,-0.07300000000000001,
SRRM2_S456,-0.7382,0.19080378782652324,0.08900749999999999,0.39617617777823133,-0.51775,0.038026729814629935
SRRM2_S778,0.40254999999999996,0.002904440236977625,-0.05449999999999998,0.8348891297338419,-0.066,0.3680729341493939
SRRM2_S778S782S783,0.23465000000000003,0.007509073938074452,,,,
SRRM2_S780,0.42445,0.03673172563849854,-0.019000000000000017,0.6213453145746384,-0.027000000000000024,0.8051252882608871
SRRM2_S871,0.1886,0.22619359694360283,-0.094538,0.7636999887449857,0.4175,0.008869224859416894
SRRM2_S914,1.95295,0.009643114675212745,-0.20785,0.3879709292635162,,
SRRM2_S990S992S994,0.45295,0.02153680680359792,,,,
SRRM2_S992S994,0.21664999999999998,0.0060667812278571145,,,,
SRRM2_T1003S1008S1014,0.48475,0.02152827313285736,,,,
SRRM2_T121,0.057499999999999996,0.5365899889504884,-0.4249,0.029836092024655654,,
SRRM2_T2125,0.015049999999999952,0.3484896880972753,0.4074,0.04559647476140156,,
SRRM2_T2316,0.36035,0.3182533939186733,-0.13195,0.324064238800854,0.43100000000000005,0.032312799819333174
SRRM2_T367,-0.17834999999999998,0.3344007644003578,0.16300000000000003,0.5390470913841313,0.389,0.01746435019528008
SRRT_T543,0.2552,0.048555813340802945,,,,
SRSF1_S242,-0.36040000000000005,0.494944739315448,0.006025000000000003,0.7928566061353646,-0.7417499999999999,0.022416865055542
SRSF10_S131S133,-1.89445,0.02150865790320923,,,,
SRSF10_S133,-0.7817999999999999,0.043929363016501445,-0.05089999999999999,0.9618337777767634,-0.15350000000000003,0.3724911460961625
SRSF4_S456,-0.02260000000000001,0.7564114648854656,-0.13155,0.034296205039562426,-0.647,0.20746242918015623
SRSF5_S233,0.4918499999999999,0.6243757964941736,-0.1409,0.5732820690336106,-0.54,0.026359548665088564
SRSF5_S250,-0.2534,0.6993384167304335,0.14149999999999996,0.7180924519451828,-0.647,0.04723523232363523
SRSF5_S250S253,9.56355,0.036795409299549796,,,,
SRSF5_S253,-0.19579999999999997,0.8135363283614876,0.060290350000000006,0.42276164977513375,-0.8709999999999999,0.04865428289629787
SRSF6_S118,0.9135,0.01701836912897601,,,,
SRSF6_S316,-0.12774999999999992,0.8987342147171364,0.08500000000000002,0.8627367266763462,-0.2975,0.04193894875648922
SRSF7_S179S181,0.89715,0.037619810300023385,,,,
SRSF9_S193,0.8825999999999999,0.47360571857597855,-0.0030000000000000027,0.30895922366358586,-0.735,0.000715713421937563
SRSF9_Y214,0.6407499999999999,0.005697382097794015,-0.09099999999999997,0.9446574262805528,-0.33525000000000005,0.34850245316046524
SSFA2_S1134,0.6457,0.4925559405179246,,,0.6629999999999999,0.027219465795657472
SSH2_S784,-0.6003000000000001,0.014986843956764946,,,-0.0685,0.7591499988473839
SSH3_T638,0.8361000000000001,0.01249668976177015,0.012999999999999984,0.8759354355848218,,
ST13_S76,-0.6099,0.13643333677460018,0.2445,0.04915791718204678,-0.29525,0.5525153898766482
ST5_S236,-0.6648999999999999,0.040783331986998864,-0.059000000000000025,0.6897964011121955,-0.16449999999999995,0.8062192368906135
ST5_S357,-0.76255,0.023912260231749676,0.10699999999999998,,,
ST5_S449,-0.29495000000000005,0.1495118343274079,0.30227499999999996,0.05288564263508517,0.08800000000000008,0.03746901466529375
ST5_T364,-0.9503499999999999,0.005716213333306625,0.40374999999999994,0.25633966830864613,-0.086,0.6609295098948751
STAG1_S1062,-0.23829999999999998,0.03546488202808263,0.03321499999999999,0.8378018100743747,0.11099999999999999,0.3714499926193684
STAG1_S1205,-0.8160000000000001,0.02848798734698185,-0.405,0.3038687451260949,,
STAG1_S20S24,-0.24915,0.008567526333624061,,,,
STAG2_M1057S1061,0.07600000000000001,0.020062547672139518,,,,
STARD13_S454,-0.8735499999999999,0.008079684124383046,,,,
STAT1_S727,-0.04830000000000001,0.8448648324968997,0.2005,0.5707629725337764,0.6315,0.010239053239061761
STAT1_T749,0.88745,0.02523261899610676,,,,
STAT2_S187,-0.2723,0.09230641207274745,-0.486633,0.026892197628145,,
STAT2_S595,-1.31005,0.0199934865336073,0.31725000000000003,0.6437640804703829,,
STAT3_S727,-0.10690000000000002,0.43667125506791604,-0.24605,0.7225309561270383,0.38925,0.0129730838380773
STAT4_S733,0.19345,0.946606727413706,-0.7025,0.007897310018279716,,
STAT5A_S193,0.76515,0.0031665651097541265,-0.20060000000000003,0.4064771897847086,,
STAU2_S440,0.06495000000000001,0.7576713466341799,-1.2495,0.040394116798601394,,
STBD1_S175,0.399,0.26705476101380804,-0.08649999999999997,0.5418748371800435,1.1580000000000001,0.03393907142266391
STIL_S753,0.48339999999999994,0.11289391532318441,0.6364000000000001,0.0492300849955628,,
STIM1_S512,0.44005000000000005,0.02915145161810215,-0.10799999999999998,0.4233755624726988,0.22299999999999998,0.21181724400930546
STIM1_S660,0.8266500000000001,0.020775770627602285,,,0.28825,0.08554783825912735
STIM1_S668,0.8662499999999999,0.016255801748642988,,,0.23099999999999998,0.07159186050179989
STIP1_S528,0.6342999999999999,0.0066052627443061885,-0.11200000000000002,0.7848891105774564,,
STIP1_S63,-1.713,0.028423805601505116,0.08050000000000007,0.5338199711726328,,
STK11IP_S599,-0.9112,0.04692347844628425,0.08885000000000001,0.5787140051786892,,
STK17B_S12,-0.17659999999999998,0.29201689452494284,-0.22399999999999998,0.9989374814721339,0.448,0.018086371191275097
STK24_T178,1.5158,0.019077838727308137,,,,
STK39_S370S371,0.9134500000000001,0.02900566745144044,,,,
STOML2_T327,0.55435,0.030370240834288548,-0.39425,0.3325554144497038,-0.26125,0.5282140175724663
STRADA_S9,-1.4189000000000003,0.011174910315205813,,,,
STRN3_S209,-0.3129,0.27543066431792035,0.32655,0.012198918965127044,,
STRN3_S214,-0.41205,0.03903461539760633,-0.23735,0.07396581191563911,,
STUB1_S19S23,1.2491,0.0014174494700730433,,,,
STX4_S117,-0.81505,0.024479950373804626,0.4555,0.4480837144749178,,
STX7_T149,0.7157,0.047394712098961525,0.9915,0.08505292269993323,,
STXBP5_S692,0.24655,0.5026344707631274,0.374,0.05805348097232872,0.41,0.0439928863748772
STXBP5_S906,1.6642000000000001,0.038337729951595755,,,,
SUB1_S111,-0.0726,0.7707896339644144,0.5177,0.030316688752207166,,
SUFU_S301,-1.0114999999999998,0.016886429099521993,,,-0.01150000000000001,0.46435595269182084
SUGP2_S587,0.6585000000000001,0.010268812982879348,0.4469,0.17872220865748406,,
SULT2B1_S318,-1.5859999999999999,0.03639241387041727,-0.1198,0.6088950982657038,0.42900000000000005,
SUMO2_S28,0.56285,0.008401677798069582,,,,
SUPT20H_S509S519S524,-0.4186,0.029029972095360596,,,,
SUV39H2_S388,1.1639,0.022703631990502893,-0.2455,0.7023535764147013,,
SVIL_S675,-0.1813,0.18342748178793414,-0.18365,0.2338476749674152,1.3005,0.025506741711107787
SVIL_T677,0.36045000000000005,0.23636763634979485,-0.56875,0.026061148800083134,,
SYDE1_S681S683,-0.42795000000000005,0.04656849665620574,,,,
SYDE2_S622,0.8426499999999998,0.2255166287887162,0.34635000000000005,0.03785807671737664,0.23750000000000002,0.5473177143427063
SYDE2_S622S626,1.20665,0.009096128134094762,,,,
SYMPK_S1173,-0.45965,0.035325403629904904,0.046024999999999996,0.8431080176553307,0.05049999999999999,0.7096514137324561
SYN1_S698,1.6576,0.022397301342976655,,,,
SYNE2_S6349,-0.4757,0.04956341240540904,0.24552000000000004,0.6062167247562344,,
SYNE2_S6361,-0.27325,0.04154819361267006,0.11299999999999999,0.5468190954038927,-0.040999999999999995,0.8347074964059413
SYNJ1_T1114,0.16325,0.8506502282017387,0.728,0.028134697579218573,,
SYNJ1_T1259,0.12050000000000002,0.3351423069925423,0.5844999999999999,0.045691122680386546,,
SYNJ2_S1433,1.29195,0.12704873217611357,-0.6565000000000001,0.011169444312110947,,
SYNM_S1044,0.009649999999999936,0.49885843681466924,0.4584500000000001,0.28743241791012225,0.6930000000000002,0.006216189029784899
SYNM_S653,-0.06779999999999997,0.8141609130460516,-0.011049999999999997,0.847048044770706,0.7255000000000001,0.003872675057394776
SYNPO_S631,0.4936,0.03255414758098452,,,,
SYNPO2_S155,1.64445,0.023104574078702776,-0.15400000000000003,0.6518397158355427,0.6355000000000004,0.30975317279464026
SYNPO2_S604,0.11854999999999999,0.4678887819154628,0.07437499999999997,0.7620708193959698,0.4909999999999999,0.04520034940933497
SYNPO2_S611,-0.31884999999999986,0.6521827386115993,0.20714999999999995,0.19178555630245117,0.23299999999999998,0.045220986035218555
SYNPO2_S705,-0.2799,0.2347529760611379,0.61575,0.12031738532729752,0.6225,0.0142365721319226
SYNPO2_S729,-0.22425000000000006,0.8253962833251364,0.10424999999999995,0.34308515935256945,0.39149999999999996,0.012940702305678732
SYNPO2_S770,-0.17480000000000007,0.6930809305645681,0.44389499999999993,0.04048045126699616,0.5205,0.05173632720138423
SYNRG_S1087,-0.08274999999999999,0.706697124323235,-0.088,0.7661894934971046,0.6464999999999999,0.014714119664573647
SYT7_T55T58,1.1389999999999998,0.0106058950879396,,,,
SYT7_T58,0.45245,0.012456859341816597,,,,
SYTL2_S278,0.4839,0.7326751186883637,0.3435,0.3623374004082278,-1.4585,0.012196393825324406
SYTL2_S512,0.6701,0.5925545571341426,0.6694,0.049123861020777086,,
SYTL3_S231,0.22945,0.2993121074415282,0.44655,0.028811726498983815,0.11649999999999999,
SYTL4_S201S204S217,0.6771499999999999,0.008232946774144049,,,,
SZT2_S2902,-0.1735,0.6453708969247237,-0.6407,0.02151489695225219,,
TAB2_S372,-0.18754999999999997,0.13085001522505665,0.21050000000000002,0.010824907029818318,,
TAB2_S582,-0.16515,0.7599989574951754,0.04095,0.8461559241981377,0.4065,0.006616435895306146
TACC2_S2557,0.9232000000000001,0.00768477428642734,-0.5041,0.007648994342278588,-0.09799999999999995,
TACC2_S749,1.1498000000000002,0.01582636569251094,-0.06792000000000001,0.6539921141006798,-0.20299999999999999,0.3114461404411815
TAF3_S199,-0.7604500000000001,0.04595644359995853,,,,
TAF7_T274,-0.61715,0.02157745204298782,,,,
TAF9B_T157,-0.4123,0.019636096990763553,-0.0932425,0.7861757109308432,,
TAGLN_S181,-0.52285,0.2846009506951412,0.6688999999999999,0.0655166237881237,0.9534999999999999,0.008417804742655154
TALDO1_S237,0.7739,0.04523284938047809,0.39695,0.4236295968246507,,
TALDO1_S256,0.5672999999999999,0.04050256960134431,0.41900000000000004,,,
TANC1_S85,0.9766500000000001,0.01290864385857705,0.09699999999999998,0.8621358190423749,,
TANC2_S1571,0.1456,0.6163734440232698,0.4117,0.03483645463186468,,
TANC2_S1827,-0.5985,0.0423044262483781,0.33799999999999997,0.2101084491756839,,
TANK_S126,-0.5641,0.029919926428529996,-0.06915,0.939013118277318,,
TANK_S225,0.12195,0.44818579098269906,-0.45625000000000004,0.28219738035328523,0.574,0.04563893142513567
TANK_T224S225,-0.9737499999999999,0.0413969611188714,,,,
TAOK1_S974,0.3676,0.5396647913436119,1.905,0.04381987919741113,,
TARBP2_M145S152,-0.3965,0.01751217167360147,,,,
TATDN2_S115,0.1476,0.2639776599660639,1.15,0.0192374829889719,0.398,0.503327484498489
TATDN2_S454,1.07905,0.0020549100065542273,-0.6468999999999999,,,
TBC1D1_S235,-0.24029999999999996,0.25786843181828273,0.8514999999999999,0.013300918960115935,,
TBC1D1_T746,0.7088000000000001,0.02858520125115137,,,,
TBC1D10A_S390,0.44189999999999996,0.016321453695970597,,,,
TBC1D10B_S22,0.51285,0.0020777296383911767,-0.145785,0.933371287310752,0.12949999999999998,0.7512490707713113
TBC1D14_S91,0.13794999999999996,0.34207238557716046,-0.28500000000000003,0.023152768629401906,0.07625000000000001,0.7669365219368598
TBC1D16_S155,0.6255499999999999,0.015868364469989935,-0.2799999999999999,0.9684724549272807,,
TBC1D23_S568S569S571,-0.8180000000000001,0.0028460583389589285,,,,
TBC1D2B_S155,0.36369999999999997,0.008627085102826592,0.14525,0.4212195710119162,0.03650000000000002,0.8902888398339301
TBC1D2B_S317,-0.8917,0.028101344478521088,-0.01335,,-0.1505,0.6797310526440692
TBC1D4_T689,0.255,0.04964202168596587,,,,
TBC1D5_S563,0.60095,0.03788953144577536,0.08124999999999999,0.08052407541736309,,
TBC1D9_S425,0.8279,0.98417362335584,0.647,0.007261174637353282,,
TBC1D9B_S411,-0.42255,0.019078729575326615,0.13882499999999998,0.8547566384351927,0.02924999999999999,0.8687463711396638
TBCB_S110,0.7853,0.027787523116981197,0.38899999999999996,0.14482970287616667,,
TBRG4_T76,0.5821,0.956956140490729,-1.122,0.02346246371226554,,
TCEAL3_S135,-0.84,0.026917828523093528,,,0.455,0.07277225460295857
TCEAL4_S149,0.2409,0.8634665313871969,-1.0314999999999999,0.03176255962257724,,
TCF20_S1259,-0.7438,0.3386125595810049,-0.580125,0.026632279071917207,0.33999999999999997,
TCF20_S1335,0.9658499999999997,0.04991006506713683,-0.36419999999999997,0.11338506815120422,0.605,0.15866428276337322
TCF20_S1522,0.09630000000000005,0.5567459158965709,-0.20959999999999995,0.46403957242117155,0.5735,0.047624550743568125
TCF20_S544,0.9041000000000001,0.037956490292320975,-0.19499999999999998,0.11667986811781444,,
TCF20_T635,0.022800000000000042,0.5542178053014142,-1.2115,0.0063168234470925575,,
TCOF1_T108,-0.85805,0.03568903232290322,-0.0634,0.4439318554787829,,
TCOF1_T316,-0.09695000000000004,0.5879969975245325,-0.704,0.03740580032935343,,
TCP1_S544,0.38715,0.028490057731042854,0.005650000000000002,0.7036434677376797,-0.067,
TCP11L1_S21,-0.025900000000000006,0.2871058792789788,0.2933,0.036412749338806755,,
TDP2_S95,0.7109,0.00158576351538041,-0.09144999999999998,0.48811020270854977,,
TDRD1_S462,-2.3850000000000002,0.03571459337892278,,,,
TDRD3_S541,-1.00915,0.015124702440889598,-0.23689999999999997,0.033988513376569184,,
TEAD1_S20,-1.2714499999999997,0.15064829021582957,0.007349999999999968,0.9448567073620349,-0.5865,0.04039062013015757
TEAD3_S145,-0.5902,0.02440077118514674,0.3556,0.6141997808067516,,
TECPR2_S412,-0.21515,0.038283189264316925,0.24244999999999997,0.11678143364060521,,
TECR_S73,-1.21835,0.013848259602052805,-0.456,0.0635598223184936,,
TEPSIN_S333,0.50545,0.031466078231205,,,0.7525,0.027460902031528317
TERF1_S435S437,0.529,0.042745413370384004,,,,
TERF2IP_S203,0.52985,0.0015024863051324986,0.008244999999999988,0.7592823880404749,0.28550000000000003,0.32913890391673295
TET2_S75,0.6607999999999999,0.06120246465297889,-0.5145,0.02809265610738706,,
TEX2_S170,-0.6705,0.04110852196094241,-0.4083,0.3038926557723052,,
TEX2_S266,-0.2696,0.09514531326509956,-0.20355,0.04941788598702846,-0.06125,0.6718891939552611
TFAP2A_S119,0.6016,0.03418217428022209,-0.23500000000000004,,,
TFAP4_S124,0.5194,0.02979714481150867,-0.0249164,0.38300381089920743,-0.186,0.7753313427517285
TFDP1_S23,0.3940499999999999,0.010889650677506134,-0.018000000000000016,0.9417045001447287,0.39149999999999996,0.8278285499030397
TFDP2_S24,-0.10064999999999999,0.7530316151971612,-0.6829999999999999,0.0002238224818877461,,
TFE3_S548S556,-0.245,0.04066254948226447,,,,
TFG_S193,-0.3396,0.015932033834621048,-0.03455,0.7420296946239489,-0.1145,0.37155329979042195
TGS1_S85S89,0.8196,0.047118572433362954,,,,
THRAP3_S211,0.2182,0.4698554179790366,-0.3528,0.03655367858101752,-0.483,
THRAP3_S55,-0.2328,0.44737804421339533,0.11289999999999999,0.8090839565858587,-0.77675,0.01886887810797621
THRAP3_S746S747,-1.9294,0.011945101533274228,,,,
TIAL1_T102,1.1557,0.0034042338952465887,,,,
TICAM2_S22,-0.4456,0.04973031949649032,,,,
TICRR_S1303T1307,0.8915000000000001,0.02934923214970077,,,,
TICRR_S599,0.5835499999999999,0.08156787172896623,-0.592,0.04284060576720188,0.24900000000000003,0.33412493939526966
TIMELESS_S1087,1.1385,0.016779177773688442,1.112,0.5644364049707681,,
TIMELESS_S1121,0.30465,0.35873303884131,0.22399999999999998,0.5279851709924006,-0.45275,0.029729260830592023
TIMELESS_S1149,-0.3139,0.946578565675259,-0.06211999999999998,0.562834669633496,-0.5915,0.01721346662068879
TIMM8A_S96,0.5558,0.03193067567295467,,,,
TJP1_S1124,0.6015999999999999,0.025234196809112135,,,,
TJP1_S329,-0.57155,0.1583841690178271,,,-0.39425,0.029886834651190124
TJP1_S927,-0.6719,0.008062175534658525,-0.141525,0.35135888276656035,0.017000000000000015,
TJP1_T354,0.7009499999999999,0.03084572378668731,,,,
TJP2_S430S431,0.56325,0.034864963960899636,,,,
TKT_S105,0.42315,0.017643421713950048,0.22419999999999998,0.8113242965733991,,
TLCD2_S261,0.28295000000000003,0.9812797912310094,0.775,0.020363315925919872,,
TLE1_T322,-1.4061,0.04552731846005605,0.3589,0.9307274199085455,,
TLE3_S240,0.1948,0.45682137602410255,0.10266499999999998,0.8757143965927205,-0.7769999999999999,0.008421419544893543
TLE3_T333T334,1.0189999999999997,0.006829353765939835,,,,
TLE6_M1S3,-1.4111,0.01781787196986894,,,,
TLK1_T38,0.277,0.030884798074128115,0.157,0.5538497250074401,,
TLK1_Y152N156,0.3703,0.027513554657341514,,,,
TLK2_S111,0.61405,0.043755282009368894,0.13560250000000001,0.3387773630435005,,
TLK2_S117,0.0349,0.6724002467539538,0.10355500000000001,0.038999863272807675,,
TLK2_S41S44S46,0.89385,0.04041103727350638,,,,
TLN1_T1324,-0.32215000000000005,0.9269410521135766,0.15800000000000003,0.030775015540708547,,
TLN1_T941,-0.0295,0.9142881931206787,0.5780000000000001,0.0033158670466584403,,
TLN1_Y70,0.2193,0.6856323156303206,0.42350000000000004,0.024900808757153624,-0.24999999999999994,
TLN2_S646,-0.006400000000000017,0.8728230901886008,0.16035,0.7162651139330919,0.34700000000000003,0.01915170990395641
TMBIM1_S83,-0.3637,0.42730130804995214,0.148,0.7644230050362055,0.40950000000000003,0.015632311640422763
TMEM115_T329,-0.12580000000000002,0.6221842366467896,0.369475,0.012151229188740486,-0.325,0.2375582301237897
TMEM209_S265,0.5285500000000001,0.6940098427842816,-0.34935,0.020069178436095077,,
TMEM230_T88,-0.70185,0.022778873761737282,0.06570000000000001,0.9950392343227473,,
TMEM232_Y397S401,0.9472499999999999,0.022233402614015258,,,,
