Proteomics,P_Value,Medians,Cancer,size
IFIT2,0.0001603588996581012,0.664,En,0.8738096131911556
KLRG2,0.0001648866763988294,1.7508,En,0.871025212972959
CIP2A,0.00016989870031817048,0.43799999999999994,En,0.8680308179002696
HSD17B4,0.0001744288796016802,-0.4315,En,0.8653993466152243
UBE2S,0.00017619924552352085,0.4606,En,0.8643895126403708
GTPBP3,0.0001806382538079155,0.31289999999999996,En,0.8619014124306303
XPNPEP1,0.00019097511087787044,-0.475,En,0.8563367447948614
RRP1,0.00019418135418417708,0.514,En,0.8546718020186376
USP14,0.00019630648269022025,0.31250000000000006,En,0.8535833432824603
TAF1B,0.00019756788427438405,0.5881000000000001,En,0.8529428314835561
ATF6,0.00020318669309903186,0.48449999999999993,En,0.8501385331121659
BYSL,0.00020599267344399504,0.3545,En,0.848766995561302
DARS2,0.0002069925950655591,0.47930000000000006,En,0.8482827537968911
HERC5,0.00021582548940451385,0.847,En,0.8441040396246446
HMCES,0.00022246650445389044,0.1496,En,0.8410734009470797
TTC12,0.00022445963313030528,-0.6124999999999999,En,0.8401814674832166
PHPT1,0.00023123173937299613,-0.3149,En,0.837209014956316
CEP78,0.00023176596173977144,-0.5095,En,0.836978248106905
NDC80,0.00023238768201870296,0.608,En,0.836710353775311
NANS,0.0002482123237229056,-0.57,En,0.8301226034037585
NOXA1,0.00025367776761864346,-0.649,En,0.8279445727762482
TDRKH,0.00025562734794234185,0.5230000000000001,En,0.8271789846104876
BDH2,0.0002665472076417876,-0.506,En,0.8229959190676892
NPDC1,0.0002717701198023432,-0.38859999999999995,En,0.821055399679252
PARP1,0.0002792268756580536,0.40243,En,0.8183485932188457
CYP2S1,0.00028215655705480055,1.3882,En,0.8173048474213275
UTP23,0.0002853006125295101,0.685,En,0.8161967152780738
MGME1,0.00029018785241638777,0.5029,En,0.814498207774115
ARFGEF3,0.00029073892871706866,-0.5242,En,0.8143084845649678
GORASP1,0.0002957393874111644,-0.438,En,0.8126031939397407
RAD23B,0.0003085160501798695,-0.29767,En,0.808373668945719
TOP2A,0.0003728436399804155,0.6299999999999999,En,0.7894351421970526
CHTF8,0.00038144783902244314,0.719,En,0.7871536442610046
MSH6,0.00039313217942630387,0.537,En,0.7841364668224678
POC1B,0.0003959800815988199,-0.3105,En,0.7834146646967709
NMNAT1,0.00039856934586318476,-0.1849,En,0.7827629057650698
NOM1,0.00040371910220950955,0.21320000000000003,En,0.7814791213391021
SUV39H1,0.0004107276017706567,0.795,En,0.779758033261124
MPHOSPH10,0.00041585548579379405,0.41590000000000005,En,0.778517274797563
MSH2,0.00043457825662356325,0.416,En,0.7741134522172257
FBXO22,0.00044415348965883163,-0.387,En,0.7719340357841837
AKAP8,0.0004449860870713585,0.3319,En,0.7717467541294978
TPX2,0.0004569957581354727,0.8,En,0.769083644909242
TK1,0.0004585257305341003,0.8380000000000001,En,0.7687494148902123
OTUD6B,0.000461172194323214,0.352,En,0.7681739061232465
LNX1,0.0004623999204344601,-0.2557,En,0.7679080412676925
SDE2,0.00048674502145572616,0.2611,En,0.7627770141898373
PARP12,0.0004883352975807536,0.3968,En,0.762450830283964
CDK11B,0.00048877832123377,0.32341000000000003,En,0.7623601502085166
IGF2BP2,0.0004911799947190826,1.4409999999999998,En,0.7618699909324154
NPL,0.0004973372764178201,0.657,En,0.7606242137446045
IQGAP2,0.0005438339121381077,-0.6561999999999999,En,0.7516866666294136
POGK,0.0005719405254434603,0.32680000000000003,En,0.7466475548487854
SIAE,0.0005747695480163135,-0.7529999999999999,En,0.7461541383561707
AGR2,0.000576703086697376,-1.7469999999999999,En,0.7458183005012206
TWF1,0.0005836005242399409,-0.42599999999999993,En,0.744629384302965
DDX39A,0.0005971360554323104,0.38899999999999996,En,0.7423365571990017
DHRS7B,0.0006182111544524025,-0.6759999999999999,En,0.7388680484992607
ADD3,0.0006227154537425554,-0.36360000000000003,En,0.7381420879078002
PUS7,0.0006404309643565113,0.36230000000000007,En,0.7353369226423309
RFC2,0.0006505986037939879,0.372,En,0.7337617689955626
NAT10,0.0006567115658835438,0.4023,En,0.732826565279583
NAP1L4,0.0006671014167809393,-0.1517,En,0.7312568474460115
RPS6KA1,0.000682508998000545,-0.572,En,0.7289734847108483
ATAD2,0.0006833286577935297,0.5555000000000001,En,0.728853461677671
DPCD,0.0006961028959700196,-0.40669,En,0.7270013069519583
BUB1B,0.0007007521440401511,0.5589999999999999,En,0.7263356308287737
PLCE1,0.0007598513028814806,-0.7447,En,0.7182387797929973
C1orf35,0.0007600827620636364,0.387,En,0.7182083233160641
IMP3,0.0008133418082565592,0.3025,En,0.7114359108411852
NUCB2,0.0008261762214697252,-0.62,En,0.7098702464014031
FASTKD5,0.0008314621533815962,0.3624,En,0.7092324776444634
SPATA18,0.0008564691247959082,-1.3980000000000001,En,0.706269228895737
DHRS3,0.0008602563260472364,-0.831,En,0.7058280159582556
MAGED2,0.0008705917352496138,0.4698,En,0.7046337422057214
ARMC4,0.0008911372902463629,-0.8959999999999999,En,0.7023012056789507
ANXA3,0.0008980551865151429,-0.43600000000000005,En,0.701527903663371
ARMC3,0.0009332668340727141,-1.0989999999999998,En,0.6976819402215241
ASRGL1,0.0009393242296019509,-0.88,En,0.6970349845914885
SLC12A2,0.0009849626668174691,-0.6920000000000001,En,0.6922906819218626
CWC25,0.0009872110692281716,0.1376,En,0.6920626692124624
MUC5AC,0.0010040241109101626,-1.386,En,0.6903739243150192
NCL,0.0010122754787934782,0.2703,En,0.6895554532913375
SCGB2A1,0.0010160599967342283,-0.951,En,0.6891822879665573
NRDE2,0.0010283302627195454,0.251,En,0.687981889630752
SEPSECS,0.0010308833073352963,-0.383,En,0.6877339264314988
NUF2,0.001108534490574815,0.6125,En,0.6804716414755229
ROR2,0.0011387194115215044,-0.6755,En,0.6777850971202908
CHTF18,0.0011966471210548592,0.3106,En,0.6728231698663791
CENPF,0.0012252141211883255,0.43899999999999995,En,0.6704639657453133
SLC25A19,0.0012284345983498987,0.2886,En,0.6702014604416598
TP53,0.0012457895678088257,0.8026,En,0.6687985759068498
GYG2,0.0012537825669366256,-0.44699999999999995,En,0.6681590243403056
DDX47,0.0012551930898419687,0.35800000000000004,En,0.6680465861785295
GOLM1,0.0012561463795068269,-1.216,En,0.6679706673533543
RRP15,0.0012922202108027765,0.35393,En,0.6651393446347466
GRIP1,0.0013350757571985517,-0.42705,En,0.6618767241774764
LIME1,0.001367541610335381,0.775,En,0.6594740596097876
SAMD9,0.001382305745179906,0.49460000000000004,En,0.6584002344255833
ARHGAP26,0.0014184935404793373,-0.6739999999999999,En,0.6558159857494268
TFB2M,0.0014379732407200966,0.356,En,0.654452062853508
SH3YL1,0.0014599548116567853,-0.631,En,0.6529349794660891
RNF219,0.0014794193582226508,0.372,En,0.6516105593711143
CD99,0.0015211999142758375,-0.31300000000000006,En,0.6488255838263157
PDCD2L,0.0016323291719590846,0.4625,En,0.6417747344274289
KIFC1,0.0016433378690500421,0.5678,En,0.6411025819528438
ELL,0.0016480239937715756,0.30510000000000004,En,0.6408178288273431
AES,0.0016497827520151297,-0.40700000000000003,En,0.6407111665183679
SEC14L2,0.001686560965193165,-0.4837,En,0.6385063755172455
DCAF5,0.0017312856231561276,-0.31470000000000004,En,0.6358891011688044
PFKP,0.001736311001407175,-0.54,En,0.6355992530513093
PKP2,0.0017699730965718057,-0.6930000000000001,En,0.6336790932188862
RSPH3,0.0017893862159607105,-1.52,En,0.6325882614043122
DDAH1,0.0018226208416832125,-0.637,En,0.6307479790829248
UCHL1,0.001825674051530318,1.8199999999999998,En,0.6305806016833847
PPP2R2A,0.0019172418605204384,-0.3726,En,0.625686765672123
NUP153,0.0021032786489528906,0.29500000000000004,En,0.616425789034815
RFC4,0.0021788176809072507,0.3287,En,0.6128972897512809
HLTF,0.00219152058612414,0.252,En,0.6123159644526833
ZXDC,0.0022351504677383437,0.42800000000000005,En,0.610344672980986
SSRP1,0.0024500628535129047,0.40299999999999997,En,0.601164160025951
ENO2,0.0024601706926449672,-0.595,En,0.6007524544190999
ERMN,0.002462281950665641,-0.734,En,0.600666673679167
FAS,0.0027544060393674932,-0.579,En,0.5894553453316931
ARL3,0.0028165702658475536,-0.3556,En,0.5872235352009738
TEC,0.0028969617440327763,-0.359,En,0.5844092765655683
PTGR1,0.0033522494215908615,-0.437,En,0.5698123689348094
WDR19,0.0033960278806084193,-0.33039999999999997,En,0.5685148800729157
HNRNPU,0.003541396572913779,0.23495000000000002,En,0.5643234117513364
DOCK5,0.0036871546370460823,-0.40299999999999997,En,0.5602900219452575
C1orf131,0.003711131790659082,0.321,En,0.5596418384017942
MPI,0.003789997549066858,-0.3391,En,0.5575389906572218
IRF2BPL,0.0040402131139698665,0.469,En,0.5511457837417721
ARHGEF37,0.0040448308487003246,-0.428,En,0.5510315546725454
RFC5,0.004490961042025423,0.4659,En,0.5405688559591199
SLK,0.004577170780693933,-0.4053,En,0.5386674205204917
GPNMB,0.00477533405086381,0.576,En,0.5344291349200325
CTPS1,0.004866026395956438,0.302,En,0.5325477610065762
TRIP13,0.0048864943664982475,0.6179999999999999,En,0.5321280131056559
ODF2,0.005069398930035477,-0.31699999999999995,En,0.5284533022640787
NFIA,0.005720834347437643,-0.34500000000000003,En,0.5163640619291036
CRYL1,0.005782831331098757,-0.8954000000000001,En,0.5152861866563969
WDR60,0.005928372021551109,-0.42600000000000005,En,0.5128005636285554
KLK6,0.005954693164030078,0.528,En,0.5123575603273979
SCRN2,0.006258595169700217,-0.636,En,0.5073799532840579
PAK1,0.006415302818442065,-0.2223,En,0.5049069077283196
NAPEPLD,0.0064739987928260495,-0.573,En,0.5039961309943031
KLC3,0.006501419656217482,1.0018000000000002,En,0.5035734717279399
IGF2BP3,0.006608314582261352,1.979,En,0.5019426637622185
PDZD8,0.0068983370924519845,-0.509,En,0.49764748975182693
EMG1,0.007002373297777818,0.30203,En,0.49615061448490694
NCAPD2,0.007155524296399336,0.41900000000000004,En,0.4939870591733211
SINHCAF,0.007348015698862172,0.20785,En,0.4913324975150569
TBCE,0.007599688138671775,0.32620000000000005,En,0.4879648066917078
ANLN,0.0076165968184633915,0.3580000000000001,En,0.4877425620794525
MCM2,0.007643232628875406,0.611,En,0.4873934646330545
RRM2,0.0076667814253523,0.471,En,0.4870858383308911
CIB1,0.0076683922433362275,-0.3205,En,0.4870648301828955
TSNAX,0.007811645256308885,0.305,En,0.48521396770974834
ARHGAP29,0.0079066910650861,0.7758,En,0.4840045907722013
SLC26A6,0.008359137938029533,-0.8220000000000001,En,0.47843999746630794
MCM6,0.009134761299620474,0.623,En,0.46956682198033156
TESC,0.009148136622881971,-0.875,En,0.4694205068206193
SH3GLB2,0.009647217750208773,-0.3365,En,0.46410857212428447
NFIC,0.009665162804525836,-0.30999999999999994,En,0.4639227321711946
CLMN,0.009790793303434638,-0.2422,En,0.46263127937068393
KPNA2,0.009913302733042646,0.567,En,0.4613877713404174
DNAJA4,0.010284624348323456,-0.38799999999999996,En,0.45771052807714224
STXBP6,0.010425285701845649,-0.2390000000000001,En,0.4563521106219975
UBE2T,0.010787248540436351,0.43750000000000006,En,0.45293905331166917
ARL15,0.011138053064448154,-0.3099,En,0.4497387829555211
WDR35,0.011186750758554943,-0.1147,En,0.44930251689261924
SOX11,0.011213442703754004,2.8819000000000004,En,0.4490641978988369
ASNS,0.011492031819692392,0.5549999999999999,En,0.44661013690129936
CCDC88C,0.011498952981754408,-0.30499,En,0.446549929282262
CKAP2,0.011589367857470993,0.525,En,0.4457667165182574
ARRB1,0.012488281449022387,0.1668,En,0.43829645584651267
MCM5,0.01258277707160944,0.6181000000000001,En,0.4375426299162051
DXO,0.01275938037044547,-0.16770000000000002,En,0.43614885625544997
RNF168,0.013016992444493601,0.37410000000000004,En,0.43414996639317527
CTSS,0.013548679642370262,0.5059999999999999,En,0.43014661797718484
MCM7,0.013850206771456573,0.5650000000000001,En,0.4279455117113186
PNPLA2,0.013853293478899974,0.2052015,En,0.4279232278307384
ZFYVE27,0.013927262764782544,-0.569,En,0.42739070097966747
CHEK1,0.01397359491237563,0.528,En,0.4270585807938464
MCM3,0.015137964882696241,0.5039999999999999,En,0.4190549459909172
MAPK8IP3,0.015493295540135451,0.17220000000000002,En,0.4167347894429567
MCM4,0.015519666994892748,0.671,En,0.4165647220971901
CCDC186,0.015901310173655685,-0.3214,En,0.41413537722918675
CHN2,0.016675307704682184,-0.2373,En,0.40938262342963017
SGF29,0.01675945564506749,0.1006,En,0.4088792663866915
SH3BGRL2,0.017091681028301612,-0.32915,En,0.40691634234209734
AKR1C3,0.01711137092313479,-1.036,En,0.4068012070200434
SPC25,0.017202012388029816,0.3446,En,0.40627289027025554
MAPRE3,0.01720215853100852,-0.58,En,0.4062720407047825
HFE,0.018651978666683063,-0.6593,En,0.3981803043791646
PHYHIPL,0.018992606856908456,-0.612,En,0.3963705488334016
SMC4,0.01981820270467143,0.384,En,0.39211544350865346
ABCG1,0.019969604477495725,-0.6133,En,0.3913543937584516
DKC1,0.020356730408234998,0.3356,En,0.38943436891821004
SLC44A1,0.020756198502967466,-0.6057,En,0.38749103538796953
ABCC3,0.021791900820580797,-0.3652,En,0.38262169002101937
SEPT8,0.022898339796175587,-0.032,En,0.37766908690336476
FOLH1,0.023589627444596466,-1.029,En,0.37469481786250985
CDCA7L,0.024010418863083322,0.7845,En,0.3729267423541572
MEGF9,0.024593491061385264,-0.644,En,0.37052734620547934
CKAP2L,0.025284711695357356,0.50939,En,0.3677555346715815
SDS,0.02590422020100511,0.39465,En,0.36533493814265217
SPC24,0.026169563406808073,0.31079999999999997,En,0.36431582455441636
FAAH,0.02637790812625552,-0.42100000000000004,En,0.36352284325530626
PBLD,0.026463435017375376,-0.653,En,0.3631991309470347
CCDC12,0.026788475578651005,0.246,En,0.3619783499670578
NT5DC2,0.02782558144334292,0.40109999999999996,En,0.35817994856024526
HSPD1,0.0282647428948883,0.4528,En,0.3566140085132295
TSPAN8,0.030221710158727846,-1.0733,En,0.34991947334432855
DEK,0.03061342383271496,0.348,En,0.34863166788753364
ABI1,0.03120707550895904,-0.20289999999999997,En,0.3467110430743899
BAG3,0.03218044406526683,-0.45199999999999996,En,0.3436396338095248
POLA2,0.03369762425291564,0.3501,En,0.3390327941054971
PPDPF,0.034789049967924555,-0.5553,En,0.3358452597810446
NRIP2,0.03545507451396411,-0.43200000000000005,En,0.3339488890579419
ALCAM,0.03547769704264877,-0.5037,En,0.33388510322537046
BTD,0.03558837051468605,-0.5980000000000001,En,0.33357363654285105
MAD2L2,0.036053882964314735,0.39935,En,0.3322740710529634
RFT1,0.03616650306106725,0.36008809999999997,En,0.3319621918337091
ZKSCAN1,0.03773757440497079,-0.1709,En,0.3277099012305657
MAP1LC3B,0.037988996557477395,-0.23600000000000002,En,0.32704587254644923
SESN1,0.038753631386731505,-0.26735,En,0.3250530814367615
AKR1B10,0.03906238626263282,-1.004,En,0.32425952631663557
PKP4,0.03939164850564752,-0.581,En,0.32342014520081375
PSMB9,0.041209305564791895,0.489,En,0.318909118490681
ATG10,0.04121825784280112,-0.3502,En,0.3188873969264995
SH3PXD2A,0.04186040223866096,-0.3959999999999999,En,0.3173414952869004
PCMTD2,0.04195610802289134,0.16799999999999998,En,0.31711312542152165
NCAPG,0.04294006616625819,0.323,En,0.31479499456324056
UGDH,0.04387887976827272,-0.3572,En,0.31263221733387125
ATAD3B,0.04431514491673392,0.6888,En,0.31164287886462955
PTPN18,0.04435717151950691,0.26199999999999996,En,0.31154808804916667
RPS6KA5,0.0443729219732982,-0.6638,En,0.3115125861053803
SVIP,0.0444260366242453,-0.34600000000000003,En,0.3113929570959406
MT2A,0.044969614121840404,0.87485,En,0.3101768259027077
TFRC,0.04528953649755142,0.3630000000000001,En,0.3094679255567699
KIF4A,0.045473137746074956,0.44199999999999995,En,0.30906335065748025
CBY1,0.045893360090996954,-0.31799999999999995,En,0.3081434832706816
PRCC,0.046202930857985235,0.2621,En,0.30747120444220505
CTSD,0.04709632526354617,0.3166,En,0.30555603008857213
STRBP,0.04824735259653727,-0.2685,En,0.303141432116802
SMARCA1,0.049394173803777974,0.1754,En,0.3007922800938412
ASF1B,0.0504044708027995,0.3215000000000001,En,0.29876754014342427
COTL1,0.05052161471708713,0.24235399999999999,En,0.29853540200730266
GINS4,0.05155875918131008,0.32500000000000007,En,0.29650331667300145
HMGN1,0.05305900144137914,0.15,En,0.2936350749873319
IFT57,0.0536974570485799,-0.303,En,0.2924389633363639
BRMS1L,0.053716158858451,0.05700000000000001,En,0.2924041412890803
DPH3,0.056145340403894205,-0.32415,En,0.28798115860337364
GRWD1,0.05639507689988563,0.18621000000000001,En,0.28753734132971515
MAP1A,0.0584395680258017,-0.4119999999999999,En,0.28397620838825754
TSPAN14,0.05856069804248602,-0.403,En,0.28376914892757055
DIS3,0.06045875834778219,0.11069999999999999,En,0.28057938265968807
AKR1D1,0.061773441195007384,-1.158,En,0.2784281761015356
PPP1R1A,0.061935667836375476,-0.6563000000000001,En,0.27816590481750547
ARGLU1,0.06282550438533524,0.0711,En,0.27673941671671165
AKR1C1,0.06389009175913933,-0.10487,En,0.2750590988163887
CPM,0.06432378279188258,-0.8480000000000001,En,0.27438258437779367
RRM1,0.06443754514040807,-0.093,En,0.27420588166751075
ZFP36L2,0.06527621151277421,-0.2479,En,0.27291276044347623
COQ7,0.06600119241746205,0.20220000000000002,En,0.2718082470187673
PRPSAP2,0.06642590397022405,0.0315,En,0.2711668178543289
SMC2,0.06686064845374842,0.3819999999999999,En,0.2705144699357162
RCC2,0.07283756629076753,0.3024,En,0.26195234363947034
DUSP14,0.07306749108878756,-0.043,En,0.2616371729490576
ADGRG3,0.07325506314586759,-0.48750000000000004,En,0.26138079120284463
RFX2,0.07368922464026526,-0.29469999999999996,En,0.26078986961711204
DNAJC12,0.07588930594315853,0.2795000000000001,En,0.25784795011719985
SPPL2B,0.07603940776969033,-0.33395,En,0.2576503549797152
AKT2,0.07618420154005093,0.12330000000000002,En,0.25746011666558605
MTURN,0.07753950579696862,-0.034,En,0.25569677202834123
UNC119B,0.07790617840133139,-0.23299999999999998,En,0.25522500172949875
E2F5,0.0784074599167116,0.28200000000000003,En,0.2545836204153567
ANP32E,0.0791748077152129,0.329,En,0.2536097115165209
ACAP2,0.08020961125449248,0.12281,En,0.2523111930211577
AKR1C2,0.08192443313446961,-0.6300000000000001,En,0.2501958003744119
SYK,0.08564320586226531,-0.07899999999999999,En,0.24575653817919205
OGFOD1,0.08711943955100371,0.2908,En,0.24404752334474114
DSC2,0.08713788489968184,-0.15800000000000003,En,0.24402635310262344
MIF,0.0884187820063684,-0.2663,En,0.2425670865770883
PCSK6,0.08936840167326998,-0.4902,En,0.24149881081252883
ENPP4,0.09020267840746256,-0.38396,En,0.24056961582583827
MSI2,0.09079903385561583,-0.082039,En,0.23991066337881523
MAP7,0.09160739115038964,-0.606,En,0.23902433211425342
HSPA1L,0.09310828727052449,-0.08199999999999999,En,0.23739920839396972
SYTL3,0.09410308698078047,-0.25459999999999994,En,0.2363364427607096
MAP1B,0.0946577174934772,-0.3990000000000001,En,0.23574878674772223
GAPDH,0.09555968603221433,-0.053500000000000006,En,0.23480042420864938
YY1,0.09576676813148996,0.013999999999999999,En,0.23458395421651468
ATP6V1A,0.10001608644163242,0.08503,En,0.23024242415150145
SMYD4,0.10050080837385657,-0.114,En,0.22975895079943948
CD180,0.10285103457425747,0.25965000000000005,En,0.22744736038743807
INMT,0.10442741669454372,1.3880000000000001,En,0.2259263025993396
CBR1,0.10520585073335542,0.066,En,0.22518363648889247
ZDHHC2,0.10598598242651074,-0.8345,En,0.2244448434874049
CHCHD6,0.10598769959753487,0.3263,En,0.22444322331360994
KDM4B,0.10729082293181863,-0.1825,En,0.2232212160199615
S100A1,0.10865370221029194,1.5250000000000001,En,0.22195894982141887
H2AFY2,0.11233885877583849,-0.3370000000000001,En,0.21862354505920947
EFCAB7,0.11301270120869673,-0.2524,En,0.21802550665092496
AASS,0.11594010710656248,-0.2830000000000001,En,0.2154681539260709
ATP6V1C1,0.11840924243217409,0.1399,En,0.2133608498496288
TOP3A,0.11898795640126496,0.2058,En,0.21287329977044117
ZNF146,0.11912549666425465,0.29269999999999996,En,0.21275777477467486
CCNY,0.12158014350615579,-0.16766999999999999,En,0.21071816163188145
GSDMB,0.12188220322774102,0.059079999999999994,En,0.21047002480035576
DCUN1D1,0.1224203029897083,0.09599999999999999,En,0.21002950485605748
NUSAP1,0.12279801989351373,0.433,En,0.2097214388044752
ELOVL1,0.12360315905444336,0.02899999999999997,En,0.20906791755922569
PI15,0.12505391798821927,-0.526,En,0.20790102907761213
ADI1,0.12669712014000353,0.36979999999999996,En,0.20659559216686682
NEFL,0.1278329964163104,0.44449999999999995,En,0.20570305824424162
GSTZ1,0.12795064486653657,-0.3891,En,0.20561106764004772
PIK3R1,0.13594335963234921,-0.3399,En,0.19955169532867228
RWDD4,0.1365928061414516,-0.14400000000000002,En,0.19907509969112056
ZNF428,0.14025015633929108,-0.183,En,0.19643276198612997
BCAS1,0.14119868613357497,-0.29479999999999995,En,0.19575872589692972
COL4A3BP,0.14142991200984037,-0.30800000000000005,En,0.19559510060962818
GINS3,0.14161596765673692,0.1795,En,0.19546363381427104
DEPTOR,0.14368272022957862,-0.12390000000000001,En,0.19401477420519359
NUP37,0.14822419132097397,0.1195,En,0.19090293451568421
KCTD5,0.14840364198145492,0.21380000000000002,En,0.19078194068959894
KIF3C,0.14981875901091715,0.3517,En,0.1898328988697099
FMNL2,0.14984189804030512,0.0244,En,0.1898174553812909
MMP12,0.1514648179887136,-0.3557,En,0.18874019054979368
SSBP1,0.15226824987494555,0.283,En,0.1882111511759969
VSIG4,0.15470940773686345,0.4146,En,0.18662067104734478
LPXN,0.155089251224181,0.05199999999999999,En,0.18637545134308062
TXNRD1,0.15610088687222076,-0.0379,En,0.1857252770040498
CD81,0.1574185502199925,-0.41999999999999993,En,0.1848847095940578
CXCL17,0.16108276254496456,-0.713,En,0.18258369930033796
RGS3,0.16191680460695163,-0.089,En,0.18206726274715884
MTAP,0.1690082507017809,0.0237,En,0.1777807744530159
MCC,0.16999589461389442,-0.12899999999999995,En,0.17719809915535079
ELK1,0.17614716970235156,-0.0034999999999999892,En,0.17364354418666852
MTSS1,0.17653975968582392,0.13369999999999999,En,0.1734209160635885
PYGO1,0.1772071599028395,0.6975,En,0.17304358358552158
HEXIM1,0.18047709318618133,0.261,En,0.17121514168184288
CNTN1,0.18129256443532696,-0.061999999999999944,En,0.17076431745536688
TTC14,0.18613136277669007,0.17,En,0.16813026030595749
TNFAIP8,0.18649841342235582,0.11450000000000002,En,0.1679332547053188
GYG1,0.18684161243788736,-0.34,En,0.1677494013338972
FST,0.18726448705136908,1.1624999999999999,En,0.1675233292146971
PTER,0.18832426644926312,-0.20030000000000003,En,0.16695899804099806
CEP170B,0.1926762049387813,-0.11590000000000002,En,0.16467441936006094
ACSL5,0.19287343822899639,-0.361,En,0.1645721065653714
PLCL2,0.19751561947749813,-0.175,En,0.16219376118060744
CRYAB,0.19817098324818022,0.10400000000000001,En,0.16186250691754184
CNDP1,0.19859016229297546,-0.32399999999999995,En,0.16165120638800748
ISG20,0.20429860625070304,0.002999999999999947,En,0.15881725992537693
TKT,0.20522248609037613,-0.2776,En,0.15836605903520032
RPS15A,0.2057706383337897,0.1447,En,0.15809931366363028
RCSD1,0.20614414362418398,0.0125,En,0.15791796285558954
GTF2F1,0.2098800939823363,-0.1651,En,0.15612188923729112
PCDH1,0.21166655255423417,-0.355,En,0.15527431078715548
NUP210,0.21344967002833162,0.322,En,0.1544354211676144
C19orf66,0.21469188463191308,0.09299999999999997,En,0.15385513734521558
DENND2A,0.2160245524287552,-0.02400000000000002,En,0.15323632091061193
CSTB,0.21717818632775523,-0.5820000000000001,En,0.15270371272377598
PCP4L1,0.21739742352614894,-0.39905,En,0.1526028155670918
IQGAP3,0.21929361361267058,0.32389999999999997,En,0.15173437456755878
ARHGAP12,0.2205811072452595,-0.1527,En,0.15114898184174896
CRYBG1,0.22270404498351273,-0.031,En,0.15019115415092152
FBXO31,0.22356901000170637,-0.20649999999999993,En,0.1498035143005452
AS3MT,0.22368085867333137,-0.31498,En,0.1497534981096906
NDEL1,0.22647576118643573,-0.14989999999999998,En,0.1485117354414945
CD2BP2,0.22661169669311013,0.1401,En,0.14845173134807327
FANCI,0.2299491143500847,0.404,En,0.1469897236492707
PTS,0.2329988672625588,-0.1364,En,0.14567216869623362
RPS26,0.23315084881503195,0.0711,En,0.14560696150952238
GYS2,0.23430596313245058,-0.1945,En,0.14511274829495288
CRMP1,0.2345262380795413,-0.351,En,0.14501878078899674
POLB,0.23508655746501933,0.14029999999999998,En,0.14478015030163072
TOE1,0.23574215446421623,0.0034000000000000002,En,0.1445016637071254
SARM1,0.23618745756327303,0.15400000000000003,En,0.14431294775463357
CACNA2D1,0.23837468149498098,0.176,En,0.1433911551213549
HMGB2,0.24000672699179976,0.14500000000000002,En,0.14270883269004556
PGM2L1,0.24058799312836268,-0.1258,En,0.142466938055894
FN3K,0.24321661311671894,-0.20488,En,0.14138028207103576
ALDH1A1,0.2463019667024703,-0.32199999999999995,En,0.14011969888998255
PCTP,0.24657116832437892,-0.07719999999999999,En,0.14001046118577556
SPOUT1,0.24710345269184797,0.23856,En,0.13979481932327115
PLD1,0.24952145528426753,0.07247,En,0.13882103743644436
DYNC1I1,0.2507263014159873,-0.189,En,0.13833933674101595
GCLC,0.25236006422697527,-0.03599999999999999,En,0.13768983849741903
NEK9,0.25451342508840175,0.06540000000000001,En,0.13684016935443225
PLEKHG3,0.25544796499798267,-0.07500000000000001,En,0.13647365495788794
PLEKHA6,0.26258825558574034,-0.11599999999999998,En,0.13371680417017645
FASN,0.263031847832719,0.20400000000000001,En,0.13354801597147253
NPC2,0.2669032938949124,-0.18499999999999997,En,0.13208688813405342
MAK16,0.26809408378615024,-0.036199999999999996,En,0.13164173011744934
GPT,0.26874488116664036,0.47550000000000003,En,0.1313992746543461
MAPK3,0.27211126390226903,-0.08199999999999999,En,0.13015442378635203
DIP2C,0.27274035011925446,-0.4079999999999999,En,0.12992350348425802
NUBPL,0.27651260232513397,-0.06399999999999997,En,0.12854988810289766
EZH2,0.27717459904163055,0.135,En,0.12831076499139965
RARA,0.2788669673309177,-0.1603,En,0.12770204304778326
DSCC1,0.27932235768489877,0.1326,En,0.12753887602376246
RAB18,0.2803405254511573,-0.245,En,0.12717502524136845
PTDSS1,0.28172553794560246,0.3296,En,0.12668219516749551
REPS2,0.2834868949174501,-0.1893,En,0.1260589382923527
EPHX1,0.28657350037736345,-0.37039999999999995,En,0.12497602299098268
DAAM2,0.28916694798362286,0.10490000000000002,En,0.12407510829756785
HIST1H1D,0.29142295032418064,-0.9700000000000001,En,0.12329796294885079
MIS18A,0.2929697343862092,0.32699999999999996,En,0.12276859709106362
DNAJB2,0.2962410159855027,-0.04100000000000001,En,0.12165819127799649
TRIM3,0.2998087899444044,-0.203,En,0.12046103743825218
ENDOD1,0.30732561398266617,-0.2584,En,0.11798474616021551
HVCN1,0.3135743137843169,-0.022499999999999992,En,0.11597189014360129
NR2F1,0.31699092102671483,0.12300000000000005,En,0.11488821458092724
ATP6V1F,0.31738093106728404,0.07699999999999999,En,0.11476525512475973
ZC3H15,0.3180560625842556,-0.088,En,0.11455276143057606
CHSY1,0.32791597817017415,-0.15109999999999998,En,0.11149978675289474
RANGRF,0.32976908474436006,-0.329,En,0.11093626126550597
PCLAF,0.33246658768414716,0.322,En,0.11012159121034808
NT5DC1,0.3354603743029184,-0.1441,En,0.10922514389261358
ENPP2,0.3355872263272258,-0.32700000000000007,En,0.10918733673088636
