Proteomics,Ov_P_Value,Ov_Median
LAMTOR1,0.99193097123818,0.09155206699999999
THSD7A,0.99193097123818,0.05880689100000003
ITPA,0.99193097123818,0.070217474
HMGB3,0.99193097123818,0.052467012
BUB1B,0.99193097123818,0.088424461
TLDC1,0.99193097123818,-0.008584848000000006
APTX,0.99193097123818,0.0327371005
LPIN1,0.99193097123818,0.06262998999999998
ARHGAP17,0.99193097123818,0.034181694
ZSCAN26,0.99193097123818,-0.0441864255
LSM14B,0.99193097123818,-0.0812074615
MAP3K4,0.99193097123818,0.01902906400000004
ARHGEF25,0.99193097123818,-0.09693562
MAML2,0.99193097123818,0.019219455999999996
LIN54,0.99193097123818,-0.021251396500000005
ANAPC1,0.99193097123818,-0.018126562000000013
TP53I3,0.99193097123818,0.042207231500000005
TPBG,0.99193097123818,0.014945653999999989
ANAPC10,0.99193097123818,0.12055046899999997
TPCN1,0.99193097123818,-0.06178165000000001
ATG2A,0.99193097123818,0.054552984
VCAN,0.99193097123818,-0.12732027300000004
HPS1,0.99193097123818,-0.052429360000000036
TSC2,0.99193097123818,-0.027015308499999988
TPM1,0.99193097123818,0.14055423450000015
TPM1_isoform_1,0.99193097123818,
ANKRD50,0.99193097123818,0.031399795999999994
LIN7A,0.99193097123818,-0.03230119149999999
LGALS9C,0.99193097123818,-0.029987010500000008
YIF1B,0.99193097123818,0.029173965
KLC4,0.99193097123818,-0.021255572499999986
JMJD8,0.99193097123818,0.14432037199999997
TPM2_isoform_1,0.99193097123818,
YES1,0.99193097123818,0.0153837805
TPM3_isoform_2,0.99193097123818,
TRPT1,0.99193097123818,0.034314743499999995
XRN2,0.99193097123818,-0.00011902450000000897
JPH1,0.99193097123818,0.04761199999999999
ACTBL2,0.99193097123818,0.019768303
AZU1,0.99193097123818,0.2854725645
MAPK8IP3,0.99193097123818,-0.0359124295
AIF1L,0.99193097123818,0.15516686200000002
HSPA8,0.99193097123818,0.05816647249999998
TPM1_isoform_2,0.99193097123818,
INO80C,0.99193097123818,0.0011730295000000335
TSFM,0.99193097123818,0.08106949349999999
BACH1,0.99193097123818,-0.06786700700000001
YTHDF1,0.99193097123818,0.048780632
BASP1,0.99193097123818,-0.220041561
MAGED4,0.99193097123818,0.230453475
TSPYL1,0.99193097123818,0.04218219449999999
ITGA1,0.99193097123818,-0.10007986949999997
MARK4,0.99193097123818,0.042873076499999996
TSPAN9,0.99193097123818,0.18270493200000001
TOP2A,0.99193097123818,0.0781636655
TSPAN4,0.99193097123818,-0.18122259099999993
HOXD4,0.99193097123818,0.18014648
XRCC6,0.99193097123818,-0.06512937900000002
INHBC,0.99193097123818,-0.2309247075000001
MAGOH,0.99193097123818,-0.027572165499999995
MAIP1,0.99193097123818,-0.012672065500000024
AHR,0.99193097123818,-0.1563082145
ZNF567,0.99193097123818,-0.032481038000000004
HOXD8,0.99193097123818,-0.04069793300000002
ZNF562,0.99193097123818,0.11423227349999998
JAM3,0.99193097123818,-0.09346907550000003
KANSL2,0.99193097123818,-0.24227617099999998
BAG6,0.99193097123818,0.038743834
VASN,0.99193097123818,0.035567791000000015
LGALS4,0.99193097123818,-0.011513741999999993
BAG3,0.99193097123818,0.07567453800000001
KLHL11,0.99193097123818,0.182463344
VAT1L,0.99193097123818,0.010077006999999971
HPCAL1,0.99193097123818,-0.054481215000000006
BAG1,0.99193097123818,0.0716739245
JMJD1C,0.99193097123818,-0.0007087705000000111
MAML1,0.99193097123818,-0.0803286765
XRCC6_isoform_1,0.99193097123818,
KIF24,0.99193097123818,-0.18551786999999997
TPRKB,0.99193097123818,-0.03052031849999999
ATM,0.99193097123818,0.015188715499999991
ACSL1_isoform_1,0.99193097123818,
MAP3K1,0.99193097123818,0.023326611500000004
HSP90AB1,0.99193097123818,0.04757868700000001
ACSL1,0.99193097123818,0.27647577700000003
ANK3,0.99193097123818,0.1314692375
ZNF33A,0.99193097123818,0.10931609899999999
TRIOBP,0.99193097123818,-0.04323186949999999
ATP5B,0.99193097123818,0.10892616150000001
ANK3_isoform_1,0.99193097123818,
ATP5E,0.99193097123818,0.07040568250000001
ZNF420,0.99193097123818,0.0891261175
LILRB2,0.99193097123818,0.12979248599999998
KIF5B,0.99193097123818,0.019764912000000023
ACP1_isoform_1,0.99193097123818,
MAP2K7,0.99193097123818,0.0246542385
ACP2,0.99193097123818,-0.10788247050000002
ANKFY1,0.99193097123818,-0.003905743000000017
ATP5H,0.99193097123818,0.051672560500000006
ANKRD10,0.99193097123818,-0.11024670699999997
ZNF407,0.99193097123818,-0.0801816105
ANKMY2,0.99193097123818,0.02106145850000002
TRIM21,0.99193097123818,-0.047458793500000006
ATP6V1B1,0.99193097123818,0.057306162
VMAC,0.99193097123818,0.12418638999999998
AK1,0.99193097123818,0.073881586
TRIM24,0.99193097123818,0.052187950999999996
ATP6AP1,0.99193097123818,-0.10275531600000001
MAP3K3,0.99193097123818,0.176468354
VNN1,0.99193097123818,0.2646464825
ZNF397,0.99193097123818,-0.023641060499999998
HSD17B4,0.99193097123818,0.11287116750000001
TRAPPC12,0.99193097123818,0.0559437205
ACOX2,0.99193097123818,0.028665436999999988
ATPAF2,0.99193097123818,-0.0361123605
ACOT1,0.99193097123818,0.24025852050000002
MAPK3,0.99193097123818,0.059507287500000006
LIAS,0.99193097123818,-0.06766764600000003
MAP1A,0.99193097123818,-0.0597833955
ANK1,0.99193097123818,-0.3286547429999999
HSPA2,0.99193097123818,0.0913297965
ANK1_isoform_1,0.99193097123818,
TRMT44,0.99193097123818,0.38675395500000004
ZNF286A,0.99193097123818,-0.0069125035
ACOT2,0.99193097123818,0.19694638750000001
AUH,0.99193097123818,0.04970468850000001
MAPK12,0.99193097123818,-0.025280017000000002
ZNF292,0.99193097123818,-0.14368795400000003
ATXN2L,0.99193097123818,0.006299146000000002
TRMT13,0.99193097123818,0.0723168215
INPP4A,0.99193097123818,-0.03155559950000003
VPS28,0.99193097123818,0.005987947999999965
ATPIF1,0.99193097123818,0.21029924100000003
TRAPPC1,0.99193097123818,0.043081060999999976
KIF2A,0.99193097123818,-0.03978253500000001
ACSS1,0.99193097123818,-0.081293254
MAP2K2,0.99193097123818,-0.0004583229999999827
TRAM2,0.99193097123818,-0.09644410549999999
TST,0.99193097123818,0.034926532499999996
ATRIP,0.99193097123818,0.11496217099999995
TRAF7,0.99193097123818,-0.069277324
ATRX,0.99193097123818,0.057762698
HSBP1,0.99193097123818,0.06914336650000001
L3MBTL2,0.99193097123818,-0.0012703744999999975
ANKRD2,0.99193097123818,0.014780349000000026
VEZT,0.99193097123818,-0.0628535195
TRMT10A,0.99193097123818,-0.0950497005
ZFYVE27,0.99193097123818,-0.0374073255
AGTRAP_isoform_1,0.99193097123818,
ASNSD1,0.99193097123818,0.2414152745
KMT2A,0.99193097123818,-0.06811720949999998
HNRNPD_isoform_1,0.99193097123818,
ALG9,0.99193097123818,0.010242339
IRGQ,0.99193097123818,-0.12598141000000002
KIAA1671,0.99193097123818,0.1168729785
KIAA2013,0.99193097123818,-0.005937378499999993
KATNA1,0.99193097123818,-0.06829438500000001
TWISTNB,0.99193097123818,-0.21801834649999996
TWF2,0.99193097123818,-0.0413748645
ALKBH3,0.99193097123818,-0.08306095099999997
TMLHE,0.99193097123818,0.10936174850000001
TMOD2,0.99193097123818,-0.015762848499999996
LDHA,0.99193097123818,0.03420950650000004
ARL6IP1,0.99193097123818,-0.08773833399999997
KRT77,0.99193097123818,-0.06675958149999994
BECN1,0.99193097123818,-0.0801778225
MBOAT2,0.99193097123818,0.2504457015
ADAMTS4,0.99193097123818,-0.18097328699999998
ZBP1,0.99193097123818,0.26859616799999997
MBNL3,0.99193097123818,-0.045939917
TUSC1,0.99193097123818,0.007509423000000015
BCOR,0.99193097123818,0.05938308950000004
TMPRSS3,0.99193097123818,0.164369547
WDR11,0.99193097123818,0.004739309500000011
ING1,0.99193097123818,-0.038358872000000016
BCL9L,0.99193097123818,0.004792999499999992
ADAMTS16,0.99193097123818,0.1369278665
AGPAT1,0.99193097123818,-0.015847301000000008
TUBGCP5,0.99193097123818,-0.10949783100000002
TMTC4,0.99193097123818,-0.11225033449999999
ZBTB14,0.99193097123818,-0.026540001000000008
ARMC4,0.99193097123818,-0.10602630200000007
IDH3G,0.99193097123818,-0.03018963149999998
ALG6,0.99193097123818,-0.05474282499999997
ARHGEF28,0.99193097123818,0.15439901000000003
IRF6,0.99193097123818,0.23787065749999997
MCRS1,0.99193097123818,0.0258665275
ARHGEF3,0.99193097123818,0.21208093699999997
KBTBD11,0.99193097123818,0.019399973000000015
LUM,0.99193097123818,-0.13386294900000006
MCOLN1,0.99193097123818,0.00043723800000000645
AP1G2,0.99193097123818,0.014249052000000002
MCMBP_isoform_1,0.99193097123818,
ITPR3,0.99193097123818,-0.0016035880000000169
TMEM245,0.99193097123818,-0.015265741499999985
TXNL4A,0.99193097123818,-0.035843842000000015
TXNDC9,0.99193097123818,0.04841024999999999
ARID4A,0.99193097123818,-0.12685064350000003
ZNF630,0.99193097123818,0.010622783499999996
TMEM33,0.99193097123818,0.05218833150000002
HNRNPA2B1,0.99193097123818,-0.001524351499999993
IRF7,0.99193097123818,0.39838142099999996
BLNK,0.99193097123818,0.2926142420000001
LY6E,0.99193097123818,-0.07683983300000001
ABRACL,0.99193097123818,0.028583357000000087
KATNB1,0.99193097123818,0.07589761749999999
BIRC6,0.99193097123818,0.009796366499999987
ARL1,0.99193097123818,0.07643867899999998
MCFD2,0.99193097123818,0.046431855999999994
IMPACT,0.99193097123818,0.086108605
ALG3,0.99193097123818,-0.04911942549999998
MCCC2,0.99193097123818,0.14968458899999998
TMEM68,0.99193097123818,0.028787989500000014
KMT2D,0.99193097123818,0.036666702999999995
TMEM35B,0.99193097123818,0.022663522999999963
ADAMTS1,0.99193097123818,-0.141451982
ALOX15,0.99193097123818,-0.06072259600000007
TUBGCP2_isoform_1,0.99193097123818,
TNNT3,0.99193097123818,0.0024928344999994856
ANP32E,0.99193097123818,0.11470754300000001
TNNT3_isoform_1,0.99193097123818,
MADD,0.99193097123818,-0.053901182499999985
ARV1,0.99193097123818,0.186715709
AGR2,0.99193097123818,-0.26098072800000005
KLK13,0.99193097123818,0.04087590200000002
ZNF146,0.99193097123818,-0.09060379600000001
AMDHD2,0.99193097123818,0.00647390149999999
KIF1BP,0.99193097123818,0.14341271249999998
HTT,0.99193097123818,0.092005187
ASAP3,0.99193097123818,-0.019322674999999997
ADA2,0.99193097123818,0.0670957425
VAMP4,0.99193097123818,-0.1691817725
HOMEZ,0.99193097123818,0.045095563000000005
BCAM,0.99193097123818,0.313656278
ASF1B,0.99193097123818,-0.005366462500000002
HOPX,0.99193097123818,-0.3303771200000001
TOE1,0.99193097123818,0.12004113799999999
AMMECR1,0.99193097123818,0.0064197829999999845
KAT14,0.99193097123818,-0.012796541999999966
ASL,0.99193097123818,0.07116115549999999
ITGA2B,0.99193097123818,-0.04347041400000007
ADA,0.99193097123818,-0.0291577975
AKAP13,0.99193097123818,0.024800344999999998
VWF,0.99193097123818,-0.018838896999999993
LITAF,0.99193097123818,0.053684872999999994
MAGED1,0.99193097123818,0.022898526000000002
TTC13,0.99193097123818,0.061389435000000006
TTC1,0.99193097123818,0.054726316000000025
BBX,0.99193097123818,-0.04487512300000002
MATR3,0.99193097123818,-0.04405184449999999
ARSA,0.99193097123818,0.20237157
MAD2L1,0.99193097123818,-0.08175394000000001
IPO11,0.99193097123818,-0.005961679999999997
TMUB1,0.99193097123818,0.13390818000000002
KLK7,0.99193097123818,0.032851551000000034
KAT7,0.99193097123818,-0.036779701
WDFY3,0.99193097123818,-0.009065695500000026
LMAN2,0.99193097123818,0.08868969200000004
BCL6,0.99193097123818,-0.1803849145
ICAM3,0.99193097123818,0.18766959249999998
TUBB8,0.99193097123818,-0.013788432500000003
ING3,0.99193097123818,0.020459931499999987
ARMCX2,0.99193097123818,-0.0618913635
ALOX5AP,0.99193097123818,-0.0594449945
ZNF106,0.99193097123818,0.04628084049999999
UVSSA,0.99193097123818,-0.06384853699999998
BCL2L11,0.99193097123818,-0.029554285999999992
MBD3,0.99193097123818,-0.05008630699999998
MACF1,0.99193097123818,-0.07141368199999999
VAC14,0.99193097123818,-0.006154625999999996
TTN,0.99193097123818,-0.16221292650000052
MAZ,0.99193097123818,0.04369510799999998
HOMER1,0.99193097123818,-0.008005285500000014
TTN_isoform_1,0.99193097123818,
ZNF121,0.99193097123818,-0.07273616449999998
TOMM22,0.99193097123818,0.032800083499999994
ACAP2,0.99193097123818,-0.035354186999999995
AKAP7,0.99193097123818,0.176361205
TTR,0.99193097123818,-0.18819602150000003
WASHC2C,0.99193097123818,-0.05149331699999998
UXT,0.99193097123818,-0.02189455700000001
AKAP8,0.99193097123818,0.010052283499999981
BCL11A,0.99193097123818,-0.037176151000000004
MACROD2,0.99193097123818,-0.167602503
IPO5,0.99193097123818,0.04566494700000001
PEX13,0.99193097123818,-0.024205160500000017
RSF1,0.99193097123818,0.1190299805
GCLC,0.99193097123818,-0.1392086305
RIT1,0.99193097123818,0.032909575499999955
GCDH,0.99193097123818,-0.026089713
RIOK2,0.99193097123818,0.13010324950000002
RING1,0.99193097123818,-0.019208764000000017
RIN2,0.99193097123818,0.09199149999999999
NHSL2,0.99193097123818,-0.07944416900000006
CYBRD1,0.99193097123818,-0.00022429050000000172
RILP,0.99193097123818,-0.12319061050000002
CYCS,0.99193097123818,0.13166928500000002
RHBDF1,0.99193097123818,0.12251252650000002
CYR61,0.99193097123818,-0.07056675600000001
CYTH3,0.99193097123818,0.08090873800000001
DAAM1,0.99193097123818,0.067791983
RFX1,0.99193097123818,0.015117016999999996
DALRD3,0.99193097123818,-0.282742407
DAP,0.99193097123818,0.03949899949999999
GAS7,0.99193097123818,0.049237592999999996
DAPK3,0.99193097123818,0.027834192
GARS,0.99193097123818,0.09819570400000002
RERG,0.99193097123818,-0.10041171999999998
NMNAT1,0.99193097123818,0.15102725000000003
REPS1,0.99193097123818,0.055328866499999976
NMT1,0.99193097123818,-0.079277037
GANAB_isoform_1,0.99193097123818,
GANAB,0.99193097123818,0.03205263300000005
RECK,0.99193097123818,-0.13165648949999997
RDH11,0.99193097123818,0.085658266
RDH10,0.99193097123818,-0.12527217549999997
RMI2,0.99193097123818,0.040479799000000004
CXCR4,0.99193097123818,0.07488030049999998
RNASE4,0.99193097123818,0.069932241
RNASE6,0.99193097123818,0.014619763499999938
GGPS1,0.99193097123818,0.0696298535
RPL24,0.99193097123818,0.11099070800000001
CTDNEP1,0.99193097123818,-0.012484131000000002
NELFA,0.99193097123818,0.0280129155
CTDSP2,0.99193097123818,-0.028958827999999992
CTH,0.99193097123818,0.017352203499999996
RPGR_isoform_1,0.99193097123818,
NEPRO,0.99193097123818,-0.1019028265
RPAP1,0.99193097123818,0.010690987499999999
GFOD2,0.99193097123818,0.222919649
RP9,0.99193097123818,0.10518982599999999
GFM2,0.99193097123818,-0.027654721000000007
ROR2,0.99193097123818,0.006867969500000003
ROCK2,0.99193097123818,-0.03746900349999999
GALT,0.99193097123818,-0.02939412999999999
ROBO2,0.99193097123818,-0.507031076
CTSH,0.99193097123818,0.07007499250000004
GET4,0.99193097123818,0.07920563350000001
RNLS,0.99193097123818,-0.04532829100000001
RNGTT,0.99193097123818,-0.034817416500000004
RNF5,0.99193097123818,-0.2750400905
RNF41,0.99193097123818,-0.09674681299999999
NFATC4,0.99193097123818,0.044997019
CTU1,0.99193097123818,0.1547635925
CUEDC1,0.99193097123818,0.08051785149999999
CUEDC2,0.99193097123818,0.0550329175
RNF20,0.99193097123818,0.0035487464999999774
GEMIN2,0.99193097123818,0.007624509500000043
GDPGP1,0.99193097123818,-0.014085505999999998
CUX1,0.99193097123818,-0.09611668599999999
ROBO1,0.99193097123818,-0.1783556925
CTBS,0.99193097123818,0.003218827500000021
DCHS1,0.99193097123818,0.062641934
DCTD,0.99193097123818,-0.17223907449999998
DENND6A,0.99193097123818,-0.05340263749999999
FUS,0.99193097123818,0.1758266165
RALBP1,0.99193097123818,0.138572
RAI2,0.99193097123818,0.2670692295
FUK,0.99193097123818,-0.089592915
RAF1,0.99193097123818,0.04352167400000001
RAD54B,0.99193097123818,-0.06903074149999999
RAD50,0.99193097123818,8.760999999998798e-05
RAD23B,0.99193097123818,0.11213819849999998
RAD23A_isoform_1,0.99193097123818,
NRF1,0.99193097123818,-0.007219617999999983
DGKA,0.99193097123818,0.023880339
DGKZ,0.99193097123818,0.056502520999999986
RAC3,0.99193097123818,-0.05203448150000001
DHCR24,0.99193097123818,-0.1321571215
FUBP1,0.99193097123818,-0.028669963499999986
RABIF,0.99193097123818,0.03336866549999999
RABGAP1L,0.99193097123818,0.0038846689999999934
NSD3,0.99193097123818,0.0071424215000000235
NSD3_isoform_1,0.99193097123818,
FSTL1,0.99193097123818,0.14283956249999996
NSFL1C,0.99193097123818,-0.056441691000000016
RAB8B,0.99193097123818,-0.01044509250000003
DHTKD1,0.99193097123818,0.120131808
NSMCE3,0.99193097123818,0.023346284999999998
NSUN2,0.99193097123818,-0.032650525
NSUN6,0.99193097123818,-0.07042333849999999
DHX58,0.99193097123818,-0.179159861
DHX8,0.99193097123818,-0.09675876249999998
RANBP6,0.99193097123818,0.055500657499999995
FXYD6,0.99193097123818,0.1557383625
DEFB1,0.99193097123818,0.12031158149999999
DEFA6,0.99193097123818,-0.610747994
RBP7,0.99193097123818,-0.16882122950000006
RBP1,0.99193097123818,-0.0853851545
GALNT10,0.99193097123818,0.20934601550000004
RBMXL1,0.99193097123818,0.06389938749999999
GALM,0.99193097123818,0.088193631
DCUN1D5,0.99193097123818,-0.07940540950000002
DDAH1,0.99193097123818,-0.0005382144999999672
NOP16,0.99193097123818,-0.02044423549999999
RBM4,0.99193097123818,0.037083746
RBM39,0.99193097123818,0.0510342275
NOP2,0.99193097123818,-0.024051829999999996
NOP2_isoform_1,0.99193097123818,
RBM28,0.99193097123818,-0.016898379500000005
RBM14,0.99193097123818,0.085810471
RCN1,0.99193097123818,0.0848686545
NOTCH3,0.99193097123818,0.068047319
DDX23,0.99193097123818,0.036506767999999995
DDX27,0.99193097123818,-0.02924682449999999
RBBP7,0.99193097123818,-0.06618562
NPAS3,0.99193097123818,-0.19533383950000005
DDX3X,0.99193097123818,0.037070884
DDX4,0.99193097123818,-0.067015019
RAVER2,0.99193097123818,0.173230404
RASIP1,0.99193097123818,-0.03161350600000001
RASGRP2,0.99193097123818,-0.003813489499999989
G6PD,0.99193097123818,-0.030495252500000014
RARRES1,0.99193097123818,-0.2160166525
RARG,0.99193097123818,-0.024884111
FZD1,0.99193097123818,-0.060635543999999986
DEFA1B,0.99193097123818,0.06580087599999995
DDX19B,0.99193097123818,-0.017826443499999994
NT5C,0.99193097123818,0.15614322349999998
GGT6,0.99193097123818,0.06824406100000002
RPL34,0.99193097123818,-0.02028332249999998
COL5A3,0.99193097123818,-0.05797683000000031
COL6A1,0.99193097123818,-0.07278501800000003
COL6A3_isoform_1,0.99193097123818,
SDHC,0.99193097123818,0.010198928999999968
NAV2,0.99193097123818,0.042870687000000074
SDHA,0.99193097123818,-0.004658219500000005
NAV3,0.99193097123818,0.16611296949999999
SDF2L1,0.99193097123818,-0.013839908999999997
SDE2,0.99193097123818,0.02892647100000001
NBEA,0.99193097123818,-0.18817028599999996
COMMD1,0.99193097123818,0.04742988549999999
COMMD10,0.99193097123818,-0.0504310595
SDC1,0.99193097123818,-0.00868258899999999
SCYL3,0.99193097123818,0.009764664499999992
COMMD2,0.99193097123818,-0.027752765
GNAZ,0.99193097123818,-0.19809474349999998
SCRIB_isoform_1,0.99193097123818,
SCRIB,0.99193097123818,0.17159271750000002
NBR1,0.99193097123818,-0.041127002999999995
SCO1,0.99193097123818,0.006936114499999999
COMMD8,0.99193097123818,0.10948814299999998
SCIN,0.99193097123818,0.068958045
SCGB2A1,0.99193097123818,-0.3595755110000005
SCFD2,0.99193097123818,-0.054720936000000026
SCEL,0.99193097123818,0.103554288
COMT,0.99193097123818,-0.05888107249999999
SCARB2,0.99193097123818,0.015084133499999985
GNAQ,0.99193097123818,0.1071715045
GNAI1,0.99193097123818,0.034066437500000005
COL5A1_isoform_1,0.99193097123818,
COL5A1,0.99193097123818,-0.15486393450000002
SEC14L2,0.99193097123818,-0.058310392
COL4A6,0.99193097123818,-0.283400303
SERPINI2,0.99193097123818,-0.139999984
SERPINH1,0.99193097123818,0.284577344
SERPINE2,0.99193097123818,0.0059900120000000445
SERPINB7,0.99193097123818,-0.17349745500000002
GOPC,0.99193097123818,-0.04123577049999996
CNOT4,0.99193097123818,-0.030210810000000005
SERPINB2,0.99193097123818,0.12052757599999997
SERPINA5,0.99193097123818,0.00332401849999997
SERINC1,0.99193097123818,0.006940349000000012
NAALADL2,0.99193097123818,0.09615781200000001
NAB1,0.99193097123818,0.019950625
GOLIM4_isoform_1,0.99193097123818,
GOLIM4,0.99193097123818,0.024499400000000005
CNTN4,0.99193097123818,-0.03675352649999997
SCAF4,0.99193097123818,-0.06777542550000001
SEPSECS,0.99193097123818,-0.09979522450000002
COA7,0.99193097123818,0.1103786035
SENP7,0.99193097123818,-0.019873909000000023
SENP2,0.99193097123818,-0.036144718000000006
SEMA4D,0.99193097123818,0.0936608535
NAE1,0.99193097123818,0.018380171499999987
COIL,0.99193097123818,0.13885931149999997
SELENOK,0.99193097123818,-0.13245281650000001
SELENOI,0.99193097123818,-0.0245314285
COL16A1,0.99193097123818,-0.22133805399999995
SECISBP2L,0.99193097123818,0.28975111200000003
COL21A1,0.99193097123818,0.004348906999999791
SEC31A,0.99193097123818,0.048663713
SEC22B,0.99193097123818,-0.019674666499999938
GNE,0.99193097123818,-0.028248397499999994
NACC1,0.99193097123818,-0.032968697500000005
CTAGE5,0.99193097123818,-0.026049892499999977
GNA11,0.99193097123818,0.05199029800000002
SAYSD1,0.99193097123818,0.06540403149999999
CR1,0.99193097123818,-0.555206384
CRACR2A,0.99193097123818,0.232895268
RRM1,0.99193097123818,-0.061985764
CREG1,0.99193097123818,0.1147823135
CRELD2,0.99193097123818,-0.0550631275
GJB1,0.99193097123818,-0.17483693
RPS6KB2,0.99193097123818,0.078876101
RPS6KB1,0.99193097123818,-0.009633409999999999
RPS6KA1,0.99193097123818,-0.031414378999999965
GIPC2,0.99193097123818,0.1645955555
NDUFS5,0.99193097123818,0.06060898150000005
RPS27L,0.99193097123818,0.066180132
RPS27,0.99193097123818,0.030367250000000012
CRTC3,0.99193097123818,-0.0016216034999999573
NDUFS8,0.99193097123818,0.026835596500000003
NDUFV1,0.99193097123818,0.072861794
NDUFV2,0.99193097123818,0.056141719500000006
CSF1R,0.99193097123818,0.0005181810000000064
CSK,0.99193097123818,-0.13414299350000003
GINS1,0.99193097123818,-0.19836699749999998
RPP38,0.99193097123818,0.03455542249999999
RPP30,0.99193097123818,-0.13620544
NECTIN3,0.99193097123818,-0.1807665005
CSPP1,0.99193097123818,0.272793923
NEDD4L,0.99193097123818,-0.006889391500000001
RPL39,0.99193097123818,-0.018924240500000022
CSTA,0.99193097123818,-0.26489924500000006
CSTB,0.99193097123818,-0.13307229699999998
CSTF2,0.99193097123818,-0.06553616100000001
CPXM2,0.99193097123818,-0.101359317
C19orf70,0.99193097123818,0.019309576999999994
RSL1D1,0.99193097123818,-0.010135829500000002
CPVL,0.99193097123818,0.064008505
GMEB1,0.99193097123818,-0.021871542
NCOA2,0.99193097123818,0.0034670124999999913
SARNP,0.99193097123818,-0.036601838
SARM1,0.99193097123818,0.028833567500000004
SARDH,0.99193097123818,-0.14946631199999996
CORO1C,0.99193097123818,-0.003913264
SAR1B,0.99193097123818,-0.015011962999999962
SAP30BP,0.99193097123818,-0.025443391499999995
NCOA4,0.99193097123818,-0.035737936
SAP18,0.99193097123818,-0.08549094199999999
GLYR1_isoform_1,0.99193097123818,
NCOR1,0.99193097123818,-0.05767055800000001
NCS1,0.99193097123818,-0.09515240349999995
SALL2_isoform_1,0.99193097123818,
SBDS,0.99193097123818,-0.01157147750000001
GLYATL2,0.99193097123818,-0.30995469899999994
S100A8,0.99193097123818,0.442121856
COX7C,0.99193097123818,0.08665021899999997
RYBP,0.99193097123818,0.04500578000000001
RWDD1,0.99193097123818,0.031559824
NDUFA10,0.99193097123818,0.06044700750000001
CPM,0.99193097123818,-0.018935094500000013
NDUFA11,0.99193097123818,0.13257913050000003
RUFY3_isoform_1,0.99193097123818,
RUFY3,0.99193097123818,0.012330368500000008
RTN1_isoform_1,0.99193097123818,
RTN1,0.99193097123818,-0.04736470599999998
NDUFA4L2,0.99193097123818,-0.2743624775
NDUFA9,0.99193097123818,0.037232102499999975
CPT1B,0.99193097123818,-0.056091210999999974
S100A9,0.99193097123818,-0.10056536850000009
DIAPH2,0.99193097123818,0.009840344000000001
DIAPH2_isoform_1,0.99193097123818,
RAB23,0.99193097123818,0.09539593599999999
PMS2,0.99193097123818,-0.062211902
PMPCB,0.99193097123818,0.06545969199999999
PCBD1,0.99193097123818,-0.016612532499999944
PMM2,0.99193097123818,-0.1513845965
ENO1,0.99193097123818,-0.059942494999999985
ENO1_isoform_1,0.99193097123818,
FAS,0.99193097123818,-0.05965292900000002
ENPP1,0.99193097123818,-0.060354265999999934
PCDH7,0.99193097123818,0.195844952
FAR1,0.99193097123818,-0.139594792
ENTPD1_isoform_1,0.99193097123818,
ENTPD3,0.99193097123818,-0.017217716000000022
FAP,0.99193097123818,-0.043549257000000036
ENTPD6,0.99193097123818,-0.025356690499999973
PLOD3,0.99193097123818,-0.0611276805
EPB41L1,0.99193097123818,0.23042544
PLIN3_isoform_1,0.99193097123818,
PLIN3,0.99193097123818,-0.0962017845
EPB41L1_isoform_1,0.99193097123818,
EPB41L1_isoform_2,0.99193097123818,
PCF11,0.99193097123818,-0.06675426300000001
EPDR1,0.99193097123818,-0.0008637620000000457
PLEKHA6,0.99193097123818,0.13641757649999997
FAM83H,0.99193097123818,0.04548472749999999
PCK2,0.99193097123818,0.05521722
EPHX2,0.99193097123818,-0.0985453805
EPHX2_isoform_1,0.99193097123818,
FAM57A,0.99193097123818,0.114055077
EPM2AIP1,0.99193097123818,0.14913261050000004
FAT4,0.99193097123818,-0.08028461400000003
FAU,0.99193097123818,-0.0368740545
PNKD_isoform_1,0.99193097123818,
FBLIM1,0.99193097123818,0.1157025325
EIF4A3,0.99193097123818,-0.012693593000000003
PPCDC,0.99193097123818,-0.048254050999999964
PPAT,0.99193097123818,0.0843831165
POTEJ,0.99193097123818,-0.00491071249999997
FBXO44,0.99193097123818,-0.0073659565
EIF5A,0.99193097123818,-0.040388917000000024
EIF5A2,0.99193097123818,-0.031299577
POLR3GL,0.99193097123818,0.14130933999999995
POLR3B,0.99193097123818,0.1300150275
PARP1,0.99193097123818,-0.009529409000000003
POLR2G,0.99193097123818,-0.08270288000000003
ELMSAN1,0.99193097123818,0.0304037875
PARP2,0.99193097123818,0.157871235
ELOA,0.99193097123818,0.015296317000000004
PCOLCE,0.99193097123818,-0.15890729600000003
POLR1C,0.99193097123818,-0.010695203
POLE2,0.99193097123818,0.324808772
POLD4,0.99193097123818,-0.16772697350000002
PATL1,0.99193097123818,0.02165374299999999
PATZ1,0.99193097123818,-0.025973186499999995
POLA2,0.99193097123818,-0.180310968
FBLN7,0.99193097123818,-0.04110037299999991
POF1B,0.99193097123818,0.21633478199999995
PODN,0.99193097123818,0.08984040649999997
POC1B-GALNT4,0.99193097123818,-0.009305161999999978
PAXIP1,0.99193097123818,-0.015336278000000009
PNPLA7,0.99193097123818,0.067349558
EMILIN3,0.99193097123818,-0.35813382400000005
PNMA3,0.99193097123818,-0.070218104
EML2,0.99193097123818,0.0360878395
PARS2,0.99193097123818,0.024246170499999997
PANK4,0.99193097123818,0.011525269999999997
PLCB3,0.99193097123818,0.030365499000000004
