Trans_Gene,Correlation_Gbm,P_value_Gbm,Correlation_kidney,P_value_kidney,Correlation_Ovar,P_value_Ovar,Correlation_Brca,P_value_Brca,Correlation_Luad,P_value_Luad,Correlation_hnscc,P_value_hnscc,Correlation_colon,P_value_colon,Correlation_Lscc,P_value_Lscc
FPR1,-0.42089503362601977,1.4381523534142935e-05,,,,,,,,,-0.17761168032647373,0.3391272123301077,,,0.013855121714799572,0.8945576619531918
ALDH3B1,-0.4208084927416039,1.4446090062999949e-05,0.1655569769794773,0.08390041319941738,0.1908725456845647,0.08390050026775575,0.10347855501970896,0.3105984737919224,-0.18492829231412275,0.05310027745506666,-0.1697604203310326,0.07760571844103027,0.4275341213230031,0.006631935859097012,-0.020948327972864486,0.8296177811998054
LILRB1,-0.4197620483657131,1.5248668014794268e-05,0.13202607749798534,0.3459986064843336,-0.24349764317193695,0.026539303423222447,,,-0.24713139252777944,0.009245743772995509,-0.2291334443965785,0.01654702256987749,,,-0.1923747260738613,0.04608373150696682
KBTBD6,0.4193132437143131,1.5605544666800113e-05,,,,,0.006308429945384518,0.9485807950176022,-0.09466504040407586,0.3775458399291277,0.21427289001598704,0.04139714210619787,,,-0.0666032445887291,0.4934271351213736
BRI3,-0.4189446141231125,1.5904515084718268e-05,0.15635461397192907,0.15552229636356632,-0.10999453895124567,0.340942495611021,,,0.08079108797830327,0.431473950861891,,,0.09220790714803384,0.4911905363241947,-0.0002448978851164931,0.9981411158975604
FGL2,-0.4183446680806845,1.6402607291333347e-05,-0.0910900328163866,0.3439363644196707,0.0714416272388131,0.5209937790551703,-0.10444014345134052,0.2666537994371121,-0.20608277360900346,0.030775346622507967,-0.4335338962802843,2.489121527900838e-06,0.03708557065024352,0.7183688574292653,-0.21111343348624195,0.028292406235226563
COL1A2,-0.417762961922836,1.6899498749161662e-05,-0.1128325968490507,0.2405424999404369,0.3134659476862486,0.0039066022700169215,0.14439304251219118,0.12365609596207455,0.14034453546856418,0.14363727802988074,0.21430708506512647,0.02524045141393752,0.1914017476759736,0.06037379060558299,-0.02936192996085848,0.7629169557957136
FLNB,-0.4172346263709471,1.7363004175076974e-05,0.08166534803036098,0.3963561599203745,0.3311960460642511,0.002225291138397202,-0.2535595274056683,0.006252198659611811,-0.2008548284593709,0.03992737270925277,0.3484908637639775,0.000204396075859651,-0.022355718567371417,0.8279347146522246,0.09622179325971728,0.32186563734091234
FLNB,-0.4172346263709471,1.7363004175076974e-05,0.08166534803036098,0.3963561599203745,0.3311960460642511,0.002225291138397202,-0.2535595274056683,0.006252198659611811,-0.2008548284593709,0.03992737270925277,0.3484908637639775,0.000204396075859651,-0.022355718567371417,0.8279347146522246,0.09622179325971728,0.32186563734091234
FLNB,-0.4172346263709471,1.7363004175076974e-05,0.08166534803036098,0.3963561599203745,0.3311960460642511,0.002225291138397202,-0.2535595274056683,0.006252198659611811,-0.2008548284593709,0.03992737270925277,0.3484908637639775,0.000204396075859651,-0.022355718567371417,0.8279347146522246,0.09622179325971728,0.32186563734091234
FLNB,-0.4172346263709471,1.7363004175076974e-05,0.08166534803036098,0.3963561599203745,0.3311960460642511,0.002225291138397202,-0.2535595274056683,0.006252198659611811,-0.2008548284593709,0.03992737270925277,0.3484908637639775,0.000204396075859651,-0.022355718567371417,0.8279347146522246,0.09622179325971728,0.32186563734091234
FLNB,-0.4172346263709471,1.7363004175076974e-05,0.08166534803036098,0.3963561599203745,0.3311960460642511,0.002225291138397202,-0.2535595274056683,0.006252198659611811,-0.2008548284593709,0.03992737270925277,0.3484908637639775,0.000204396075859651,-0.022355718567371417,0.8279347146522246,0.09622179325971728,0.32186563734091234
FLNB,-0.4172346263709471,1.7363004175076974e-05,0.08166534803036098,0.3963561599203745,0.3311960460642511,0.002225291138397202,-0.2535595274056683,0.006252198659611811,-0.2008548284593709,0.03992737270925277,0.3484908637639775,0.000204396075859651,-0.022355718567371417,0.8279347146522246,0.09622179325971728,0.32186563734091234
FLNB,-0.4172346263709471,1.7363004175076974e-05,0.08166534803036098,0.3963561599203745,0.3311960460642511,0.002225291138397202,-0.2535595274056683,0.006252198659611811,-0.2008548284593709,0.03992737270925277,0.3484908637639775,0.000204396075859651,-0.022355718567371417,0.8279347146522246,0.09622179325971728,0.32186563734091234
FLNB,-0.4172346263709471,1.7363004175076974e-05,0.08166534803036098,0.3963561599203745,0.3311960460642511,0.002225291138397202,-0.2535595274056683,0.006252198659611811,-0.2008548284593709,0.03992737270925277,0.3484908637639775,0.000204396075859651,-0.022355718567371417,0.8279347146522246,0.09622179325971728,0.32186563734091234
FLNB,-0.4172346263709471,1.7363004175076974e-05,0.08166534803036098,0.3963561599203745,0.3311960460642511,0.002225291138397202,-0.2535595274056683,0.006252198659611811,-0.2008548284593709,0.03992737270925277,0.3484908637639775,0.000204396075859651,-0.022355718567371417,0.8279347146522246,0.09622179325971728,0.32186563734091234
FLNB,-0.4172346263709471,1.7363004175076974e-05,0.08166534803036098,0.3963561599203745,0.3311960460642511,0.002225291138397202,-0.2535595274056683,0.006252198659611811,-0.2008548284593709,0.03992737270925277,0.3484908637639775,0.000204396075859651,-0.022355718567371417,0.8279347146522246,0.09622179325971728,0.32186563734091234
FLNB,-0.4172346263709471,1.7363004175076974e-05,0.08166534803036098,0.3963561599203745,0.3311960460642511,0.002225291138397202,-0.2535595274056683,0.006252198659611811,-0.2008548284593709,0.03992737270925277,0.3484908637639775,0.000204396075859651,-0.022355718567371417,0.8279347146522246,0.09622179325971728,0.32186563734091234
FLNB,-0.4172346263709471,1.7363004175076974e-05,0.08166534803036098,0.3963561599203745,0.3311960460642511,0.002225291138397202,-0.2535595274056683,0.006252198659611811,-0.2008548284593709,0.03992737270925277,0.3484908637639775,0.000204396075859651,-0.022355718567371417,0.8279347146522246,0.09622179325971728,0.32186563734091234
FLNB,-0.4172346263709471,1.7363004175076974e-05,0.08166534803036098,0.3963561599203745,0.3311960460642511,0.002225291138397202,-0.2535595274056683,0.006252198659611811,-0.2008548284593709,0.03992737270925277,0.3484908637639775,0.000204396075859651,-0.022355718567371417,0.8279347146522246,0.09622179325971728,0.32186563734091234
FLNB,-0.4172346263709471,1.7363004175076974e-05,0.08166534803036098,0.3963561599203745,0.3311960460642511,0.002225291138397202,-0.2535595274056683,0.006252198659611811,-0.2008548284593709,0.03992737270925277,0.3484908637639775,0.000204396075859651,-0.022355718567371417,0.8279347146522246,0.09622179325971728,0.32186563734091234
FLNB,-0.4172346263709471,1.7363004175076974e-05,0.08166534803036098,0.3963561599203745,0.3311960460642511,0.002225291138397202,-0.2535595274056683,0.006252198659611811,-0.2008548284593709,0.03992737270925277,0.3484908637639775,0.000204396075859651,-0.022355718567371417,0.8279347146522246,0.09622179325971728,0.32186563734091234
FLNB,-0.4172346263709471,1.7363004175076974e-05,0.08166534803036098,0.3963561599203745,0.3311960460642511,0.002225291138397202,-0.2535595274056683,0.006252198659611811,-0.2008548284593709,0.03992737270925277,0.3484908637639775,0.000204396075859651,-0.022355718567371417,0.8279347146522246,0.09622179325971728,0.32186563734091234
MRC1,-0.4171237639253955,1.7461764553572105e-05,-0.08683567398155084,0.36703465188777895,0.12740757371688852,0.2510429827633704,0.3720280912601993,4.241371160482992e-05,-0.14518439430517366,0.13019267373647536,-0.20873745679879274,0.02939021244104569,0.14896004068261418,0.14533588248045776,-0.10326054997168012,0.28756703458185673
SERPINB2,-0.4827558458776459,1.7493518165940318e-05,,,-0.06143068651515704,0.5811579914242094,0.2976356296579765,0.009022790562604488,-0.25786656837059785,0.009228903026512074,0.05170649881757095,0.5933654373020845,,,0.1553209308025068,0.10846800717776514
CTSA,-0.4145160484365489,1.994249137723584e-05,-0.338514183328769,0.0002977948625972977,-0.05971842028102596,0.5917590593040906,0.061051978640910165,0.5168799790044799,0.04939081147302663,0.6083636966760964,-0.20650235848767656,0.031211172932938836,-0.1808249111011596,0.07631593941581731,-0.12308689386028128,0.20440398618528394
IRF5,-0.4331115903040691,2.0100338410017267e-05,,,0.19831575182841749,0.10236208707674636,0.0619536416082909,0.5106967452606164,-0.14665697790409532,0.12629927947323186,-0.4699488782845669,2.5279434052051376e-07,,,0.020400127709187303,0.8340117070348902
NFKB2,-0.41429221012761336,2.0170153200168448e-05,,,0.07858113550748869,0.4800985668257511,0.014378423062301469,0.878780879757006,-0.40788741152781227,9.732741775104171e-06,-0.041395829643406684,0.6690983259251939,0.35736540032853825,0.000326340598822164,0.1572869871521005,0.10401561389373676
NFKB2,-0.41429221012761336,2.0170153200168448e-05,,,0.07858113550748869,0.4800985668257511,0.014378423062301469,0.878780879757006,-0.40788741152781227,9.732741775104171e-06,-0.041395829643406684,0.6690983259251939,0.35736540032853825,0.000326340598822164,0.1572869871521005,0.10401561389373676
ITGAL,-0.41264408258515983,2.1922972679397826e-05,-0.20289477173890424,0.03351715995693294,0.009113940421888664,0.9348261173731566,0.14927884404550734,0.111320746706385,-0.24823122735490266,0.008928216496995675,-0.4438449068890873,1.3377200617406305e-06,0.19403571847560971,0.062369565441379074,-0.2045897320050941,0.03367524471923468
ITGAL,-0.41264408258515983,2.1922972679397826e-05,-0.20289477173890424,0.03351715995693294,0.009113940421888664,0.9348261173731566,0.14927884404550734,0.111320746706385,-0.24823122735490266,0.008928216496995675,-0.4438449068890873,1.3377200617406305e-06,0.19403571847560971,0.062369565441379074,-0.2045897320050941,0.03367524471923468
ITGB1,-0.4123638693676748,2.2234820131312855e-05,0.2760274761609116,0.003513143469951888,0.27747204011250826,0.01109691958125342,0.410529872552286,5.191577130361927e-06,-0.06322311170354655,0.5117136553987129,0.3473603092996617,0.00021503767026446292,0.1586882419338529,0.1205445556632494,0.2969450841470454,0.0018039574929425348
WIPF3,0.4120990789075213,2.253331831734791e-05,-0.032062052904417535,0.7395013335043491,0.3158166239991071,0.016704902378086924,0.370668589655942,0.003552143203276125,,,-0.2018077666885454,0.060868810618048275,,,,
FBXO17,0.4104407031390381,2.448987289488436e-05,0.3591625850772946,0.00011654028502237317,-0.1514922049365781,0.3093944175786012,,,,,,,,,,
PDGFA,0.4129047933502273,2.633332787765381e-05,,,,,,,,,,,,,,
RELB,-0.4087096386196151,2.670113525660627e-05,-0.0682107644380107,0.4872083568078213,-0.08792363087328027,0.4292902337478045,0.2087266207539613,0.025181377650832976,-0.1742198372890017,0.0687122155843508,-0.06464504863144956,0.5042407262174715,0.2363264498672329,0.1652393953115354,0.2328680845654651,0.015294996476403191
GLB1,-0.4085894131018872,2.6861452116292778e-05,-0.34395390313878,0.0002340372808616125,-0.05194801915272836,0.6409244396832912,0.06544293035953791,0.4871330093200295,0.07493671104667314,0.4365339362723592,-0.06886903061923264,0.4767311708246233,-0.07019395339168732,0.4944731909958462,-0.014442803397257209,0.8820624372131074
INPP5D,-0.4081806069217912,2.741334770317812e-05,-0.27189082418464383,0.004061088720416942,-0.13470424572768944,0.2246922861401928,0.08033013845973933,0.3934295555957068,-0.2719333361211945,0.0040550890666280785,-0.4400583857621493,1.6843391978159518e-06,-0.16872570161251305,0.09851817095079747,-0.2366967264438353,0.013649572845357756
CARD11,-0.40816321074792977,2.743706661903043e-05,-0.032957588573851615,0.7324966542698684,0.009624869697282363,0.936969554492618,0.09818912008888507,0.2964931156218447,0.06252611765315587,0.5163877901473598,-0.4048202958078945,1.2646127799025552e-05,,,-0.05835073320001264,0.5486036177348714
CDC34,0.4074059174559267,2.8488417751704322e-05,0.2986334872975501,0.0015298798298865124,-0.016883776424097344,0.8795840420205288,0.15759405687343536,0.09255447967290494,0.3354557618790956,0.00034033882523503865,-0.07153463631572635,0.4597971040906849,,,0.011730232449206568,0.9040951690059972
PTPRZ1,0.4070490288685629,2.899684822834953e-05,,,,,,,0.048946183839702326,0.7523709259347227,0.1994743751836044,0.03757037790730594,,,0.2911717923895898,0.002233655676008582
WASF3,0.4066422126456417,2.958675664524732e-05,0.01324181087366133,0.8981103927399026,0.004743815132383825,0.9660498827074276,0.17720325693195768,0.05815124289098252,-0.06640806656673595,0.4906352911465052,,,,,-0.08239139508306008,0.4080192329563233
NFKB1,-0.406439468334648,2.9884922582519648e-05,0.07280710370355825,0.44971620038422416,-0.10173123717223548,0.3601196692122803,0.02028163648829586,0.8296562614104237,-0.09619366839114174,0.3174638364886125,-0.11456935670372975,0.23551972837644905,0.015101267755497591,0.8832815919017225,0.09668282623596006,0.3195417038368612
ARPC2,-0.4063273917893301,3.005095207151177e-05,-0.33618147696140066,0.00032976483921676425,0.17711250998947373,0.10920158962134184,0.2579989385852495,0.005372646451749824,-0.2927053048353768,0.0019149857320208718,-0.05849857537283696,0.5456976075390084,0.09647714828254858,0.34718317635328483,-0.019866360822199083,0.8382948630897791
MYO1C,-0.4059147320458793,3.0669730366819345e-05,0.030116384951449623,0.7615203522179665,0.1861887464698728,0.09192945937449253,0.05819092615081947,0.5632490008778681,-0.3358334732067911,0.001293372657684459,0.2265571639981508,0.0178388085146772,0.2617229683844789,0.009609834181825776,-0.03345352900688671,0.7556291286735911
MYO1C,-0.4059147320458793,3.0669730366819345e-05,0.030116384951449623,0.7615203522179665,0.1861887464698728,0.09192945937449253,0.05819092615081947,0.5632490008778681,-0.3358334732067911,0.001293372657684459,0.2265571639981508,0.0178388085146772,0.2617229683844789,0.009609834181825776,-0.03345352900688671,0.7556291286735911
MYO1C,-0.4059147320458793,3.0669730366819345e-05,0.030116384951449623,0.7615203522179665,0.1861887464698728,0.09192945937449253,0.05819092615081947,0.5632490008778681,-0.3358334732067911,0.001293372657684459,0.2265571639981508,0.0178388085146772,0.2617229683844789,0.009609834181825776,-0.03345352900688671,0.7556291286735911
MYO1C,-0.4059147320458793,3.0669730366819345e-05,0.030116384951449623,0.7615203522179665,0.1861887464698728,0.09192945937449253,0.05819092615081947,0.5632490008778681,-0.3358334732067911,0.001293372657684459,0.2265571639981508,0.0178388085146772,0.2617229683844789,0.009609834181825776,-0.03345352900688671,0.7556291286735911
MYO1C,-0.4059147320458793,3.0669730366819345e-05,0.030116384951449623,0.7615203522179665,0.1861887464698728,0.09192945937449253,0.05819092615081947,0.5632490008778681,-0.3358334732067911,0.001293372657684459,0.2265571639981508,0.0178388085146772,0.2617229683844789,0.009609834181825776,-0.03345352900688671,0.7556291286735911
MYO1C,-0.4059147320458793,3.0669730366819345e-05,0.030116384951449623,0.7615203522179665,0.1861887464698728,0.09192945937449253,0.05819092615081947,0.5632490008778681,-0.3358334732067911,0.001293372657684459,0.2265571639981508,0.0178388085146772,0.2617229683844789,0.009609834181825776,-0.03345352900688671,0.7556291286735911
MYO1C,-0.4059147320458793,3.0669730366819345e-05,0.030116384951449623,0.7615203522179665,0.1861887464698728,0.09192945937449253,0.05819092615081947,0.5632490008778681,-0.3358334732067911,0.001293372657684459,0.2265571639981508,0.0178388085146772,0.2617229683844789,0.009609834181825776,-0.03345352900688671,0.7556291286735911
MYO1C,-0.4059147320458793,3.0669730366819345e-05,0.030116384951449623,0.7615203522179665,0.1861887464698728,0.09192945937449253,0.05819092615081947,0.5632490008778681,-0.3358334732067911,0.001293372657684459,0.2265571639981508,0.0178388085146772,0.2617229683844789,0.009609834181825776,-0.03345352900688671,0.7556291286735911
MYO1C,-0.4059147320458793,3.0669730366819345e-05,0.030116384951449623,0.7615203522179665,0.1861887464698728,0.09192945937449253,0.05819092615081947,0.5632490008778681,-0.3358334732067911,0.001293372657684459,0.2265571639981508,0.0178388085146772,0.2617229683844789,0.009609834181825776,-0.03345352900688671,0.7556291286735911
MYO1C,-0.4059147320458793,3.0669730366819345e-05,0.030116384951449623,0.7615203522179665,0.1861887464698728,0.09192945937449253,0.05819092615081947,0.5632490008778681,-0.3358334732067911,0.001293372657684459,0.2265571639981508,0.0178388085146772,0.2617229683844789,0.009609834181825776,-0.03345352900688671,0.7556291286735911
MYO1C,-0.4059147320458793,3.0669730366819345e-05,0.030116384951449623,0.7615203522179665,0.1861887464698728,0.09192945937449253,0.05819092615081947,0.5632490008778681,-0.3358334732067911,0.001293372657684459,0.2265571639981508,0.0178388085146772,0.2617229683844789,0.009609834181825776,-0.03345352900688671,0.7556291286735911
MYO1C,-0.4059147320458793,3.0669730366819345e-05,0.030116384951449623,0.7615203522179665,0.1861887464698728,0.09192945937449253,0.05819092615081947,0.5632490008778681,-0.3358334732067911,0.001293372657684459,0.2265571639981508,0.0178388085146772,0.2617229683844789,0.009609834181825776,-0.03345352900688671,0.7556291286735911
MYO1C,-0.4059147320458793,3.0669730366819345e-05,0.030116384951449623,0.7615203522179665,0.1861887464698728,0.09192945937449253,0.05819092615081947,0.5632490008778681,-0.3358334732067911,0.001293372657684459,0.2265571639981508,0.0178388085146772,0.2617229683844789,0.009609834181825776,-0.03345352900688671,0.7556291286735911
MYO1C,-0.4059147320458793,3.0669730366819345e-05,0.030116384951449623,0.7615203522179665,0.1861887464698728,0.09192945937449253,0.05819092615081947,0.5632490008778681,-0.3358334732067911,0.001293372657684459,0.2265571639981508,0.0178388085146772,0.2617229683844789,0.009609834181825776,-0.03345352900688671,0.7556291286735911
MYO1C,-0.4059147320458793,3.0669730366819345e-05,0.030116384951449623,0.7615203522179665,0.1861887464698728,0.09192945937449253,0.05819092615081947,0.5632490008778681,-0.3358334732067911,0.001293372657684459,0.2265571639981508,0.0178388085146772,0.2617229683844789,0.009609834181825776,-0.03345352900688671,0.7556291286735911
